# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.065733531360136741e-04	5.229004963241989580e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.083067782516821905e-04	5.488328211974173641e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.100683976818129942e-04	5.760512138369822793e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.118586700094514289e-04	6.046194544981472218e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.136780612765365842e-04	6.346044865050624117e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.155270451052218378e-04	6.660765731175944199e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.174061028211668576e-04	6.991094621776502046e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.193157235788362035e-04	7.337805589208634679e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.212564044888358777e-04	7.701711073585718420e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.232286507473198472e-04	8.083663806550893146e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.252329757675031978e-04	8.484558809464382372e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.272699013133124274e-04	8.905335490686998456e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.293399576352110007e-04	9.346979846874987997e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.314436836082339256e-04	9.810526773444179222e-32	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.335816268722662752e-04	1.029706248961723631e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.357543439746054196e-04	1.080772708373731392e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.379624005148397906e-04	1.134371718481151046e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.402063712920857328e-04	1.190628876654517541e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.424868404546189766e-04	1.249676009043729810e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.448044016519386555e-04	1.311651479483318935e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
1.471596581893066104e-04	1.376700513717376741e-31	2.051253509255290776e+07	2.300153654310097052e+23	6.048218067234816253e+00	7.669892464494031392e-01	7.130910936690266766e-01	9.999999997825511633e-01
