# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
7.472559602807506185e-06	1.095395409524450408e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
7.594101452741654882e-06	1.149719606621421682e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
7.717620191729971825e-06	1.206737916149913626e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
7.843147974049628600e-06	1.266583947848885013e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
7.970717476970035740e-06	1.329397937595906739e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.100361909259261729e-06	1.395327076018734147e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.232115019828976622e-06	1.464525853403870338e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.366011106519913353e-06	1.537156421710215337e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.502085025030233656e-06	1.613388974536142295e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.640372197989195722e-06	1.693402145930417379e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.780908624178241159e-06	1.777383428981344505e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
8.923730887902221932e-06	1.865529615165190818e-32	1.246547772967048454e+10	1.357228782971648175e+27	3.624029143161135380e+03	6.187364327316028039e+02	8.880382468486208936e+00	9.875140841462013430e-01
