# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
3.014162529877391922e-05	1.212953595163068487e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.063188152870864351e-05	1.273107882464423026e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.113011182004872600e-05	1.336245415204979297e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.163644587161569056e-05	1.402514142163607346e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.215101549179417187e-05	1.472069349377103624e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.267395463284378015e-05	1.545074024018464467e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.320539942576965193e-05	1.621699236321142287e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.374548821575990969e-05	1.702124540444120613e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.429436159819943610e-05	1.786538395217173439e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.485216245526985589e-05	1.875138605752307374e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.541903599314400624e-05	1.968132786956016689e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.599512977978621179e-05	2.065738850028736373e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.658059378336689577e-05	2.168185513091301701e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
3.717558041130212529e-05	2.275712837135035834e-31	2.103247395981367588e+09	1.271061799614748359e+26	6.165142858214486523e+02	7.849598052467483456e+01	4.710078748063538434e+00	9.999999982155604039e-01
