R	M	log_10_P0
14458418.29976941	0.15200003764108158	20.0
13223553.079179035	0.20127712327261368	20.416666666666668
12036533.051065026	0.26329440710676894	20.833333333333332
10901139.877976064	0.33999707187422346	21.25
9799557.459683849	0.4308558179560909	21.666666666666668
8777088.203587672	0.5379042495354402	22.083333333333332
7804551.264255105	0.6537043110383606	22.5
6882641.9446952455	0.7740625966280172	22.916666666666668
6021940.59840309	0.8927092181339931	23.333333333333332
5217539.324967925	0.9986576548600357	23.75
4484941.003676316	1.0927759584384777	24.166666666666668
3824186.9693916766	1.1724225009955307	24.583333333333336
3238736.6169245816	1.2338687607434053	25.0
2718473.1856965707	1.2699779627679049	25.416666666666668
2258405.4774698084	1.2983444776416115	25.833333333333336
1865019.9387681496	1.323632593267974	26.25
1537595.8164352495	1.3368850615413181	26.666666666666668
1258319.8332008745	1.3172452201167988	27.083333333333336
1013876.3448736744	1.302970712439765	27.5
815981.0658657934	1.3097074711070122	27.916666666666668
653917.2506375152	1.311931193715331	28.333333333333336
522315.46894224687	1.3112307478112828	28.75
437251.5785396132	1.2384121270741433	29.166666666666668
354515.75251846306	1.128997067440633	29.583333333333336
277106.4214724887	1.0544037560156807	30.0
