R	M	log_10_P0
10577553.763087034	0.40774071313673305	21.5
9613055.772421407	0.4962196806344121	21.854166666666668
8708359.153210578	0.5944900987975074	22.208333333333332
7865944.695111473	0.6887649861271242	22.5625
7024913.036777688	0.7946203053316934	22.916666666666668
6258870.696708789	0.9036915982114482	23.270833333333332
5549189.830808669	1.0081216895103176	23.625
4912162.888750552	1.0930906049042386	23.979166666666668
4296909.079548401	1.1620975105700782	24.333333333333332
3726069.680991884	1.2346363987258242	24.6875
3228252.8645184604	1.2939109276869687	25.041666666666668
2798389.3288473743	1.3317445605611078	25.395833333333332
2409537.7262852397	1.3358838108594058	25.75
2030339.8801251897	1.35729261938644	26.104166666666668
1719153.5573391775	1.3769871809017984	26.458333333333336
1446075.6418160398	1.3903835430958007	26.8125
1240831.138969191	1.3745590457559305	27.166666666666668
1059431.2068703398	1.3200623535704386	27.520833333333336
862254.9580367458	1.293295359275474	27.875
711420.3933968369	1.2848275498234896	28.229166666666668
582992.0094719745	1.2731351592009683	28.583333333333336
477433.45415913465	1.2653158383299468	28.9375
393290.293721386	1.2527452210075343	29.291666666666668
376049.82635259244	1.158943003743361	29.645833333333336
360554.0958714549	1.0029408829603608	30.0
