R	M	log_10_P0
15314971.572914194	0.4218097890172042	21.5
12594063.300518574	0.5052449122765291	21.854166666666668
10642543.003434269	0.598127180782541	22.208333333333332
9134844.152584868	0.69767561436629	22.5625
7914473.719274713	0.7972279507298078	22.916666666666668
6872311.148516884	0.8958744382776204	23.270833333333332
5966464.73812693	0.9920618838634772	23.625
5183234.081631833	1.0783163272930822	23.979166666666668
4500615.408196723	1.1400121479560748	24.333333333333332
3873653.988020945	1.1992866965154958	24.6875
3323635.29761571	1.2493076228328894	25.041666666666668
2848092.0646880795	1.2864218957338396	25.395833333333332
2441116.117927046	1.2950522127039814	25.75
2068016.9117486512	1.3027604574270113	26.104166666666668
1737589.5204205615	1.3101232065671948	26.458333333333336
1451078.611094284	1.3206103936825635	26.8125
1230483.1801036247	1.3196187271861646	27.166666666666668
1054250.9979761743	1.265080103592959	27.520833333333336
874790.0594990776	1.2218101392206444	27.875
709947.7078691052	1.1998901996084717	28.229166666666668
573176.0330827137	1.2025379036548178	28.583333333333336
467623.1777038096	1.2005047080426288	28.9375
404749.39639912295	1.1624568024598405	29.291666666666668
385135.43558671826	1.0472008413145655	29.645833333333336
364713.94991056254	0.9105339492419283	30.0
