R	M	log_10_P0	g_surf_(m/s^2)
14189646.45159788	0.14979806691583314	20.0	49381.01659500779
13037906.941065611	0.19997285287738123	20.416666666666668	78081.13568467833
11906016.427619753	0.2623535896556918	20.833333333333332	122839.00658603942
10807204.359886384	0.3391716617254009	21.25	192736.10426086024
9748538.538187696	0.43116687899489486	21.666666666666668	301106.49942282384
8738192.522766506	0.5376259645489149	22.083333333333332	467270.738296307
7775285.377090249	0.6532507477536265	22.5	717050.8380789493
6860988.328695853	0.773521487727365	22.916666666666668	1090347.3311441399
6002864.4204694675	0.8917624976590606	23.333333333333332	1641920.075295835
5209436.657131036	0.9992534936239821	23.75	2442634.5787690673
4478549.397334741	1.0928956421589893	24.166666666666668	3614109.2400501696
3817086.57855729	1.1713739241491228	24.583333333333336	5331484.5226390725
3231285.535750672	1.2320742569244973	25.0	7823611.180848302
2714554.7744077276	1.2702152161206937	25.416666666666668	11425885.175248716
2256613.092170228	1.2991758390140766	25.833333333333336	16905381.868654475
1861322.0919103168	1.321298872770954	26.25	25261365.258743826
1532976.1919416932	1.3337627295725343	26.666666666666668	37575138.84671942
1257848.9051195867	1.3200854022630732	27.083333333333336	55208640.92120739
1016943.4441676493	1.3101496441989293	27.5	83768703.4713893
815414.6483551273	1.3050710393463412	27.916666666666668	129666980.35360503
650741.4935704014	1.3025020431994987	28.333333333333336	202953419.03165108
517819.0922335562	1.3002063917913347	28.75	319472338.33755475
435307.00353975483	1.2436099252867556	29.166666666666668	431939172.3625726
357347.6307213075	1.1522862211895892	29.583333333333336	593242506.5395921
283220.9057227433	1.0781591198648615	30.0	882127052.1910105
