R	M	log_10_P0
11544630.039218241	0.3966020892499956	21.5
10206269.868921774	0.48067697430851025	21.854166666666668
9078156.252972184	0.5746569690337202	22.208333333333332
8076914.62918161	0.6739781223473541	22.5625
7172737.0913691055	0.7761931572758075	22.916666666666668
6352220.330679586	0.8772254278550855	23.270833333333332
5596392.874622952	0.9694842268361011	23.625
4910558.917195042	1.0535479692944625	23.979166666666668
4286689.698512532	1.1276053679609828	24.333333333333332
3724912.1570151853	1.1909099163886498	24.6875
3224319.5683082645	1.238993366062428	25.041666666666668
2772076.1157552362	1.2691758611786583	25.395833333333332
2365895.679409485	1.2935118345563603	25.75
2010747.8236809897	1.316246538894219	26.104166666666668
1701229.7043433874	1.3338377757305901	26.458333333333336
1443900.4377820205	1.328419771771113	26.8125
1211819.8971496571	1.3139991682501633	27.166666666666668
1006844.2377932057	1.3034546521663972	27.520833333333336
836918.0508256495	1.309541141011904	27.875
693295.0330555227	1.3117283394703079	28.229166666666668
572983.5629574341	1.3120149569870658	28.583333333333336
479886.0232729659	1.2940061928523592	28.9375
413638.8821127613	1.2040927495289997	29.291666666666668
342775.2574691706	1.1153947006087706	29.645833333333336
277507.37125939067	1.0544611952067295	30.0
