# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
9.440608762859245572e-05	5.593499666528283360e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
9.594161108311444371e-05	5.870899385117794610e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
9.750210996388928816e-05	6.162056251908107308e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
9.908799049845739171e-05	6.467652528321720727e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.006996655216870553e-04	6.788404311329289331e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.023375545832420067e-04	7.125063211463515173e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.040020840567989677e-04	7.478418114051581061e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.056936872510404928e-04	7.849297027792552180e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.074128045224539404e-04	8.238569025011887734e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.091598833899638571e-04	8.647146278139157269e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.109353786514305577e-04	9.075986197181644130e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.127397525020418451e-04	9.526093673201775692e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.145734746546315873e-04	9.998523433056123370e-32	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.164370224619552390e-04	1.049438251091352928e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.183308810409530032e-04	1.101483284234347174e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.202555433990359934e-04	1.156109398705416480e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.222115105624245316e-04	1.213444598665949521e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.241992917065752036e-04	1.273623236417223195e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
1.262194042887293446e-04	1.336786327225180264e-31	3.156674415353587270e+07	4.216965034285822535e+23	9.283802633242162372e+00	1.180143279732212447e+00	8.700560573656805907e-01	9.999999997374084959e-01
