# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
4.176700490817190670e-05	9.454409700317548834e-32	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.244634897668098767e-05	9.923284420377348251e-32	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.313674263719297384e-05	1.041541215253200248e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.383836561230945294e-05	1.093194608877142978e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.455140054783647682e-05	1.147409661160200312e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.527603306033016744e-05	1.204313413030856986e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.601245178541664644e-05	1.264039205787664033e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.676084842689732694e-05	1.326726993554931753e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.752141780665301835e-05	1.392523671234119277e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
4.829435791536009864e-05	1.461583418719423645e-31	6.161416851617312431e+08	2.487902367238829480e+25	1.829461388178997083e+02	3.098545396744954772e+01	2.992263518098945418e+00	9.999999989964738489e-01
