# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
5.011872336272724970e-06	4.727740562434703405e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.093390887848480412e-06	4.962204490167018577e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.176235345952803099e-06	5.208296241524949900e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.260427276573896070e-06	5.466592477846419789e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.345988596472720476e-06	5.737698458968135139e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.432941578888282555e-06	6.022249461517337130e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.521308859335820641e-06	6.320912267541533903e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.611113441499254240e-06	6.634386726964059358e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.702378703219464714e-06	6.963407397526796976e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.795128402580041504e-06	7.308745266063220799e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.889386684091891507e-06	7.671209555134457569e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
5.985178084978561502e-06	8.051649619262727028e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.082527541563733095e-06	8.450956935204897460e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.181460395762610479e-06	8.870067190930124426e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.282002401678948449e-06	9.309962478196901156e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.384179732309266516e-06	9.771673593866575664e-31	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.488018986356225231e-06	1.025628245534695954e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.593547195152759692e-06	1.076492463582530010e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.700791829698837943e-06	1.129879202523166955e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.809780807812741611e-06	1.185913562316846159e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
6.920542501398518807e-06	1.244726847034956027e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.033105743831787863e-06	1.306456872541977536e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.147499837465600362e-06	1.371248289436334727e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.263754561258381939e-06	1.439252922006918669e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.381900178526026105e-06	1.510630123999612316e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.501967444819918980e-06	1.585547152027330671e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.623987615933254809e-06	1.664179557498765251e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.747992456037496381e-06	1.746711597984091670e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
7.874014245951182659e-06	1.833336668981637676e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
8.002085791543296913e-06	1.924257757097299775e-30	1.783198992846206055e+12	1.000000000000000020e+30	5.114451697979323799e+05	8.715616512253986730e+04	4.831431626667966128e+01	9.999999579372584879e-01
