r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2511.88643150958	3.850874161453082e-11	1153733494.0934072	3.1622776601683794e+21	0.3376811714665168	0.3449731095279151	0.1536604047321801	0.9999054791018109
5023.77286301916	3.080698267481061e-10	1153732671.4790487	3.1622741376817803e+21	0.33768092951017664	0.3449728635968552	0.15366033863894182	0.9999054791018109
7535.659294528739	1.0397349326391863e-09	1153731300.456432	3.16226826687956e+21	0.33768052624999695	0.3449724537121469	0.15366022848354527	0.9999054791018109
10047.54572603832	2.4645544222604724e-09	1153729381.027605	3.1622600477751703e+21	0.3376799616865838	0.34497187987440286	0.15366007426599812	0.9999054791018109
12559.432157547899	4.8135766817052175e-09	1153726913.1954033	3.162249480387374e+21	0.33767923582077547	0.3449711420844716	0.15365987598630831	0.9999054791018109
15071.318589057479	8.317847461238776e-09	1153723896.9634852	3.162236564740283e+21	0.33767834865365254	0.3449702403434459	0.15365963364448698	0.9999054791018109
17583.20502056706	1.3208409216359768e-08	1153720332.3363078	3.162221300863366e+21	0.33767730018653347	0.34496917465265914	0.1536593472405469	0.9999054791018109
20095.09145207664	1.971630044887346e-08	1153716219.3191545	3.162203688791448e+21	0.3376760904209778	0.3449679450136891	0.1536590167745037	0.9999054791018109
22606.977883586216	2.807255504797994e-08	1153711557.9181008	3.162183728564711e+21	0.3376747193587818	0.3449665514283525	0.15365864224637443	0.9999054791018109
25118.864315095794	3.850820163137921e-08	1153706348.1400554	3.1621614202286925e+21	0.3376731870019871	0.3449649938987141	0.1536582236561802	0.9999054791018109
27630.750746605372	5.1254262886395813e-08	1153700589.9927187	3.162136763834288e+21	0.33767149335286994	0.3449632724270768	0.15365776100394288	0.9999054791018109
30142.63717811495	6.654175491112536e-08	1153694283.4846134	3.1621097594377486e+21	0.3376696384139499	0.34496138701598894	0.15365725428968774	0.9999054791018109
32654.523609624528	8.460168655560563e-08	1153687428.6250694	3.1620804071006824e+21	0.33766762218798096	0.3449593376682358	0.15365670351344102	0.9999054791018109
35166.410041134106	1.056650587630143e-07	1153680025.4242296	3.1620487068900524e+21	0.3376654446779638	0.3449571243868526	0.15365610867523308	0.9999054791018109
37678.296472643684	1.299628639108958e-07	1153672073.8930566	3.16201465887818e+21	0.33766310588713633	0.3449547471751145	0.1536554697750961	0.9999054791018109
40190.18290415326	1.5772608515242015e-07	1153663574.0433	3.16197826314274e+21	0.337660605818973	0.3449522060365355	0.15365478681306363	0.9999054791018109
42702.06933566284	1.8918569575767586e-07	1153654525.887546	3.1619395197667624e+21	0.3376579444771916	0.34494950097487653	0.15365405978917263	0.9999054791018109
45213.95576717242	2.2457265845499917e-07	1153644929.4391835	3.1618984288386343e+21	0.33765512186574953	0.3449466319941401	0.15365328870346237	0.9999054791018109
47725.842198681996	2.6411792477234243e-07	1153634784.712401	3.1618549904520947e+21	0.33765213798884025	0.34494359909856803	0.1536524735559735	0.9999054791018109
50237.728630191574	3.0805243437868397e-07	1153624091.7222183	3.1618092047062375e+21	0.337648992850902	0.3449404022926492	0.1536516143467504	0.9999054791018109
52749.61506170115	3.566071144254816e-07	1153612850.484454	3.161761071705513e+21	0.33764568645660925	0.3449370415811117	0.15365071107583886	0.9999054791018109
55261.50149321073	4.100128788881732e-07	1153601061.0157452	3.161710591559721e+21	0.3376422188108798	0.34493351696893015	0.1536497637432881	0.9999054791018109
57773.38792472031	4.685006279077242e-07	1153588723.3335226	3.161657764384017e+21	0.3376385899188648	0.34492982846131426	0.1536487723491478	0.9999054791018109
60285.274356229886	5.323012471322287e-07	1153575837.4560463	3.1616025902989076e+21	0.33763479978596095	0.344925976063723	0.15364773689347183	0.9999054791018109
62797.16078773946	6.016456070585622e-07	1153562403.402383	3.161545069430252e+21	0.337630848417801	0.3449219597818535	0.15364665737631533	0.9999054791018109
65309.04721924904	6.767645623740918e-07	1153548421.192405	3.1614852019092613e+21	0.33762673582026015	0.3449177796216488	0.15364553379773654	0.9999054791018109
67820.93365075863	7.578889512984435e-07	1153533890.8467984	3.161422987872497e+21	0.337622461999451	0.34491343558929116	0.15364436615779556	0.9999054791018109
70332.82008226821	8.45249594925331e-07	1153518812.3870647	3.1613584274618707e+21	0.33761802696172843	0.3449089276912086	0.15364315445655544	0.9999054791018109
72844.7065137778	9.39077296564449e-07	1153503185.8355043	3.161291520824645e+21	0.3376134307136813	0.3449042559340655	0.15364189869408024	0.9999054791018109
75356.59294528738	1.0396028410834302e-06	1153487011.2152443	3.161222268113431e+21	0.33760867326214616	0.34489942032477683	0.1536405988704385	0.9999054791018109
77868.47937679697	1.1470569942498716e-06	1153470288.5502124	3.1611506694861876e+21	0.33760375461419356	0.34489442087049443	0.15363925498569955	0.9999054791018109
80380.36580830655	1.261670502073432e-06	1153453017.8651402	3.1610767251062244e+21	0.3375986747771322	0.34488925757861094	0.15363786703993482	0.9999054791018109
82892.25223981614	1.383674090148001e-06	1153435199.1855829	3.1610004351421965e+21	0.3375934337585151	0.34488393045676574	0.1536364350332194	0.9999054791018109
85404.13867132572	1.5132984629939465e-06	1153416832.537905	3.160921799768106e+21	0.33758803156613254	0.34487843951283864	0.15363495896563006	0.9999054791018109
87916.02510283531	1.6507743034004344e-06	1153397917.949264	3.160840819163301e+21	0.33758246820801174	0.344872784754949	0.1536334388372453	0.9999054791018109
90427.9115343449	1.796332271767837e-06	1153378455.4476593	3.1607574935124763e+21	0.3375767436924264	0.3448669661914652	0.15363187464814793	0.9999054791018109
92939.79796585448	1.9502030054502156e-06	1153358445.0618596	3.160671823005668e+21	0.3375708580278799	0.3448609838309888	0.15363026639842034	0.9999054791018109
95451.68439736406	2.112617118097895e-06	1153337886.821482	3.16058380783826e+21	0.3375648112231231	0.3448548376823706	0.1536286140881496	0.9999054791018109
97963.57082887365	2.2838051990001194e-06	1153316780.7569351	3.160493448210976e+21	0.3375586032871438	0.3448485277547014	0.15362691771742445	0.9999054791018109
100475.45726038323	2.463997812427807e-06	1153295126.899437	3.1604007443298847e+21	0.33755223422916786	0.344842054057313	0.15362517728633562	0.9999054791018109
102987.34369189282	2.653425496976388e-06	1153272925.2810152	3.160305696406395e+21	0.337545704058659	0.34483541659977823	0.1536233927949758	0.9999054791018109
