R	M	log_10_P0
14752309.012256037	0.1526812036087986	20.0
13415600.808261888	0.20187809808036702	20.416666666666668
12161611.481866745	0.2638288861904285	20.833333333333332
10982755.983857261	0.34047462679880763	21.25
9853192.736128522	0.43128010772381264	21.666666666666668
8812649.96890988	0.5382849344171681	22.083333333333332
7828152.786162246	0.6540445379771944	22.5
6898681.660250351	0.7743636381188898	22.916666666666668
6032841.271508017	0.8929728046552573	23.333333333333332
5225063.230816466	0.998885764539855	23.75
4489857.623939065	1.0929709861133676	24.166666666666668
3827528.329784329	1.1725871056265373	24.583333333333336
3241220.310649218	1.2340061869954864	25.0
2720281.683214498	1.2700903109139894	25.416666666666668
2259429.6976409974	1.298435955641856	25.833333333333336
1865672.4999783554	1.323708197526706	26.25
1538150.1713744763	1.3369458596870198	26.666666666666668
1258790.7612821623	1.3172933441818644	27.083333333333336
1014143.049160107	1.3030075828827319	27.5
816207.6328700598	1.309736819634908	27.916666666666668
654109.7207627948	1.3119551953177953	28.333333333333336
522397.22124604124	1.3112495185712332	28.75
437321.027646751	1.23842706941812	29.166666666666668
354574.7499810223	1.129007968976565	29.583333333333336
277156.54019585147	1.0544118941257266	30.0
