R	M	log_10_P0	g_surf_(m/s^2)
14061540.24359089	0.14962041812050197	20.0	50225.23014669634
12954686.258463042	0.19981114109635673	20.416666666666668	79023.56595309527
11851634.501184223	0.262207299041705	20.833333333333332	123899.74243592127
10771786.049786996	0.3390397584081441	21.25	193930.14427542058
9726299.52112527	0.43104816573251004	21.666666666666668	302401.66059359506
8723745.55560436	0.5375193847147952	22.083333333333332	468726.60433948063
7765844.768327393	0.6531564697066655	22.5	718691.3458173606
6854572.442473811	0.773437755544379	22.916666666666668	1092270.8684414262
5998776.66805512	0.8916890060962755	23.333333333333332	1644022.6181643624
5206542.8471892895	0.9991899709038919	23.75	2445194.444811271
4476582.749229642	1.0928407121935741	24.166666666666668	3617102.6083569536
3815833.5684100455	1.1713282958842566	24.583333333333336	5334777.296860008
3230221.095582971	1.2320362517013626	25.0	7828524.06188632
2713951.941901752	1.2701837206837012	25.416666666666668	11430675.097288616
2256100.9820846333	1.2991503754124798	25.833333333333336	16912719.942660883
1860887.051103513	1.3212793697685883	26.25	25272793.238644406
1532791.406961951	1.3337472047209817	26.666666666666668	37583751.076828256
1257691.9290924908	1.3200730800897391	27.083333333333336	55221887.97074694
1016810.092024433	1.3101402310805033	27.5	83790035.33307634
815301.3648529941	1.3050633899285213	27.916666666666668	129702174.24697939
650645.2585077616	1.3024958406520588	28.333333333333336	203012320.37457567
517737.33992976183	1.3002012680655306	28.75	319571610.5849089
435307.00353975483	1.2436054233725253	29.166666666666668	431937622.0352901
357347.6307213075	1.152283078405717	29.583333333333336	593240904.071304
283220.9057227433	1.0781569314964452	30.0	882125282.0782691
