R	M	log_10_P0
18721089.57403981	0.42125075694924896	21.5
14486800.36381291	0.5023288446788614	21.854166666666668
11777312.535055665	0.5935829149027646	22.208333333333332
9853989.84025504	0.6919252978162291	22.5625
8393266.674853994	0.7886592968179447	22.916666666666668
7190144.426084122	0.8882942108567957	23.270833333333332
6196815.59194063	0.9841121890905383	23.625
5342829.251405131	1.0690807816161032	23.979166666666668
4608259.555107877	1.1407531862746465	24.333333333333332
3962204.5722383815	1.1984147898058453	24.6875
3391484.657241589	1.2434980663150177	25.041666666666668
2890694.4096943983	1.2806463721359913	25.395833333333332
2454244.213328696	1.3100738967591923	25.75
2086704.719433888	1.3182153593553287	26.104166666666668
1756793.6486303366	1.3170733290862864	26.458333333333336
1468045.2025596343	1.3195950999126294	26.8125
1221613.5010759966	1.3283201919403609	27.166666666666668
1014850.0151750977	1.334722240243313	27.520833333333336
842518.840840734	1.337836660277969	27.875
711646.9604011034	1.2866067005913904	28.229166666666668
586937.6470402067	1.2201967374127067	28.583333333333336
480621.7940071153	1.1688993841672024	28.9375
395234.8687212444	1.1475258907861938	29.291666666666668
317760.333344045	1.1474155147617624	29.645833333333336
261870.3295702152	1.1341360170175199	30.0
