R	M	log_10_P0	g_surf_(m/s^2)
10130437.97827832	0.39231999600822287	21.5	253714.22839117018
9260968.269102843	0.4774887514814044	21.854166666666668	369483.21190601756
8425573.135745822	0.5713680601879078	22.208333333333332	534122.1078709872
7621096.377468029	0.6709996843208195	22.5625	766628.475065312
6850925.432701064	0.7733890215669365	22.916666666666668	1093365.025236077
6121068.8560852315	0.8743271962782844	23.270833333333332	1548269.9091174912
5436846.586530676	0.9684232425371454	23.625	2173466.6174548203
4795874.950976038	1.0524262864890406	23.979166666666668	3035182.9037617585
4202890.774018406	1.1261129120672986	24.333333333333332	4228169.142720719
3661248.338296767	1.1884236197207332	24.6875	5879044.777458645
3176136.689733365	1.2364602338345394	25.041666666666668	8126294.459641618
2738244.84177963	1.2685124661474885	25.395833333333332	11214139.284115635
2342477.9957200554	1.2939245251568592	25.75	15626408.106367957
1992060.0159957528	1.3142348774889894	26.104166666666668	21939737.158904377
1685610.3467327703	1.3300733727574465	26.458333333333336	30999750.5480461
1433459.458418728	1.3290299504110106	26.8125	42813755.316966966
1206461.1327371318	1.3176282096084102	27.166666666666668	59892616.00872524
1005745.4056035342	1.3097793915957376	27.520833333333336	85616709.1520969
833717.5993884584	1.305411230420339	27.875	124081328.08739056
688650.4094680609	1.3030317353100078	28.229166666666668	181356663.05941093
567498.1643869649	1.3012012277247313	28.583333333333336	266363295.31061944
474980.8850453034	1.288011744774657	28.9375	375911003.5886711
412249.8999700053	1.21535884304437	29.291666666666668	470538365.78988487
345666.1331345743	1.1398842451541773	29.645833333333336	627055682.4420351
283220.9057227433	1.0781557793309415	30.0	882124350.1223443
