R	M	log_10_P0
14586524.507776402	0.15240679874509327	20.0
13308907.625438081	0.20164131760966988	20.416666666666668
12094540.439262925	0.2636216184329458	20.833333333333332
10939638.041127572	0.3402917512117275	21.25
9824412.831694795	0.43111923323362406	21.666666666666668
8793757.781082457	0.5381407610861471	22.083333333333332
7815879.9947705325	0.6539158668865614	22.5
6890661.802472798	0.7742503832189646	22.916666666666668
6026709.642886495	0.8928737593099341	23.333333333333332
5221590.65888637	0.9987997299601519	23.75
4487399.3138076905	1.0928980832867135	24.166666666666668
3825857.649588003	1.1725256475183026	24.583333333333336
3239801.057092283	1.2339545543245487	25.0
2719377.4344555344	1.2700471573883345	25.416666666666668
2258917.587555403	1.2984009839898842	25.833333333333336
1865237.4591715515	1.3236794859742176	26.25
1537965.386394734	1.3369226363347344	26.666666666666668
1258476.8092279704	1.3172755257710795	27.083333333333336
1014009.6970168907	1.302995113690938	27.5
816094.3493679266	1.3097268799127764	27.916666666666668
654013.485700155	1.3119469838926423	28.333333333333336
522315.46894224687	1.3112433399656576	28.75
437321.027646751	1.2384220191227917	29.166666666666668
354515.75251846306	1.129004268831705	29.583333333333336
277156.54019585147	1.0544089593104122	30.0
