x	chi	dchidx	s0
8.988601257209687e-05	0.0	1.7617873311557517	1.7617873311557517
0.009168373282353879	0.015994363569381876	1.7617872546349798	1.7617873311557517
0.01824686055213566	0.03198872610848416	1.761787105230858	1.7617873311557517
0.027325347821917447	0.047983086966505314	1.7617868842808004	1.7617873311557517
0.036403835091699234	0.06397744549432616	1.7617865918476918	1.7617873311557517
0.04548232236148101	0.07997180104308993	1.7617862279778265	1.7617873311557517
0.0545608096312628	0.09596615296420224	1.7617857927009068	1.7617873311557517
0.06363929690104458	0.11196050060933105	1.7617852860300458	1.7617873311557517
0.07271778417082636	0.12795484333040685	1.7617847079617641	1.7617873311557517
0.08179627144060814	0.14394918047818483	1.7617840584799067	1.7617873311557517
0.09087475871038993	0.15994351139562193	1.7617833375899596	1.7617873311557517
0.0999532459801717	0.1759378354339799	1.7617825452935474	1.7617873311557517
0.1090317332499535	0.19193215194627744	1.7617816815888427	1.7617873311557517
0.11811022051973527	0.2079264602854463	1.7617807464738462	1.7617873311557517
0.12718870778951705	0.2239207598043313	1.7617797399463841	1.7617873311557517
0.13626719505929882	0.23991504985569012	1.76177866200411	1.7617873311557517
0.1453456823290806	0.2559093297921935	1.7617775126445039	1.7617873311557517
0.1544241695988624	0.27190359896642513	1.7617762918648723	1.7617873311557517
0.16350265686864418	0.28789785673088186	1.7617749996623489	1.7617873311557517
0.17258114413842596	0.30389210243797327	1.7617736360338936	1.7617873311557517
0.18165963140820773	0.319886335440022	1.7617722009762933	1.7617873311557517
0.1907381186779895	0.33588055508926395	1.7617706944861615	1.7617873311557517
0.1998166059477713	0.3518747607378477	1.7617691165599383	1.7617873311557517
0.2088950932175531	0.36786895173783485	1.7617674671938905	1.7617873311557517
0.2179735804873349	0.3838631274412002	1.761765746384112	1.7617873311557517
0.22705206775711667	0.3998572871998315	1.7617639541265229	1.7617873311557517
0.23613055502689845	0.4158514303655291	1.7617620904168698	1.7617873311557517
0.24520904229668022	0.43184555629000687	1.7617601552507267	1.7617873311557517
0.254287529566462	0.4478396643248914	1.761758148623494	1.7617873311557517
0.2633660168362438	0.4638337538217224	1.7617560705303983	1.7617873311557517
0.27244450410602555	0.47982782413195246	1.7617539209664936	1.7617873311557517
0.28152299137580733	0.49582187460694715	1.7617516999266603	1.7617873311557517
0.29060147864558916	0.511815904597985	1.7617494074056053	1.7617873311557517
0.29967996591537094	0.5278099134562579	1.7617470433978624	1.7617873311557517
0.3087584531851527	0.5438039005328702	1.7617446078977923	1.7617873311557517
0.3178369404549345	0.5597978651788394	1.7617421008995817	1.7617873311557517
0.32691542772471627	0.5757918067450966	1.761739522397245	1.7617873311557517
0.33599391499449804	0.5917857245824847	1.7617368723846223	1.7617873311557517
0.3450724022642798	0.6077796180417607	1.7617341508553812	1.7617873311557517
0.3541508895340616	0.6237734864735941	1.7617313578030152	1.7617873311557517
0.3632293768038434	0.6397673292285674	1.761728493220845	1.7617873311557517
0.37230786407362515	0.6557611456571761	1.761725557102018	1.7617873311557517
0.3813863513434069	0.6717549351098288	1.7617225494395083	1.7617873311557517
0.3904648386131887	0.6877486969368471	1.7617194702261163	1.7617873311557517
0.39954332588297053	0.7037424304884654	1.7617163194544694	1.7617873311557517
0.4086218131527523	0.7197361351148313	1.7617130971170218	1.7617873311557517
0.4177003004225341	0.7357298101660052	1.7617098032060543	1.7617873311557517
0.42677878769231586	0.7517234549919608	1.761706437713674	1.7617873311557517
0.4358572749620977	0.7677170689425846	1.7617030006318153	1.7617873311557517
0.4449357622318795	0.7837106513676757	1.7616994919522388	1.7617873311557517
0.45401424950166125	0.7997042016169469	1.7616959116665325	1.7617873311557517
0.463092736771443	0.8156977190400237	1.76169225976611	1.7617873311557517
0.4721712240412248	0.8316912029864443	1.7616885362422123	1.7617873311557517
0.4812497113110066	0.8476846528056604	1.7616847410859071	1.7617873311557517
0.49032819858078835	0.8636780678470366	1.7616808742880887	1.7617873311557517
0.49940668585057013	0.8796714474598498	1.761676935839478	1.7617873311557517
0.5084851731203519	0.895664790993291	1.7616729257306225	1.7617873311557517
0.5175636603901337	0.9116580977964635	1.7616688439518968	1.7617873311557517
0.5266421476599155	0.9276513672183833	1.7616646904935018	1.7617873311557517
0.5357206349296972	0.9436445986079801	1.761660465345465	1.7617873311557517
0.544799122199479	0.9596377913140963	1.7616561684976413	1.7617873311557517
0.5538776094692608	0.9756309446854875	1.7616517999397112	1.7617873311557517
0.5629560967390427	0.9916240580708221	1.7616473596611828	1.7617873311557517
0.5720345840088245	1.0076171308186812	1.7616428476513906	1.7617873311557517
0.5811130712786062	1.0236101622775589	1.7616382638994956	1.7617873311557517
0.590191558548388	1.0396031517958633	1.761633608394486	1.7617873311557517
0.5992700458181698	1.0555960987219144	1.7616288811251757	1.7617873311557517
0.6083485330879516	1.0715890024039452	1.7616240820802065	1.7617873311557517
0.6174270203577333	1.087581862190103	1.7616192112480462	1.7617873311557517
0.6265055076275151	1.1035746774284463	1.7616142686169893	1.7617873311557517
0.6355839948972969	1.1195674474669475	1.7616092541751571	1.7617873311557517
0.6446624821670787	1.135560171653492	1.761604167910498	1.7617873311557517
0.6537409694368604	1.1515528493358782	1.7615990098107859	1.7617873311557517
0.6628194567066422	1.167545479861818	1.7615937798636228	1.7617873311557517
0.671897943976424	1.1835380625789345	1.7615884780564364	1.7617873311557517
0.6809764312462058	1.199530596834766	1.7615831043764816	1.7617873311557517
0.6900549185159875	1.215523081976762	1.76157765881084	1.7617873311557517
0.6991334057857693	1.2315155173522863	1.7615721413464196	1.7617873311557517
0.7082118930555511	1.2475079023086155	1.761566551969955	1.7617873311557517
0.7172903803253329	1.263500236192938	1.7615608906680083	1.7617873311557517
0.7263688675951147	1.2794925183523564	1.761555157426967	1.7617873311557517
0.7354473548648964	1.2954847481338863	1.7615493522330463	1.7617873311557517
0.7445258421346782	1.3114769248844553	1.761543475072288	1.7617873311557517
0.75360432940446	1.3274690479509055	1.7615375259305601	1.7617873311557517
0.7626828166742418	1.3434611166799904	1.7615315047935576	1.7617873311557517
0.7717613039440235	1.3594531304183772	1.7615254116468022	1.7617873311557517
0.7808397912138054	1.3754450885127147	1.761519246475619	1.7617873311557517
0.7899182784835872	1.3914369903095563	1.7615130092651023	1.7617873311557517
0.798996765753369	1.4074288351548878	1.7615067000002493	1.7617873311557517
0.8080752530231508	1.4234206223945178	1.761500318665892	1.7617873311557517
0.8171537402929325	1.4394123513741064	1.761493865246689	1.7617873311557517
0.8262322275627143	1.4554040214391668	1.7614873397271251	1.7617873311557517
0.8353107148324961	1.4713956319350647	1.7614807420915122	1.7617873311557517
0.8443892021022779	1.4873871822070186	1.761474072323988	1.7617873311557517
0.8534676893720596	1.5033786716000994	1.7614673304085173	1.7617873311557517
0.8625461766418414	1.5193700994592303	1.7614605163288912	1.7617873311557517
0.8716246639116233	1.535361465129188	1.7614536300687278	1.7617873311557517
0.8807031511814051	1.5513527679546006	1.7614466716114712	1.7617873311557517
0.8897816384511869	1.5673440072799498	1.7614396409403918	1.7617873311557517
0.8988601257209686	1.5833351824495696	1.7614325380385878	1.7617873311557517
