r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
0.00025118864315095795	2.223920585809706e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00025527424888631346	2.3342119921649584e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0002594263073641788	2.4499731056641706e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0002636458994443518	2.5714751867548328e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00026793412356691056	2.699002948566322e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00027229209603816016	2.8328552240719105e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00027672095132122687	2.9733456663373913e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.000281221842331381	3.120803483497362e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0002857959407361637	3.2755742101813704e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0002904444372603923	3.4380205171974734e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0002951685419961307	3.608523061370767e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00029996948471769786	3.7874813775280146e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0003048485152018016	3.975314814718747e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00030980690355288077	4.1724635188666365e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00031484594053373505	4.379389464153573e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00031996693790153793	4.5965775355536205e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0003251712287493094	4.8245366650531064e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00033046016785294663	5.063801024219696e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.000335835132023899	5.31493127591482e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00034129752046757606	5.578515888082404e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0003468487551475885	5.8551725126928006e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00035249028115591307	6.145549433072977e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00035822356708907564	6.450327083014337e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00036405010543045705	6.770219641218254e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.0003699714129388128	7.10597670481504e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
0.00037598903104311493	7.458385045878313e-33	66629330.39298045	3.162277660168379e+19	0.019184794314577827	0.003317772252533563	0.025470448230433762	0.999953563735839
