R	M	log_10_P0	g_surf_(m/s^2)
20517088.372567862	0.15607375479700794	20.0	24609.29498298169
16680412.202670382	0.20482598088742024	20.416666666666668	48861.437853045514
14092169.870328067	0.26622004202185034	20.833333333333332	88975.67307117193
12150020.29061099	0.34233317319078593	21.25	153910.88691476334
10591004.831611348	0.4338061768761994	21.666666666666668	256672.50980232048
9273841.61293227	0.5398723870390967	22.083333333333332	416588.7945981316
8122699.779563371	0.6551803180066091	22.5	658972.1396965127
7088752.289578349	0.7751811992154788	22.916666666666668	1023608.3545241306
6154792.551869387	0.8931867208736557	23.333333333333332	1564370.8176314514
5311877.529068855	1.0004705543149768	23.75	2352214.960103754
4548365.405065784	1.0939224355471717	24.166666666666668	3507338.416504407
3864700.9641525876	1.1722317131475326	24.583333333333336	5204785.87764277
3263573.554170946	1.2327868063737908	25.0	7674088.09552826
2736859.577128834	1.2707975875291158	25.416666666666668	11245680.489172634
2271720.3396952646	1.2996462880272115	25.833333333333336	16687502.694371842
1871545.5508702074	1.3216777225515395	26.25	24993570.905117124
1539813.2361921566	1.334069671946805	26.666666666666668	37251173.93321079
1262715.1619595604	1.320328708162586	27.083333333333336	54794656.98903631
1020010.5434616241	1.310338844992506	27.5	83278623.17829594
817453.7513935252	1.3052197628483078	27.916666666666668	129037052.20733774
651992.549384719	1.302617849157561	28.333333333333336	202195480.88907355
518636.61527149996	1.300297156752362	28.75	318491785.703189
435932.04550399503	1.2436847071737895	29.166666666666668	430732362.05489254
357819.61042178154	1.1523444240562288	29.583333333333336	591715618.4492409
283571.7367862825	1.078202998811811	30.0	879993479.1062433
