R	M	log_10_P0
15093925.566941347	0.40487301601690995	21.5
12374275.343901532	0.4876043784507157	21.854166666666668
10454018.991791097	0.5797325400702575	22.208333333333332
8977771.646926714	0.6780236462722441	22.5625
7777115.084477378	0.7793501026017449	22.916666666666668
6762291.937051302	0.8794218152062843	23.270833333333332
5888107.68539522	0.972794886893122	23.625
5116669.2620781455	1.056163522914283	23.979166666666668
4432486.20129093	1.129295176844789	24.333333333333332
3825616.7429879564	1.1911210962914691	24.6875
3295118.90009179	1.2387472424972348	25.041666666666668
2824284.871890431	1.2704292760609694	25.395833333333332
2404570.338835967	1.2955178543732317	25.75
2036368.2051849435	1.3155533083365711	26.104166666666668
1717105.1169968015	1.3311592386405418	26.458333333333336
1456299.1007759303	1.3299373781420065	26.8125
1222906.9959341923	1.3183692665700808	27.166666666666668
1017361.6316086325	1.3103796451023326	27.520833333333336
841718.7279814362	1.3058962602943505	27.875
694088.0175704552	1.303422528147624	28.229166666666668
571251.3318299175	1.3015182060048247	28.583333333333336
477678.7110705178	1.2882760921592096	28.9375
414472.2713984149	1.2155818574318074	29.291666666666668
347318.0620862335	1.140062683692742	29.645833333333336
284423.7550834491	1.0782946918171894	30.0
