R	M	log_10_P0
14455906.413337901	0.15199758559471957	20.0
13223553.079179035	0.20127507068544984	20.416666666666668
12038345.78194621	0.2632924598705632	20.833333333333332
10901139.877976064	0.33999558022103643	21.25
9799557.459683849	0.4308542941647808	21.666666666666668
8777088.203587672	0.5379027846521159	22.083333333333332
7804551.264255105	0.6537030855275724	22.5
6882641.9446952455	0.7740611824063474	22.916666666666668
6021940.59840309	0.8927078502951791	23.333333333333332
5217539.324967925	0.9986564406278874	23.75
4484941.003676316	1.0927751781619863	24.166666666666668
3824186.9693916766	1.1724218643124027	24.583333333333336
3238736.6169245816	1.233868334605153	25.0
2718473.1856965707	1.2699772546796702	25.416666666666668
2258405.4774698084	1.2983435322521544	25.833333333333336
1865019.9387681496	1.323631925302106	26.25
1537595.8164352495	1.3368847679510087	26.666666666666668
1258319.8332008745	1.3172449422844559	27.083333333333336
1013876.3448736744	1.3029705467443768	27.5
815981.0658657934	1.3097072589610228	27.916666666666668
653917.2506375152	1.3119310479764537	28.333333333333336
522315.46894224687	1.311230740688953	28.75
437251.5785396132	1.2384121233382983	29.166666666666668
354515.75251846306	1.1289970656621757	29.583333333333336
277106.4214724887	1.0544037173441732	30.0
