R	M	log_10_P0
18329235.290724598	0.15580370932901058	20.0
15547330.601081552	0.20434548519606618	20.416666666666668
13464964.985438285	0.2658433837103437	20.833333333333332
11792757.336564993	0.34216279430394614	21.25
10363381.95109005	0.4327137466489407	21.666666666666668
9139373.68780767	0.5395257974675965	22.083333333333332
8040566.483326519	0.6551285706484188	22.5
7038227.185579767	0.7753053938316159	22.916666666666668
6125496.992899896	0.8937890928254412	23.333333333333332
5288148.287546535	0.9995869283998134	23.75
4532632.220224986	1.0935671172471026	24.166666666666668
3856765.233220038	1.173088019800374	24.583333333333336
3261089.8604463097	1.234426059689321	25.0
2733845.414598955	1.2704356937937396	25.416666666666668
2268903.734224495	1.298715053314381	25.833333333333336
1871980.5916770112	1.3239318870119083	26.25
1542400.225908548	1.3371253416918167	26.666666666666668
1261616.329769889	1.3174362736744851	27.083333333333336
1016009.9791651352	1.303119561604233	27.5
817453.7513935252	1.3098261080225508	27.916666666666668
654879.6012639133	1.3120258571613084	28.333333333333336
522887.7350688075	1.311305035830603	28.75
437737.7222895778	1.2384714991777	29.166666666666668
354810.73983125936	1.1290417562222252	29.583333333333336
277357.01508930244	1.0544377863208323	30.0
