R	M	log_10_P0	g_surf_(m/s^2)
14013814.401392207	0.1495242917863724	20.0	50535.416948578895
12924812.167272376	0.19972164958937233	20.416666666666668	79353.7307163929
11831694.461491195	0.2621252744132985	20.833333333333332	124278.81193828875
10759466.637578513	0.3389648117890068	21.25	194331.50791082229
9717142.278805448	0.4309805039030422	21.666666666666668	302924.29503199115
8718189.029772764	0.5374583236528454	22.083333333333332	469270.92027865176
7762068.52482225	0.6531014768072475	22.5	719330.1606225392
6851364.49936279	0.7733892599523846	22.916666666666668	1093225.254327901
5996732.791847946	0.8916465643527147	23.333333333333332	1645064.9631174926
5205385.323212591	0.999153687721618	23.75	2446192.9547788994
4475599.425177092	1.0928100216999361	24.166666666666668	3618590.0692230747
3815415.898360964	1.1713020032562327	24.583333333333336	5335825.150471592
3229866.282193737	1.2320143760526017	25.0	7830104.299285289
2713650.525648764	1.2701658332194845	25.416666666666668	11433051.99747469
2256100.9820846333	1.2991361839467597	25.833333333333336	16912535.50881339
1860887.051103513	1.3212679243975123	26.25	25272574.77726873
1532606.6219822087	1.3337379904096827	26.666666666666668	37592543.77543529
1257691.9290924908	1.3200656632782066	27.083333333333336	55221578.672372036
1016810.092024433	1.3101337559452295	27.5	83789622.79800102
815301.3648529941	1.3050583043481447	27.916666666666668	129701671.22396709
650645.2585077616	1.302492233295586	28.333333333333336	203011761.46207199
517737.33992976183	1.3001984114291039	28.75	319570913.7106989
435307.00353975483	1.2436033020001347	29.166666666666668	431936891.4967957
357347.6307213075	1.1522815494509497	29.583333333333336	593240124.4753392
283220.9057227433	1.07815578194749	30.0	882124352.2388006
