R	M	log_10_P0
14458418.29976941	0.15200328668234858	20.0
13223553.079179035	0.2012802365652417	20.416666666666668
12038345.78194621	0.26329724493963574	20.833333333333332
10902679.804502124	0.33999965506166785	21.25
9799557.459683849	0.4308582815967364	21.666666666666668
8777088.203587672	0.5379066548882891	22.083333333333332
7804551.264255105	0.6537060290613108	22.5
6882641.9446952455	0.7740639685818117	22.916666666666668
6021940.59840309	0.8927104668808581	23.333333333333332
5217539.324967925	0.9986589901041761	23.75
4484941.003676316	1.092776690378959	24.166666666666668
3824186.9693916766	1.1724230246338367	24.583333333333336
3238736.6169245816	1.2338691007507254	25.0
2718473.1856965707	1.2699781496342197	25.416666666666668
2258405.4774698084	1.2983449243175877	25.833333333333336
1865019.9387681496	1.3236333169502523	26.25
1537595.8164352495	1.3368856422791466	26.666666666666668
1258319.8332008745	1.3172456320800514	27.083333333333336
1013876.3448736744	1.3029709577529327	27.5
815981.0658657934	1.309707602518709	27.916666666666668
653917.2506375152	1.311931332818418	28.333333333333336
522315.46894224687	1.3112308910657853	28.75
437251.5785396132	1.2384122234794586	29.166666666666668
354515.75251846306	1.1289971401318408	29.583333333333336
277106.4214724887	1.0544038039518624	30.0
