R	M	log_10_P0
13825422.919028984	0.40625133904453253	21.5
11695706.70114212	0.49006197753956987	21.854166666666668
10071532.775861202	0.5834066131030885	22.208333333333332
8762181.933278268	0.6833536197045041	22.5625
7659379.111793948	0.7812663618709961	22.916666666666668
6693391.016739523	0.8821908377739024	23.270833333333332
5846569.006838651	0.9773799751034146	23.625
5094213.660300998	1.0634906989020885	23.979166666666668
4430442.325083756	1.1361289998246846	24.333333333333332
3833140.6488364968	1.1945755713119415	24.6875
3293643.9140129667	1.2379901247022516	25.041666666666668
2819690.5013505337	1.276626889337552	25.395833333333332
2402796.271889798	1.306994964109449	25.75
2049329.1040634143	1.3161432442234238	26.104166666666668
1729651.8140938545	1.3154579433731581	26.458333333333336
1449991.0090772745	1.3208562760350093	26.8125
1208124.197554812	1.3259036287650758	27.166666666666668
1005117.5014951505	1.3330014289249679	27.520833333333336
835717.8815367029	1.3366215132448773	27.875
707908.6048307073	1.2900003787802354	28.229166666666668
585397.8860379697	1.224551707786345	28.583333333333336
479886.0232729659	1.1711855186144258	28.9375
394887.6231855554	1.1487356574888006	29.291666666666668
318055.3206568413	1.1511256593187238	29.645833333333336
262571.9916972934	1.1380447430522571	30.0
