# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2.088187830495660715e-04	4.003660275715265813e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.122152392228037301e-04	4.202214722845635297e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.156669390593182528e-04	4.410616126450887480e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.191747811022317087e-04	4.629352828913807942e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.227396785095494451e-04	4.858937391093504904e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.263625592918742599e-04	5.099907793398002488e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.300443665539837756e-04	5.352828696421697517e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.337860587403390504e-04	5.618292764102025928e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.375886098845866835e-04	5.896922052495765822e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.414530098631167054e-04	6.189369467429073555e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.453802646527480252e-04	6.496320294437343184e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.493713965926018256e-04	6.818493804579478074e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.534274446502362524e-04	7.156644939889817520e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.575494646921107291e-04	7.511566082417158773e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.617385297584456818e-04	7.884088910995819002e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.659957303425579053e-04	8.275086350100407160e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.703221746747346693e-04	8.685474615350190472e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.747189890107278282e-04	9.116215360456870247e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.791873179249405737e-04	9.568317930646473354e-32	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.837283246083802872e-04	1.004284172783545638e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.883431911714600510e-04	1.054089869310376658e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.930331189517253665e-04	1.106365591228179731e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
2.977993288265830545e-04	1.161233835075646334e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.026430615311214074e-04	1.218823172390569095e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.075655779810948292e-04	1.279268550988646196e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.125681596011652304e-04	1.342711611183712967e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.176521086584821961e-04	1.409301017690358058e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.228187486016855217e-04	1.479192807986618097e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.280694244054267695e-04	1.552550757953172093e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
3.334055029204894844e-04	1.629546765645696160e-31	2.087827970184490085e+06	7.964384118884547953e+21	6.137528180636944164e-01	7.816702380121430538e-02	2.171476790609159491e-01	9.999999999150352981e-01
