# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
6.533874731155800354e-05	6.990103180575733874e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
6.640148787740681238e-05	7.336764979235832261e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
6.748151401356071888e-05	7.700618856402612396e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
6.857910687136581026e-05	8.082517422789185284e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
6.969455217512033880e-05	8.483355572828467304e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
7.082814029645344387e-05	8.904072581659186468e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
7.198016632991486002e-05	9.345654306108611576e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
7.315093016979359538e-05	9.809135494828963260e-32	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
7.434073658818588198e-05	1.029560221300085864e-31	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
7.554989531433382454e-05	1.080619438728601543e-31	1.189918861777961999e+08	2.655498013286462575e+24	3.505697815710977494e+01	4.446771449058971371e+00	1.551175821079409545e+00	9.999999995258092023e-01
