R	M	log_10_P0
14460930.18620092	0.15201048918002544	20.0
13225686.942835512	0.2012867709361796	20.416666666666668
12038345.78194621	0.2633031936192806	20.833333333333332
10902679.804502124	0.34000511633212094	21.25
9800865.637158109	0.4308630493018394	21.666666666666668
8777088.203587672	0.5379107902828678	22.083333333333332
7804551.264255105	0.6537101119756323	22.5
6882641.9446952455	0.774067516941085	22.916666666666668
6021940.59840309	0.892713453533306	23.333333333333332
5217539.324967925	0.9986612251716567	23.75
4484941.003676316	1.092778991555377	24.166666666666668
3824186.9693916766	1.1724245623979799	24.583333333333336
3238736.6169245816	1.2338702167595879	25.0
2718473.1856965707	1.2699789047029564	25.416666666666668
2258405.4774698084	1.2983454762637558	25.833333333333336
1865019.9387681496	1.3236336179401509	26.25
1537595.8164352495	1.3368863476387858	26.666666666666668
1258319.8332008745	1.3172463587916137	27.083333333333336
1013876.3448736744	1.3029714414284903	27.5
815981.0658657934	1.3097080276982445	27.916666666666668
653917.2506375152	1.311931596286035	28.333333333333336
522315.46894224687	1.3112310049028955	28.75
437251.5785396132	1.2384123451948321	29.166666666666668
354515.75251846306	1.128997236731406	29.583333333333336
277106.4214724887	1.0544039761863255	30.0
