R	M	log_10_P0
14460930.18620092	0.15202048819603017	20.0
13227820.806491988	0.20129649501138527	20.416666666666668
12038345.78194621	0.2633119889654019	20.833333333333332
10902679.804502124	0.3400135217803368	21.25
9800865.637158109	0.43087054512654027	21.666666666666668
8778199.50875399	0.5379176461095461	22.083333333333332
7805495.32513139	0.6537161875737144	22.5
6883443.930473001	0.7740731868609759	22.916666666666668
6021940.59840309	0.892718050916289	23.333333333333332
5218118.086956275	0.9986652765594848	23.75
4484941.003676316	1.0927825067073047	24.166666666666668
3824186.9693916766	1.1724282036512756	24.583333333333336
3238736.6169245816	1.233872897339091	25.0
2718473.1856965707	1.2699804281427134	25.416666666666668
2258405.4774698084	1.2983467464981542	25.833333333333336
1865019.9387681496	1.3236351024251654	26.25
1537595.8164352495	1.336887582739169	26.666666666666668
1258319.8332008745	1.3172472693734785	27.083333333333336
1013876.3448736744	1.3029717736759676	27.5
815981.0658657934	1.3097085923789293	27.916666666666668
653917.2506375152	1.3119323207711284	28.333333333333336
522315.46894224687	1.3112313973159515	28.75
437251.5785396132	1.2384125768644936	29.166666666666668
354515.75251846306	1.128997359509231	29.583333333333336
277106.4214724887	1.0544040750053045	30.0
