xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	2.72420e+37	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	2.54215e+37	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	2.37227e+37	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	2.21374e+37	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	2.06581e+37	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	1.92776e+37	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	1.79893e+37	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	1.67872e+37	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	1.56653e+37	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	1.46185e+37	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	1.36416e+37	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	1.27300e+37	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	1.18793e+37	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	1.10854e+37	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	1.03446e+37	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	9.65335e+36	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	9.00825e+36	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	8.40627e+36	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	7.84451e+36	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	7.32030e+36	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	6.83111e+36	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	6.37462e+36	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	5.94863e+36	1.39557e+02
1.69937e-03	4.60535e+23	1.20788e+07	5.55111e+36	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	5.18015e+36	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	4.83399e+36	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	4.51095e+36	1.39557e+02
1.86354e-03	3.49230e+23	1.20788e+07	4.20951e+36	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	3.92821e+36	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	3.66570e+36	1.39557e+02
1.99699e-03	2.83792e+23	1.20788e+07	3.42074e+36	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	3.19215e+36	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	2.97884e+36	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	2.77977e+36	1.39557e+02
2.18991e-03	2.15203e+23	1.20788e+07	2.59402e+36	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	2.42067e+36	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	2.25891e+36	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	2.10796e+36	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	1.96710e+36	1.39557e+02
2.45747e-03	1.52287e+23	1.20788e+07	1.83565e+36	1.39557e+02
2.51478e-03	1.42110e+23	1.20788e+07	1.71298e+36	1.39557e+02
2.57343e-03	1.32613e+23	1.20788e+07	1.59852e+36	1.39557e+02
2.63345e-03	1.23751e+23	1.20788e+07	1.49170e+36	1.39557e+02
2.69487e-03	1.15481e+23	1.20788e+07	1.39202e+36	1.39557e+02
2.75772e-03	1.07764e+23	1.20788e+07	1.29900e+36	1.39557e+02
2.82204e-03	1.00563e+23	1.20788e+07	1.21220e+36	1.39557e+02
2.88786e-03	9.38423e+22	1.20788e+07	1.13119e+36	1.39557e+02
2.95521e-03	8.75712e+22	1.20788e+07	1.05560e+36	1.39557e+02
3.02413e-03	8.17191e+22	1.20788e+07	9.85067e+35	1.39557e+02
3.09466e-03	7.62581e+22	1.20788e+07	9.19243e+35	1.39557e+02
3.16684e-03	7.11621e+22	1.20788e+07	8.57818e+35	1.39557e+02
3.24070e-03	6.64066e+22	1.20788e+07	8.00497e+35	1.39557e+02
3.31628e-03	6.19688e+22	1.20788e+07	7.47008e+35	1.39557e+02
3.39362e-03	5.78277e+22	1.20788e+07	6.97092e+35	1.39557e+02
3.47277e-03	5.39633e+22	1.20788e+07	6.50513e+35	1.39557e+02
3.55376e-03	5.03571e+22	1.20788e+07	6.07046e+35	1.39557e+02
3.63664e-03	4.69919e+22	1.20788e+07	5.66484e+35	1.39557e+02
3.72146e-03	4.38516e+22	1.20788e+07	5.28632e+35	1.39557e+02
3.80825e-03	4.09212e+22	1.20788e+07	4.93310e+35	1.39557e+02
3.89707e-03	3.81866e+22	1.20788e+07	4.60349e+35	1.39557e+02
3.98796e-03	3.56347e+22	1.20788e+07	4.29590e+35	1.39557e+02
4.08097e-03	3.32534e+22	1.20788e+07	4.00886e+35	1.39557e+02
4.17615e-03	3.10312e+22	1.20788e+07	3.74101e+35	1.39557e+02
4.27355e-03	2.89575e+22	1.20788e+07	3.49106e+35	1.39557e+02
4.37322e-03	2.70223e+22	1.20788e+07	3.25781e+35	1.39557e+02
4.47521e-03	2.52165e+22	1.20788e+07	3.04015e+35	1.39557e+02
4.57958e-03	2.35314e+22	1.20788e+07	2.83703e+35	1.39557e+02
4.68639e-03	2.19589e+22	1.20788e+07	2.64749e+35	1.39557e+02
4.79569e-03	2.04914e+22	1.20788e+07	2.47061e+35	1.39557e+02
4.90754e-03	1.91221e+22	1.20788e+07	2.30555e+35	1.39557e+02
5.02199e-03	1.78442e+22	1.20788e+07	2.15153e+35	1.39557e+02
5.13912e-03	1.66518e+22	1.20788e+07	2.00779e+35	1.39557e+02
5.25898e-03	1.55390e+22	1.20788e+07	1.87366e+35	1.39557e+02
5.38163e-03	1.45006e+22	1.20788e+07	1.74850e+35	1.39557e+02
5.50714e-03	1.35315e+22	1.20788e+07	1.63170e+35	1.39557e+02
5.63558e-03	1.26273e+22	1.20788e+07	1.52270e+35	1.39557e+02
5.76702e-03	1.17834e+22	1.20788e+07	1.42099e+35	1.39557e+02
5.90152e-03	1.09960e+22	1.20788e+07	1.32608e+35	1.39557e+02
6.03916e-03	1.02612e+22	1.20788e+07	1.23751e+35	1.39557e+02
6.18000e-03	9.57546e+21	1.20788e+07	1.15485e+35	1.39557e+02
6.32414e-03	8.93557e+21	1.20788e+07	1.07772e+35	1.39557e+02
6.47163e-03	8.33843e+21	1.20788e+07	1.00575e+35	1.39557e+02
6.62257e-03	7.78121e+21	1.20788e+07	9.38584e+34	1.39557e+02
6.77702e-03	7.26122e+21	1.20788e+07	8.75907e+34	1.39557e+02
6.93508e-03	6.77598e+21	1.20788e+07	8.17418e+34	1.39557e+02
7.09682e-03	6.32316e+21	1.20788e+07	7.62838e+34	1.39557e+02
7.26234e-03	5.90061e+21	1.20788e+07	7.11906e+34	1.39557e+02
7.43171e-03	5.50629e+21	1.20788e+07	6.64377e+34	1.39557e+02
7.60504e-03	5.13833e+21	1.20788e+07	6.20025e+34	1.39557e+02
7.78241e-03	4.79495e+21	1.20788e+07	5.78636e+34	1.39557e+02
7.96391e-03	4.47452e+21	1.20788e+07	5.40013e+34	1.39557e+02
8.14965e-03	4.17551e+21	1.20788e+07	5.03971e+34	1.39557e+02
8.33972e-03	3.89647e+21	1.20788e+07	4.70338e+34	1.39557e+02
8.53422e-03	3.63608e+21	1.20788e+07	4.38952e+34	1.39557e+02
8.73326e-03	3.39310e+21	1.20788e+07	4.09664e+34	1.39557e+02
8.93694e-03	3.16635e+21	1.20788e+07	3.82333e+34	1.39557e+02
9.14537e-03	2.95475e+21	1.20788e+07	3.56828e+34	1.39557e+02
9.35867e-03	2.75730e+21	1.20788e+07	3.33028e+34	1.39557e+02
9.57693e-03	2.57304e+21	1.20788e+07	3.10818e+34	1.39557e+02
9.80029e-03	2.40109e+21	1.20788e+07	2.90093e+34	1.39557e+02
1.00289e-02	2.24064e+21	1.20788e+07	2.70752e+34	1.39557e+02
1.02628e-02	2.09090e+21	1.20788e+07	2.52704e+34	1.39557e+02
1.05021e-02	1.95117e+21	1.20788e+07	2.35862e+34	1.39557e+02
1.07470e-02	1.82078e+21	1.20788e+07	2.20145e+34	1.39557e+02
1.09977e-02	1.69911e+21	1.20788e+07	2.05479e+34	1.39557e+02
1.12542e-02	1.58556e+21	1.20788e+07	1.91793e+34	1.39557e+02
1.15167e-02	1.47961e+21	1.20788e+07	1.79021e+34	1.39557e+02
1.17853e-02	1.38073e+21	1.20788e+07	1.67103e+34	1.39557e+02
1.20601e-02	1.28846e+21	1.20788e+07	1.55982e+34	1.39557e+02
1.23414e-02	1.20236e+21	1.20788e+07	1.45603e+34	1.39557e+02
1.26292e-02	1.12201e+21	1.20788e+07	1.35919e+34	1.39557e+02
1.29238e-02	1.04703e+21	1.20788e+07	1.26881e+34	1.39557e+02
1.32252e-02	9.77058e+20	1.20788e+07	1.18447e+34	1.39557e+02
1.35336e-02	9.11765e+20	1.20788e+07	1.10577e+34	1.39557e+02
1.38493e-02	8.50835e+20	1.20788e+07	1.03233e+34	1.39557e+02
1.41723e-02	7.93977e+20	1.20788e+07	9.63795e+33	1.39557e+02
1.45028e-02	7.40918e+20	1.20788e+07	8.99841e+33	1.39557e+02
1.48410e-02	6.91405e+20	1.20788e+07	8.40160e+33	1.39557e+02
1.51872e-02	6.45201e+20	1.20788e+07	7.84468e+33	1.39557e+02
