xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	5.65447e+23	1.20788e+07	3.24536e+37	1.39557e+02
1.02332e-03	5.27660e+23	1.20788e+07	3.02848e+37	1.39557e+02
1.04719e-03	4.92398e+23	1.20788e+07	2.82610e+37	1.39557e+02
1.07161e-03	4.59493e+23	1.20788e+07	2.63724e+37	1.39557e+02
1.09660e-03	4.28787e+23	1.20788e+07	2.46101e+37	1.39557e+02
1.12218e-03	4.00133e+23	1.20788e+07	2.29655e+37	1.39557e+02
1.14835e-03	3.73393e+23	1.20788e+07	2.14308e+37	1.39557e+02
1.17513e-03	3.48441e+23	1.20788e+07	1.99986e+37	1.39557e+02
1.20254e-03	3.25156e+23	1.20788e+07	1.86622e+37	1.39557e+02
1.23059e-03	3.03427e+23	1.20788e+07	1.74151e+37	1.39557e+02
1.25929e-03	2.83150e+23	1.20788e+07	1.62513e+37	1.39557e+02
1.28866e-03	2.64228e+23	1.20788e+07	1.51653e+37	1.39557e+02
1.31871e-03	2.46571e+23	1.20788e+07	1.41518e+37	1.39557e+02
1.34947e-03	2.30093e+23	1.20788e+07	1.32061e+37	1.39557e+02
1.38094e-03	2.14717e+23	1.20788e+07	1.23236e+37	1.39557e+02
1.41315e-03	2.00368e+23	1.20788e+07	1.15001e+37	1.39557e+02
1.44611e-03	1.86978e+23	1.20788e+07	1.07316e+37	1.39557e+02
1.47983e-03	1.74483e+23	1.20788e+07	1.00144e+37	1.39557e+02
1.51435e-03	1.62823e+23	1.20788e+07	9.34520e+36	1.39557e+02
1.54966e-03	1.51942e+23	1.20788e+07	8.72070e+36	1.39557e+02
1.58581e-03	1.41788e+23	1.20788e+07	8.13793e+36	1.39557e+02
1.62279e-03	1.32313e+23	1.20788e+07	7.59411e+36	1.39557e+02
1.66064e-03	1.23471e+23	1.20788e+07	7.08663e+36	1.39557e+02
1.69937e-03	1.15220e+23	1.20788e+07	6.61306e+36	1.39557e+02
1.73900e-03	1.07520e+23	1.20788e+07	6.17114e+36	1.39557e+02
1.77956e-03	1.00335e+23	1.20788e+07	5.75875e+36	1.39557e+02
1.82106e-03	9.36301e+22	1.20788e+07	5.37391e+36	1.39557e+02
1.86354e-03	8.73731e+22	1.20788e+07	5.01480e+36	1.39557e+02
1.90700e-03	8.15343e+22	1.20788e+07	4.67968e+36	1.39557e+02
1.95147e-03	7.60857e+22	1.20788e+07	4.36696e+36	1.39557e+02
1.99699e-03	7.10011e+22	1.20788e+07	4.07514e+36	1.39557e+02
2.04356e-03	6.62564e+22	1.20788e+07	3.80282e+36	1.39557e+02
2.09122e-03	6.18287e+22	1.20788e+07	3.54869e+36	1.39557e+02
2.14000e-03	5.76969e+22	1.20788e+07	3.31155e+36	1.39557e+02
2.18991e-03	5.38413e+22	1.20788e+07	3.09026e+36	1.39557e+02
2.24098e-03	5.02432e+22	1.20788e+07	2.88375e+36	1.39557e+02
2.29325e-03	4.68857e+22	1.20788e+07	2.69104e+36	1.39557e+02
2.34673e-03	4.37525e+22	1.20788e+07	2.51122e+36	1.39557e+02
2.40146e-03	4.08286e+22	1.20788e+07	2.34340e+36	1.39557e+02
2.45747e-03	3.81002e+22	1.20788e+07	2.18681e+36	1.39557e+02
2.51478e-03	3.55541e+22	1.20788e+07	2.04068e+36	1.39557e+02
2.57343e-03	3.31782e+22	1.20788e+07	1.90431e+36	1.39557e+02
2.63345e-03	3.09610e+22	1.20788e+07	1.77706e+36	1.39557e+02
2.69487e-03	2.88920e+22	1.20788e+07	1.65831e+36	1.39557e+02
2.75772e-03	2.69612e+22	1.20788e+07	1.54749e+36	1.39557e+02
2.82204e-03	2.51595e+22	1.20788e+07	1.44408e+36	1.39557e+02
2.88786e-03	2.34782e+22	1.20788e+07	1.34759e+36	1.39557e+02
2.95521e-03	2.19092e+22	1.20788e+07	1.25754e+36	1.39557e+02
3.02413e-03	2.04451e+22	1.20788e+07	1.17350e+36	1.39557e+02
3.09466e-03	1.90788e+22	1.20788e+07	1.09509e+36	1.39557e+02
3.16684e-03	1.78039e+22	1.20788e+07	1.02191e+36	1.39557e+02
3.24070e-03	1.66141e+22	1.20788e+07	9.53625e+35	1.39557e+02
3.31628e-03	1.55038e+22	1.20788e+07	8.89902e+35	1.39557e+02
3.39362e-03	1.44678e+22	1.20788e+07	8.30437e+35	1.39557e+02
3.47277e-03	1.35009e+22	1.20788e+07	7.74947e+35	1.39557e+02
3.55376e-03	1.25987e+22	1.20788e+07	7.23165e+35	1.39557e+02
3.63664e-03	1.17568e+22	1.20788e+07	6.74843e+35	1.39557e+02
3.72146e-03	1.09711e+22	1.20788e+07	6.29750e+35	1.39557e+02
3.80825e-03	1.02380e+22	1.20788e+07	5.87670e+35	1.39557e+02
3.89707e-03	9.55381e+21	1.20788e+07	5.48403e+35	1.39557e+02
3.98796e-03	8.91536e+21	1.20788e+07	5.11760e+35	1.39557e+02
4.08097e-03	8.31958e+21	1.20788e+07	4.77565e+35	1.39557e+02
4.17615e-03	7.76361e+21	1.20788e+07	4.45656e+35	1.39557e+02
4.27355e-03	7.24480e+21	1.20788e+07	4.15879e+35	1.39557e+02
4.37322e-03	6.76065e+21	1.20788e+07	3.88092e+35	1.39557e+02
4.47521e-03	6.30886e+21	1.20788e+07	3.62161e+35	1.39557e+02
4.57958e-03	5.88727e+21	1.20788e+07	3.37964e+35	1.39557e+02
4.68639e-03	5.49384e+21	1.20788e+07	3.15384e+35	1.39557e+02
4.79569e-03	5.12671e+21	1.20788e+07	2.94312e+35	1.39557e+02
4.90754e-03	4.78411e+21	1.20788e+07	2.74649e+35	1.39557e+02
5.02199e-03	4.46440e+21	1.20788e+07	2.56300e+35	1.39557e+02
5.13912e-03	4.16606e+21	1.20788e+07	2.39177e+35	1.39557e+02
5.25898e-03	3.88766e+21	1.20788e+07	2.23198e+35	1.39557e+02
5.38163e-03	3.62786e+21	1.20788e+07	2.08287e+35	1.39557e+02
5.50714e-03	3.38543e+21	1.20788e+07	1.94372e+35	1.39557e+02
5.63558e-03	3.15919e+21	1.20788e+07	1.81388e+35	1.39557e+02
5.76702e-03	2.94807e+21	1.20788e+07	1.69271e+35	1.39557e+02
5.90152e-03	2.75106e+21	1.20788e+07	1.57963e+35	1.39557e+02
6.03916e-03	2.56722e+21	1.20788e+07	1.47412e+35	1.39557e+02
6.18000e-03	2.39566e+21	1.20788e+07	1.37565e+35	1.39557e+02
6.32414e-03	2.23557e+21	1.20788e+07	1.28377e+35	1.39557e+02
6.47163e-03	2.08617e+21	1.20788e+07	1.19803e+35	1.39557e+02
6.62257e-03	1.94676e+21	1.20788e+07	1.11801e+35	1.39557e+02
6.77702e-03	1.81667e+21	1.20788e+07	1.04334e+35	1.39557e+02
6.93508e-03	1.69527e+21	1.20788e+07	9.73666e+34	1.39557e+02
7.09682e-03	1.58198e+21	1.20788e+07	9.08645e+34	1.39557e+02
7.26234e-03	1.47626e+21	1.20788e+07	8.47968e+34	1.39557e+02
7.43171e-03	1.37761e+21	1.20788e+07	7.91347e+34	1.39557e+02
7.60504e-03	1.28555e+21	1.20788e+07	7.38509e+34	1.39557e+02
7.78241e-03	1.19964e+21	1.20788e+07	6.89203e+34	1.39557e+02
7.96391e-03	1.11947e+21	1.20788e+07	6.43191e+34	1.39557e+02
8.14965e-03	1.04466e+21	1.20788e+07	6.00254e+34	1.39557e+02
8.33972e-03	9.74849e+20	1.20788e+07	5.60187e+34	1.39557e+02
8.53422e-03	9.09704e+20	1.20788e+07	5.22797e+34	1.39557e+02
8.73326e-03	8.48911e+20	1.20788e+07	4.87905e+34	1.39557e+02
8.93694e-03	7.92182e+20	1.20788e+07	4.55346e+34	1.39557e+02
9.14537e-03	7.39243e+20	1.20788e+07	4.24962e+34	1.39557e+02
9.35867e-03	6.89842e+20	1.20788e+07	3.96609e+34	1.39557e+02
9.57693e-03	6.43742e+20	1.20788e+07	3.70150e+34	1.39557e+02
9.80029e-03	6.00723e+20	1.20788e+07	3.45459e+34	1.39557e+02
1.00289e-02	5.60579e+20	1.20788e+07	3.22419e+34	1.39557e+02
1.02628e-02	5.23118e+20	1.20788e+07	3.00918e+34	1.39557e+02
1.05021e-02	4.88160e+20	1.20788e+07	2.80854e+34	1.39557e+02
1.07470e-02	4.55538e+20	1.20788e+07	2.62131e+34	1.39557e+02
1.09977e-02	4.25096e+20	1.20788e+07	2.44659e+34	1.39557e+02
1.12542e-02	3.96688e+20	1.20788e+07	2.28355e+34	1.39557e+02
1.15167e-02	3.70179e+20	1.20788e+07	2.13140e+34	1.39557e+02
1.17853e-02	3.45441e+20	1.20788e+07	1.98942e+34	1.39557e+02
1.20601e-02	3.22357e+20	1.20788e+07	1.85692e+34	1.39557e+02
1.23414e-02	3.00815e+20	1.20788e+07	1.73329e+34	1.39557e+02
1.26292e-02	2.80712e+20	1.20788e+07	1.61791e+34	1.39557e+02
1.29238e-02	2.61953e+20	1.20788e+07	1.51024e+34	1.39557e+02
1.32252e-02	2.44448e+20	1.20788e+07	1.40977e+34	1.39557e+02
1.35336e-02	2.28112e+20	1.20788e+07	1.31601e+34	1.39557e+02
1.38493e-02	2.12869e+20	1.20788e+07	1.22852e+34	1.39557e+02
1.41723e-02	1.98643e+20	1.20788e+07	1.14688e+34	1.39557e+02
1.45028e-02	1.85369e+20	1.20788e+07	1.07069e+34	1.39557e+02
1.48410e-02	1.72981e+20	1.20788e+07	9.99592e+33	1.39557e+02
1.51872e-02	1.61421e+20	1.20788e+07	9.33246e+33	1.39557e+02
1.55414e-02	1.50634e+20	1.20788e+07	8.71333e+33	1.39557e+02
1.59038e-02	1.40568e+20	1.20788e+07	8.13558e+33	1.39557e+02
1.62748e-02	1.31174e+20	1.20788e+07	7.59644e+33	1.39557e+02
1.66543e-02	1.22408e+20	1.20788e+07	7.09332e+33	1.39557e+02
1.70427e-02	1.14228e+20	1.20788e+07	6.62383e+33	1.39557e+02
1.74402e-02	1.06595e+20	1.20788e+07	6.18571e+33	1.39557e+02
1.78470e-02	9.94714e+19	1.20788e+07	5.77687e+33	1.39557e+02
1.82632e-02	9.28241e+19	1.20788e+07	5.39535e+33	1.39557e+02
1.86891e-02	8.66210e+19	1.20788e+07	5.03933e+33	1.39557e+02
1.91250e-02	8.08325e+19	1.20788e+07	4.70710e+33	1.39557e+02
1.95711e-02	7.54307e+19	1.20788e+07	4.39707e+33	1.39557e+02
2.00275e-02	7.03900e+19	1.20788e+07	4.10776e+33	1.39557e+02
2.04946e-02	6.56860e+19	1.20788e+07	3.83778e+33	1.39557e+02
2.09726e-02	6.12965e+19	1.20788e+07	3.58584e+33	1.39557e+02
2.14617e-02	5.72003e+19	1.20788e+07	3.35074e+33	1.39556e+02
2.19623e-02	5.33778e+19	1.20788e+07	3.13135e+33	1.39556e+02
2.24745e-02	4.98107e+19	1.20788e+07	2.92662e+33	1.39556e+02
2.29986e-02	4.64821e+19	1.20788e+07	2.73558e+33	1.39556e+02
2.35350e-02	4.33758e+19	1.20788e+07	2.55730e+33	1.39556e+02
2.40839e-02	4.04772e+19	1.20788e+07	2.39093e+33	1.39556e+02
2.46456e-02	3.77722e+19	1.20788e+07	2.23568e+33	1.39556e+02
2.52204e-02	3.52481e+19	1.20788e+07	2.09081e+33	1.39556e+02
2.58086e-02	3.28926e+19	1.20788e+07	1.95561e+33	1.39556e+02
2.64105e-02	3.06945e+19	1.20788e+07	1.82946e+33	1.39556e+02
2.70265e-02	2.86433e+19	1.20788e+07	1.71173e+33	1.39556e+02
2.76568e-02	2.67291e+19	1.20788e+07	1.60187e+33	1.39556e+02
2.83018e-02	2.49429e+19	1.20787e+07	1.49935e+33	1.39556e+02
2.89619e-02	2.32761e+19	1.20787e+07	1.40368e+33	1.39556e+02
2.96374e-02	2.17206e+19	1.20787e+07	1.31441e+33	1.39556e+02
3.03286e-02	2.02691e+19	1.20787e+07	1.23110e+33	1.39556e+02
3.10359e-02	1.89146e+19	1.20787e+07	1.15336e+33	1.39556e+02
3.17598e-02	1.76506e+19	1.20787e+07	1.08081e+33	1.39556e+02
3.25005e-02	1.64711e+19	1.20787e+07	1.01311e+33	1.39556e+02
3.32585e-02	1.53704e+19	1.20787e+07	9.49938e+32	1.39556e+02
3.40341e-02	1.43432e+19	1.20787e+07	8.90986e+32	1.39556e+02
3.48279e-02	1.33847e+19	1.20787e+07	8.35973e+32	1.39556e+02
3.56402e-02	1.24903e+19	1.20787e+07	7.84636e+32	1.39556e+02
3.64714e-02	1.16556e+19	1.20787e+07	7.36730e+32	1.39556e+02
3.73220e-02	1.08767e+19	1.20787e+07	6.92025e+32	1.39556e+02
3.81924e-02	1.01498e+19	1.20787e+07	6.50308e+32	1.39556e+02
3.90832e-02	9.47157e+18	1.20787e+07	6.11379e+32	1.39556e+02
3.99947e-02	8.83862e+18	1.20787e+07	5.75051e+32	1.39556e+02
4.09275e-02	8.24797e+18	1.20787e+07	5.41151e+32	1.39556e+02
4.18820e-02	7.69678e+18	1.20787e+07	5.09516e+32	1.39556e+02
4.28588e-02	7.18244e+18	1.20787e+07	4.79995e+32	1.39556e+02
4.38584e-02	6.70246e+18	1.20786e+07	4.52447e+32	1.39556e+02
4.48813e-02	6.25456e+18	1.20786e+07	4.26740e+32	1.39556e+02
4.59280e-02	5.83659e+18	1.20786e+07	4.02751e+32	1.39556e+02
4.69992e-02	5.44655e+18	1.20786e+07	3.80365e+32	1.39556e+02
