xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	6.99190e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	6.52466e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	6.08864e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	5.68176e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	5.30207e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	4.94775e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	4.61711e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	4.30857e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	4.02064e+37	1.39557e+02
1.23059e-03	9.10356e+23	1.20788e+07	3.75196e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	3.50123e+37	1.39557e+02
1.28866e-03	7.92750e+23	1.20788e+07	3.26725e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	3.04891e+37	1.39557e+02
1.34947e-03	6.90337e+23	1.20788e+07	2.84517e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	2.65504e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	2.47761e+37	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	2.31204e+37	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	2.15754e+37	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	2.01336e+37	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	1.87881e+37	1.39557e+02
1.58581e-03	4.25401e+23	1.20788e+07	1.75326e+37	1.39557e+02
1.62279e-03	3.96973e+23	1.20788e+07	1.63609e+37	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	1.52676e+37	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	1.42473e+37	1.39557e+02
