xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	3.68823e+37	1.39557e+02
1.12292e-03	1.19812e+24	1.20788e+07	2.60477e+37	1.39557e+02
1.26095e-03	8.46157e+23	1.20788e+07	1.83959e+37	1.39557e+02
1.41595e-03	5.97588e+23	1.20788e+07	1.29919e+37	1.39557e+02
1.59001e-03	4.22040e+23	1.20788e+07	9.17539e+36	1.39557e+02
1.78545e-03	2.98060e+23	1.20788e+07	6.48003e+36	1.39557e+02
2.00492e-03	2.10502e+23	1.20788e+07	4.57646e+36	1.39557e+02
2.25137e-03	1.48664e+23	1.20788e+07	3.23209e+36	1.39557e+02
2.52812e-03	1.04992e+23	1.20788e+07	2.28264e+36	1.39557e+02
2.83888e-03	7.41495e+22	1.20788e+07	1.61211e+36	1.39557e+02
3.18784e-03	5.23672e+22	1.20788e+07	1.13855e+36	1.39557e+02
3.57970e-03	3.69837e+22	1.20788e+07	8.04109e+35	1.39557e+02
4.01972e-03	2.61193e+22	1.20788e+07	5.67913e+35	1.39557e+02
4.51383e-03	1.84464e+22	1.20788e+07	4.01101e+35	1.39557e+02
5.06868e-03	1.30276e+22	1.20788e+07	2.83293e+35	1.39557e+02
5.69174e-03	9.20057e+21	1.20788e+07	2.00092e+35	1.39557e+02
6.39138e-03	6.49779e+21	1.20788e+07	1.41333e+35	1.39557e+02
7.17702e-03	4.58899e+21	1.20788e+07	9.98343e+34	1.39557e+02
8.05923e-03	3.24092e+21	1.20788e+07	7.05267e+34	1.39557e+02
9.04989e-03	2.28886e+21	1.20788e+07	4.98285e+34	1.39557e+02
1.01623e-02	1.61648e+21	1.20788e+07	3.52107e+34	1.39557e+02
1.14115e-02	1.14162e+21	1.20788e+07	2.48870e+34	1.39557e+02
1.28142e-02	8.06254e+20	1.20788e+07	1.75961e+34	1.39557e+02
1.43894e-02	5.69407e+20	1.20788e+07	1.24469e+34	1.39557e+02
1.61581e-02	4.02137e+20	1.20788e+07	8.81040e+33	1.39557e+02
1.81443e-02	2.84004e+20	1.20788e+07	6.24214e+33	1.39557e+02
2.03747e-02	2.00575e+20	1.20788e+07	4.42835e+33	1.39557e+02
2.28792e-02	1.41653e+20	1.20788e+07	3.14737e+33	1.39556e+02
2.56915e-02	1.00041e+20	1.20788e+07	2.24270e+33	1.39556e+02
2.88496e-02	7.06528e+19	1.20787e+07	1.60379e+33	1.39556e+02
3.23959e-02	4.98977e+19	1.20787e+07	1.15256e+33	1.39556e+02
3.63780e-02	3.52396e+19	1.20787e+07	8.33889e+32	1.39556e+02
4.08497e-02	2.48876e+19	1.20787e+07	6.08830e+32	1.39556e+02
4.58710e-02	1.75765e+19	1.20786e+07	4.49885e+32	1.39556e+02
5.15096e-02	1.24132e+19	1.20786e+07	3.37632e+32	1.39556e+02
5.78413e-02	8.76669e+18	1.20785e+07	2.58354e+32	1.39555e+02
6.49512e-02	6.19137e+18	1.20784e+07	2.02365e+32	1.39555e+02
7.29352e-02	4.37258e+18	1.20783e+07	1.62823e+32	1.39555e+02
8.19005e-02	3.08808e+18	1.20782e+07	1.34897e+32	1.39554e+02
9.19679e-02	2.18092e+18	1.20781e+07	1.15173e+32	1.39554e+02
1.03273e-01	1.54025e+18	1.20779e+07	1.01243e+32	1.39553e+02
1.15967e-01	1.08778e+18	1.20776e+07	9.14046e+31	1.39552e+02
1.30222e-01	7.68235e+17	1.20773e+07	8.44552e+31	1.39551e+02
1.46229e-01	5.42558e+17	1.20769e+07	7.95459e+31	1.39549e+02
1.64204e-01	3.83175e+17	1.20764e+07	7.60771e+31	1.39547e+02
1.84389e-01	2.70614e+17	1.20758e+07	7.36252e+31	1.39545e+02
2.07054e-01	1.91118e+17	1.20750e+07	7.18910e+31	1.39542e+02
2.32506e-01	1.34976e+17	1.20740e+07	7.06630e+31	1.39538e+02
2.61086e-01	9.53264e+16	1.50176e+07	9.26680e+31	1.50102e+02
2.93179e-01	6.73410e+16	6.22784e+07	6.05077e+32	2.41466e+02
3.29217e-01	4.75647e+16	6.22777e+07	6.04638e+32	2.41465e+02
3.69685e-01	3.35979e+16	6.22768e+07	6.04323e+32	2.41464e+02
4.15128e-01	2.37340e+16	6.22757e+07	6.04094e+32	2.41462e+02
4.66156e-01	1.67678e+16	6.22743e+07	6.03924e+32	2.41460e+02
5.23457e-01	1.18479e+16	6.22725e+07	6.03793e+32	2.41458e+02
5.87802e-01	8.37336e+15	6.22702e+07	6.03688e+32	2.41455e+02
6.60055e-01	5.91948e+15	6.22673e+07	6.03598e+32	2.41451e+02
7.41191e-01	4.18646e+15	6.22637e+07	6.03514e+32	2.41447e+02
8.32300e-01	2.96254e+15	6.22591e+07	6.03428e+32	2.41441e+02
9.34608e-01	2.09815e+15	6.22534e+07	6.03335e+32	2.41433e+02
1.04949e+00	1.48988e+15	6.72800e+07	6.69130e+32	2.47777e+02
1.17850e+00	1.05875e+15	6.72774e+07	6.69087e+32	2.47774e+02
1.32336e+00	7.54274e+14	6.72742e+07	6.69038e+32	2.47770e+02
1.48603e+00	5.39237e+14	6.72702e+07	6.68980e+32	2.47765e+02
1.66870e+00	3.87370e+14	6.72652e+07	6.68909e+32	2.47759e+02
1.87382e+00	2.80167e+14	6.73771e+07	6.70392e+32	2.47897e+02
2.10415e+00	1.94283e+14	4.26823e+07	3.64735e+32	2.12832e+02
2.36280e+00	1.36453e+14	3.06564e+07	2.34607e+32	1.90549e+02
2.65324e+00	9.58596e+13	2.19559e+07	1.50330e+32	1.70430e+02
2.97938e+00	6.73770e+13	1.57434e+07	9.64813e+31	1.52490e+02
3.34561e+00	4.73752e+13	1.12851e+07	6.18944e+31	1.36419e+02
3.75686e+00	3.36391e+13	9.48449e+06	4.90903e+31	1.28711e+02
4.21866e+00	2.34418e+13	5.76893e+06	2.52990e+31	1.08976e+02
4.73723e+00	1.64971e+13	4.11829e+06	1.61410e+31	9.73414e+01
5.31954e+00	1.16135e+13	2.93950e+06	1.02961e+31	8.69388e+01
5.97343e+00	8.17718e+12	2.09214e+06	6.54272e+30	7.75678e+01
6.70770e+00	5.75936e+12	1.48951e+06	4.15935e+30	6.92083e+01
7.53222e+00	4.05719e+12	1.05762e+06	2.63472e+30	6.16882e+01
8.45810e+00	2.85885e+12	7.51290e+05	1.66994e+30	5.49875e+01
9.49779e+00	2.01488e+12	5.33257e+05	1.05730e+30	4.89955e+01
1.06653e+01	1.42028e+12	3.77556e+05	6.67187e+29	4.36138e+01
1.19763e+01	1.00137e+12	2.67519e+05	4.21437e+29	3.88272e+01
1.34484e+01	7.06133e+11	1.89459e+05	2.66030e+29	3.45543e+01
1.51015e+01	4.98018e+11	1.34107e+05	1.67812e+29	3.07403e+01
1.69578e+01	3.51703e+11	1.03437e+05	1.18695e+29	2.81497e+01
1.90423e+01	2.47818e+11	6.70246e+04	6.65489e+28	2.42916e+01
2.13831e+01	1.74863e+11	4.78027e+04	4.24022e+28	2.16502e+01
2.40115e+01	1.23384e+11	3.37629e+04	2.66676e+28	1.92262e+01
2.69631e+01	8.70698e+10	2.38611e+04	1.67848e+28	1.70712e+01
3.02774e+01	6.14864e+10	1.83137e+04	1.17930e+28	1.55882e+01
3.39992e+01	4.33816e+10	1.24324e+04	7.03413e+27	1.36402e+01
3.81784e+01	3.06251e+10	9.04192e+03	4.59930e+27	1.22171e+01
4.28714e+01	2.16165e+10	6.37353e+03	2.88410e+27	1.08190e+01
4.81413e+01	1.52588e+10	4.49498e+03	1.80962e+27	9.57674e+00
5.40589e+01	1.07716e+10	3.17033e+03	1.13540e+27	8.47153e+00
6.07039e+01	7.60439e+09	2.23613e+03	7.12287e+26	7.48820e+00
6.81658e+01	5.36866e+09	1.57725e+03	4.46775e+26	6.61338e+00
7.65449e+01	3.79037e+09	1.11090e+03	2.79619e+26	5.83206e+00
8.59539e+01	2.67618e+09	7.83536e+02	1.75274e+26	5.14005e+00
9.65196e+01	1.88956e+09	5.52710e+02	1.09841e+26	4.52485e+00
1.08384e+02	1.33420e+09	3.89899e+02	6.88046e+25	3.97793e+00
1.21707e+02	9.42108e+08	2.81292e+02	4.43907e+25	3.52137e+00
1.36667e+02	6.65233e+08	1.97733e+02	2.76377e+25	3.08199e+00
1.53467e+02	4.69740e+08	1.39628e+02	1.72965e+25	2.69698e+00
1.72331e+02	3.31703e+08	9.89018e+01	1.08575e+25	2.35798e+00
1.93514e+02	2.34231e+08	6.94397e+01	6.72555e+24	2.04966e+00
2.17302e+02	1.65404e+08	4.90886e+01	4.19780e+24	1.78188e+00
2.44013e+02	1.16803e+08	3.48843e+01	2.63372e+24	1.54807e+00
2.74007e+02	8.24825e+07	2.44206e+01	1.61499e+24	1.33234e+00
3.07689e+02	5.82471e+07	1.73698e+01	1.00938e+24	1.15049e+00
3.45511e+02	4.11328e+07	1.22482e+01	6.21390e+23	9.86076e-01
