xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	1.03321e+37	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	9.64164e+36	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	8.99733e+36	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	8.39608e+36	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	7.83500e+36	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	7.31142e+36	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	6.82283e+36	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	6.36689e+36	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	5.94142e+36	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	5.54438e+36	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	5.17387e+36	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	4.82813e+36	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	4.50548e+36	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	4.20440e+36	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	3.92344e+36	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	3.66126e+36	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	3.41659e+36	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	3.18828e+36	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	2.97522e+36	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	2.77640e+36	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	2.59087e+36	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	2.41774e+36	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	2.25617e+36	1.39557e+02
1.69937e-03	4.60535e+23	1.20788e+07	2.10541e+36	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	1.96471e+36	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	1.83342e+36	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	1.71091e+36	1.39557e+02
1.86354e-03	3.49230e+23	1.20788e+07	1.59658e+36	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	1.48989e+36	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	1.39033e+36	1.39557e+02
1.99699e-03	2.83791e+23	1.20788e+07	1.29742e+36	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	1.21073e+36	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	1.12982e+36	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	1.05432e+36	1.39557e+02
2.18991e-03	2.15203e+23	1.20788e+07	9.83872e+35	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	9.18128e+35	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	8.56778e+35	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	7.99527e+35	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	7.46102e+35	1.39557e+02
2.45747e-03	1.52287e+23	1.20788e+07	6.96247e+35	1.39557e+02
2.51478e-03	1.42110e+23	1.20788e+07	6.49724e+35	1.39557e+02
2.57343e-03	1.32613e+23	1.20788e+07	6.06310e+35	1.39557e+02
2.63345e-03	1.23751e+23	1.20788e+07	5.65797e+35	1.39557e+02
2.69487e-03	1.15481e+23	1.20788e+07	5.27991e+35	1.39557e+02
2.75772e-03	1.07764e+23	1.20788e+07	4.92712e+35	1.39557e+02
2.82204e-03	1.00563e+23	1.20788e+07	4.59790e+35	1.39557e+02
2.88786e-03	9.38423e+22	1.20788e+07	4.29069e+35	1.39557e+02
2.95521e-03	8.75712e+22	1.20788e+07	4.00400e+35	1.39557e+02
3.02413e-03	8.17191e+22	1.20788e+07	3.73647e+35	1.39557e+02
3.09466e-03	7.62581e+22	1.20788e+07	3.48682e+35	1.39557e+02
3.16684e-03	7.11620e+22	1.20788e+07	3.25386e+35	1.39557e+02
3.24070e-03	6.64065e+22	1.20788e+07	3.03646e+35	1.39557e+02
3.31628e-03	6.19688e+22	1.20788e+07	2.83359e+35	1.39557e+02
3.39362e-03	5.78277e+22	1.20788e+07	2.64428e+35	1.39557e+02
3.47277e-03	5.39633e+22	1.20788e+07	2.46761e+35	1.39557e+02
3.55376e-03	5.03571e+22	1.20788e+07	2.30276e+35	1.39557e+02
3.63664e-03	4.69919e+22	1.20788e+07	2.14892e+35	1.39557e+02
3.72146e-03	4.38516e+22	1.20788e+07	2.00536e+35	1.39557e+02
3.80825e-03	4.09212e+22	1.20788e+07	1.87139e+35	1.39557e+02
3.89707e-03	3.81866e+22	1.20788e+07	1.74638e+35	1.39557e+02
3.98796e-03	3.56347e+22	1.20788e+07	1.62972e+35	1.39557e+02
4.08097e-03	3.32533e+22	1.20788e+07	1.52086e+35	1.39557e+02
4.17615e-03	3.10311e+22	1.20788e+07	1.41927e+35	1.39557e+02
4.27355e-03	2.89574e+22	1.20788e+07	1.32447e+35	1.39557e+02
4.37322e-03	2.70223e+22	1.20788e+07	1.23601e+35	1.39557e+02
4.47521e-03	2.52165e+22	1.20788e+07	1.15345e+35	1.39557e+02
4.57958e-03	2.35314e+22	1.20788e+07	1.07642e+35	1.39557e+02
4.68639e-03	2.19589e+22	1.20788e+07	1.00453e+35	1.39557e+02
4.79569e-03	2.04914e+22	1.20788e+07	9.37446e+34	1.39557e+02
4.90754e-03	1.91221e+22	1.20788e+07	8.74845e+34	1.39557e+02
5.02199e-03	1.78442e+22	1.20788e+07	8.16428e+34	1.39557e+02
5.13912e-03	1.66518e+22	1.20788e+07	7.61914e+34	1.39557e+02
5.25898e-03	1.55390e+22	1.20788e+07	7.11044e+34	1.39557e+02
5.38163e-03	1.45006e+22	1.20788e+07	6.63572e+34	1.39557e+02
5.50714e-03	1.35315e+22	1.20788e+07	6.19273e+34	1.39557e+02
5.63558e-03	1.26273e+22	1.20788e+07	5.77935e+34	1.39557e+02
5.76702e-03	1.17834e+22	1.20788e+07	5.39359e+34	1.39557e+02
5.90152e-03	1.09960e+22	1.20788e+07	5.03361e+34	1.39557e+02
6.03916e-03	1.02612e+22	1.20788e+07	4.69768e+34	1.39557e+02
6.18000e-03	9.57546e+21	1.20788e+07	4.38421e+34	1.39557e+02
6.32414e-03	8.93556e+21	1.20788e+07	4.09168e+34	1.39557e+02
6.47163e-03	8.33843e+21	1.20788e+07	3.81870e+34	1.39557e+02
6.62257e-03	7.78121e+21	1.20788e+07	3.56396e+34	1.39557e+02
6.77702e-03	7.26122e+21	1.20788e+07	3.32625e+34	1.39557e+02
6.93508e-03	6.77598e+21	1.20788e+07	3.10442e+34	1.39557e+02
7.09682e-03	6.32316e+21	1.20788e+07	2.89742e+34	1.39557e+02
7.26234e-03	5.90061e+21	1.20788e+07	2.70425e+34	1.39557e+02
7.43171e-03	5.50629e+21	1.20788e+07	2.52398e+34	1.39557e+02
7.60504e-03	5.13833e+21	1.20788e+07	2.35577e+34	1.39557e+02
7.78241e-03	4.79495e+21	1.20788e+07	2.19879e+34	1.39557e+02
7.96391e-03	4.47452e+21	1.20788e+07	2.05231e+34	1.39557e+02
8.14965e-03	4.17550e+21	1.20788e+07	1.91561e+34	1.39557e+02
8.33972e-03	3.89647e+21	1.20788e+07	1.78805e+34	1.39557e+02
8.53422e-03	3.63608e+21	1.20788e+07	1.66902e+34	1.39557e+02
8.73326e-03	3.39310e+21	1.20788e+07	1.55793e+34	1.39557e+02
8.93694e-03	3.16635e+21	1.20788e+07	1.45428e+34	1.39557e+02
9.14537e-03	2.95475e+21	1.20788e+07	1.35755e+34	1.39557e+02
9.35867e-03	2.75730e+21	1.20788e+07	1.26728e+34	1.39557e+02
9.57693e-03	2.57304e+21	1.20788e+07	1.18304e+34	1.39557e+02
9.80029e-03	2.40109e+21	1.20788e+07	1.10444e+34	1.39557e+02
1.00289e-02	2.24063e+21	1.20788e+07	1.03108e+34	1.39557e+02
1.02628e-02	2.09090e+21	1.20788e+07	9.62634e+33	1.39557e+02
1.05021e-02	1.95117e+21	1.20788e+07	8.98758e+33	1.39557e+02
1.07470e-02	1.82078e+21	1.20788e+07	8.39150e+33	1.39557e+02
1.09977e-02	1.69911e+21	1.20788e+07	7.83525e+33	1.39557e+02
1.12542e-02	1.58556e+21	1.20788e+07	7.31618e+33	1.39557e+02
1.15167e-02	1.47960e+21	1.20788e+07	6.83179e+33	1.39557e+02
1.17853e-02	1.38073e+21	1.20788e+07	6.37978e+33	1.39557e+02
1.20601e-02	1.28846e+21	1.20788e+07	5.95797e+33	1.39557e+02
