xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	5.65447e+23	1.20788e+07	5.41358e+37	1.39557e+02
1.02332e-03	5.27660e+23	1.20788e+07	5.05181e+37	1.39557e+02
1.04719e-03	4.92399e+23	1.20788e+07	4.71421e+37	1.39557e+02
1.07161e-03	4.59494e+23	1.20788e+07	4.39918e+37	1.39557e+02
1.09660e-03	4.28787e+23	1.20788e+07	4.10520e+37	1.39557e+02
1.12218e-03	4.00133e+23	1.20788e+07	3.83086e+37	1.39557e+02
1.14835e-03	3.73393e+23	1.20788e+07	3.57486e+37	1.39557e+02
1.17513e-03	3.48441e+23	1.20788e+07	3.33597e+37	1.39557e+02
1.20254e-03	3.25156e+23	1.20788e+07	3.11304e+37	1.39557e+02
1.23059e-03	3.03427e+23	1.20788e+07	2.90500e+37	1.39557e+02
1.25929e-03	2.83150e+23	1.20788e+07	2.71087e+37	1.39557e+02
1.28866e-03	2.64228e+23	1.20788e+07	2.52972e+37	1.39557e+02
1.31871e-03	2.46571e+23	1.20788e+07	2.36067e+37	1.39557e+02
1.34947e-03	2.30093e+23	1.20788e+07	2.20291e+37	1.39557e+02
1.38094e-03	2.14717e+23	1.20788e+07	2.05570e+37	1.39557e+02
1.41315e-03	2.00368e+23	1.20788e+07	1.91832e+37	1.39557e+02
1.44611e-03	1.86978e+23	1.20788e+07	1.79013e+37	1.39557e+02
1.47983e-03	1.74483e+23	1.20788e+07	1.67050e+37	1.39557e+02
1.51435e-03	1.62823e+23	1.20788e+07	1.55887e+37	1.39557e+02
1.54966e-03	1.51942e+23	1.20788e+07	1.45470e+37	1.39557e+02
1.58581e-03	1.41789e+23	1.20788e+07	1.35748e+37	1.39557e+02
1.62279e-03	1.32313e+23	1.20788e+07	1.26677e+37	1.39557e+02
1.66064e-03	1.23471e+23	1.20788e+07	1.18212e+37	1.39557e+02
1.69937e-03	1.15220e+23	1.20788e+07	1.10312e+37	1.39557e+02
1.73900e-03	1.07520e+23	1.20788e+07	1.02940e+37	1.39557e+02
1.77956e-03	1.00335e+23	1.20788e+07	9.60612e+36	1.39557e+02
1.82106e-03	9.36302e+22	1.20788e+07	8.96418e+36	1.39557e+02
1.86354e-03	8.73732e+22	1.20788e+07	8.36514e+36	1.39557e+02
1.90700e-03	8.15344e+22	1.20788e+07	7.80614e+36	1.39557e+02
1.95147e-03	7.60857e+22	1.20788e+07	7.28449e+36	1.39557e+02
1.99699e-03	7.10012e+22	1.20788e+07	6.79769e+36	1.39557e+02
2.04356e-03	6.62564e+22	1.20788e+07	6.34343e+36	1.39557e+02
2.09122e-03	6.18288e+22	1.20788e+07	5.91953e+36	1.39557e+02
2.14000e-03	5.76970e+22	1.20788e+07	5.52395e+36	1.39557e+02
2.18991e-03	5.38413e+22	1.20788e+07	5.15481e+36	1.39557e+02
2.24098e-03	5.02433e+22	1.20788e+07	4.81034e+36	1.39557e+02
2.29325e-03	4.68857e+22	1.20788e+07	4.48889e+36	1.39557e+02
2.34673e-03	4.37525e+22	1.20788e+07	4.18891e+36	1.39557e+02
2.40146e-03	4.08287e+22	1.20788e+07	3.90899e+36	1.39557e+02
2.45747e-03	3.81002e+22	1.20788e+07	3.64777e+36	1.39557e+02
2.51478e-03	3.55541e+22	1.20788e+07	3.40401e+36	1.39557e+02
2.57343e-03	3.31782e+22	1.20788e+07	3.17653e+36	1.39557e+02
2.63345e-03	3.09610e+22	1.20788e+07	2.96426e+36	1.39557e+02
2.69487e-03	2.88920e+22	1.20788e+07	2.76618e+36	1.39557e+02
2.75772e-03	2.69612e+22	1.20788e+07	2.58133e+36	1.39557e+02
2.82204e-03	2.51595e+22	1.20788e+07	2.40883e+36	1.39557e+02
2.88786e-03	2.34782e+22	1.20788e+07	2.24786e+36	1.39557e+02
2.95521e-03	2.19092e+22	1.20788e+07	2.09765e+36	1.39557e+02
3.02413e-03	2.04451e+22	1.20788e+07	1.95748e+36	1.39557e+02
3.09466e-03	1.90789e+22	1.20788e+07	1.82667e+36	1.39557e+02
3.16684e-03	1.78039e+22	1.20788e+07	1.70460e+36	1.39557e+02
3.24070e-03	1.66141e+22	1.20788e+07	1.59070e+36	1.39557e+02
3.31628e-03	1.55039e+22	1.20788e+07	1.48440e+36	1.39557e+02
3.39362e-03	1.44678e+22	1.20788e+07	1.38521e+36	1.39557e+02
3.47277e-03	1.35010e+22	1.20788e+07	1.29264e+36	1.39557e+02
3.55376e-03	1.25987e+22	1.20788e+07	1.20627e+36	1.39557e+02
3.63664e-03	1.17568e+22	1.20788e+07	1.12566e+36	1.39557e+02
3.72146e-03	1.09711e+22	1.20788e+07	1.05044e+36	1.39557e+02
3.80825e-03	1.02380e+22	1.20788e+07	9.80248e+35	1.39557e+02
3.89707e-03	9.55381e+21	1.20788e+07	9.14746e+35	1.39557e+02
3.98796e-03	8.91537e+21	1.20788e+07	8.53622e+35	1.39557e+02
4.08097e-03	8.31959e+21	1.20788e+07	7.96582e+35	1.39557e+02
4.17615e-03	7.76362e+21	1.20788e+07	7.43354e+35	1.39557e+02
4.27355e-03	7.24480e+21	1.20788e+07	6.93682e+35	1.39557e+02
4.37322e-03	6.76066e+21	1.20788e+07	6.47331e+35	1.39557e+02
4.47521e-03	6.30887e+21	1.20788e+07	6.04076e+35	1.39557e+02
4.57958e-03	5.88727e+21	1.20788e+07	5.63713e+35	1.39557e+02
4.68639e-03	5.49384e+21	1.20788e+07	5.26046e+35	1.39557e+02
4.79569e-03	5.12671e+21	1.20788e+07	4.90897e+35	1.39557e+02
4.90754e-03	4.78411e+21	1.20788e+07	4.58097e+35	1.39557e+02
5.02199e-03	4.46441e+21	1.20788e+07	4.27488e+35	1.39557e+02
5.13912e-03	4.16607e+21	1.20788e+07	3.98925e+35	1.39557e+02
5.25898e-03	3.88766e+21	1.20788e+07	3.72271e+35	1.39557e+02
5.38163e-03	3.62786e+21	1.20788e+07	3.47398e+35	1.39557e+02
5.50714e-03	3.38543e+21	1.20788e+07	3.24187e+35	1.39557e+02
5.63558e-03	3.15919e+21	1.20788e+07	3.02528e+35	1.39557e+02
5.76702e-03	2.94807e+21	1.20788e+07	2.82315e+35	1.39557e+02
5.90152e-03	2.75107e+21	1.20788e+07	2.63454e+35	1.39557e+02
6.03916e-03	2.56722e+21	1.20788e+07	2.45853e+35	1.39557e+02
6.18000e-03	2.39566e+21	1.20788e+07	2.29428e+35	1.39557e+02
6.32414e-03	2.23557e+21	1.20788e+07	2.14100e+35	1.39557e+02
6.47163e-03	2.08617e+21	1.20788e+07	1.99797e+35	1.39557e+02
6.62257e-03	1.94676e+21	1.20788e+07	1.86450e+35	1.39557e+02
6.77702e-03	1.81667e+21	1.20788e+07	1.73995e+35	1.39557e+02
6.93508e-03	1.69527e+21	1.20788e+07	1.62372e+35	1.39557e+02
7.09682e-03	1.58198e+21	1.20788e+07	1.51526e+35	1.39557e+02
