xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	5.65448e+23	1.20788e+07	9.03039e+37	1.39557e+02
1.02332e-03	5.27661e+23	1.20788e+07	8.42692e+37	1.39557e+02
1.04719e-03	4.92399e+23	1.20788e+07	7.86378e+37	1.39557e+02
1.07161e-03	4.59494e+23	1.20788e+07	7.33827e+37	1.39557e+02
1.09660e-03	4.28788e+23	1.20788e+07	6.84788e+37	1.39557e+02
1.12218e-03	4.00133e+23	1.20788e+07	6.39026e+37	1.39557e+02
1.14835e-03	3.73394e+23	1.20788e+07	5.96322e+37	1.39557e+02
1.17513e-03	3.48441e+23	1.20788e+07	5.56472e+37	1.39557e+02
1.20254e-03	3.25156e+23	1.20788e+07	5.19285e+37	1.39557e+02
1.23059e-03	3.03427e+23	1.20788e+07	4.84584e+37	1.39557e+02
1.25929e-03	2.83150e+23	1.20788e+07	4.52201e+37	1.39557e+02
1.28866e-03	2.64228e+23	1.20788e+07	4.21982e+37	1.39557e+02
1.31871e-03	2.46571e+23	1.20788e+07	3.93782e+37	1.39557e+02
1.34947e-03	2.30094e+23	1.20788e+07	3.67467e+37	1.39557e+02
1.38094e-03	2.14717e+23	1.20788e+07	3.42911e+37	1.39557e+02
1.41315e-03	2.00368e+23	1.20788e+07	3.19995e+37	1.39557e+02
1.44611e-03	1.86979e+23	1.20788e+07	2.98611e+37	1.39557e+02
1.47983e-03	1.74483e+23	1.20788e+07	2.78656e+37	1.39557e+02
1.51435e-03	1.62823e+23	1.20788e+07	2.60035e+37	1.39557e+02
1.54966e-03	1.51942e+23	1.20788e+07	2.42658e+37	1.39557e+02
1.58581e-03	1.41789e+23	1.20788e+07	2.26442e+37	1.39557e+02
1.62279e-03	1.32313e+23	1.20788e+07	2.11309e+37	1.39557e+02
1.66064e-03	1.23471e+23	1.20788e+07	1.97188e+37	1.39557e+02
1.69937e-03	1.15220e+23	1.20788e+07	1.84011e+37	1.39557e+02
1.73900e-03	1.07521e+23	1.20788e+07	1.71714e+37	1.39557e+02
1.77956e-03	1.00335e+23	1.20788e+07	1.60239e+37	1.39557e+02
1.82106e-03	9.36303e+22	1.20788e+07	1.49531e+37	1.39557e+02
1.86354e-03	8.73733e+22	1.20788e+07	1.39539e+37	1.39557e+02
1.90700e-03	8.15345e+22	1.20788e+07	1.30214e+37	1.39557e+02
1.95147e-03	7.60858e+22	1.20788e+07	1.21512e+37	1.39557e+02
1.99699e-03	7.10013e+22	1.20788e+07	1.13392e+37	1.39557e+02
2.04356e-03	6.62565e+22	1.20788e+07	1.05814e+37	1.39557e+02
2.09122e-03	6.18288e+22	1.20788e+07	9.87433e+36	1.39557e+02
2.14000e-03	5.76970e+22	1.20788e+07	9.21446e+36	1.39557e+02
2.18991e-03	5.38413e+22	1.20788e+07	8.59870e+36	1.39557e+02
2.24098e-03	5.02433e+22	1.20788e+07	8.02408e+36	1.39557e+02
2.29325e-03	4.68857e+22	1.20788e+07	7.48787e+36	1.39557e+02
2.34673e-03	4.37525e+22	1.20788e+07	6.98749e+36	1.39557e+02
2.40146e-03	4.08287e+22	1.20788e+07	6.52054e+36	1.39557e+02
2.45747e-03	3.81003e+22	1.20788e+07	6.08480e+36	1.39557e+02
2.51478e-03	3.55542e+22	1.20788e+07	5.67818e+36	1.39557e+02
2.57343e-03	3.31782e+22	1.20788e+07	5.29873e+36	1.39557e+02
2.63345e-03	3.09610e+22	1.20788e+07	4.94464e+36	1.39557e+02
2.69487e-03	2.88920e+22	1.20788e+07	4.61421e+36	1.39557e+02
2.75772e-03	2.69613e+22	1.20788e+07	4.30587e+36	1.39557e+02
2.82204e-03	2.51596e+22	1.20788e+07	4.01813e+36	1.39557e+02
2.88786e-03	2.34782e+22	1.20788e+07	3.74961e+36	1.39557e+02
2.95521e-03	2.19093e+22	1.20788e+07	3.49905e+36	1.39557e+02
3.02413e-03	2.04451e+22	1.20788e+07	3.26522e+36	1.39557e+02
3.09466e-03	1.90789e+22	1.20788e+07	3.04702e+36	1.39557e+02
3.16684e-03	1.78039e+22	1.20788e+07	2.84341e+36	1.39557e+02
3.24070e-03	1.66141e+22	1.20788e+07	2.65340e+36	1.39557e+02
3.31628e-03	1.55039e+22	1.20788e+07	2.47608e+36	1.39557e+02
3.39362e-03	1.44678e+22	1.20788e+07	2.31062e+36	1.39557e+02
3.47277e-03	1.35010e+22	1.20788e+07	2.15621e+36	1.39557e+02
3.55376e-03	1.25987e+22	1.20788e+07	2.01213e+36	1.39557e+02
3.63664e-03	1.17568e+22	1.20788e+07	1.87767e+36	1.39557e+02
3.72146e-03	1.09712e+22	1.20788e+07	1.75220e+36	1.39557e+02
3.80825e-03	1.02380e+22	1.20788e+07	1.63511e+36	1.39557e+02
3.89707e-03	9.55382e+21	1.20788e+07	1.52584e+36	1.39557e+02
3.98796e-03	8.91538e+21	1.20788e+07	1.42388e+36	1.39557e+02
4.08097e-03	8.31959e+21	1.20788e+07	1.32873e+36	1.39557e+02
4.17615e-03	7.76363e+21	1.20788e+07	1.23994e+36	1.39557e+02
4.27355e-03	7.24481e+21	1.20788e+07	1.15709e+36	1.39557e+02
4.37322e-03	6.76067e+21	1.20788e+07	1.07977e+36	1.39557e+02
4.47521e-03	6.30888e+21	1.20788e+07	1.00761e+36	1.39557e+02
4.57958e-03	5.88728e+21	1.20788e+07	9.40284e+35	1.39557e+02
4.68639e-03	5.49385e+21	1.20788e+07	8.77453e+35	1.39557e+02
4.79569e-03	5.12672e+21	1.20788e+07	8.18820e+35	1.39557e+02
4.90754e-03	4.78412e+21	1.20788e+07	7.64106e+35	1.39557e+02
5.02199e-03	4.46441e+21	1.20788e+07	7.13048e+35	1.39557e+02
5.13912e-03	4.16607e+21	1.20788e+07	6.65402e+35	1.39557e+02
5.25898e-03	3.88767e+21	1.20788e+07	6.20940e+35	1.39557e+02
5.38163e-03	3.62787e+21	1.20788e+07	5.79450e+35	1.39557e+02
5.50714e-03	3.38543e+21	1.20788e+07	5.40732e+35	1.39557e+02
5.63558e-03	3.15920e+21	1.20788e+07	5.04601e+35	1.39557e+02
5.76702e-03	2.94808e+21	1.20788e+07	4.70885e+35	1.39557e+02
5.90152e-03	2.75107e+21	1.20788e+07	4.39422e+35	1.39557e+02
6.03916e-03	2.56722e+21	1.20788e+07	4.10062e+35	1.39557e+02
6.18000e-03	2.39567e+21	1.20788e+07	3.82663e+35	1.39557e+02
6.32414e-03	2.23557e+21	1.20788e+07	3.57096e+35	1.39557e+02
6.47163e-03	2.08618e+21	1.20788e+07	3.33237e+35	1.39557e+02
6.62257e-03	1.94677e+21	1.20788e+07	3.10972e+35	1.39557e+02
6.77702e-03	1.81667e+21	1.20788e+07	2.90196e+35	1.39557e+02
6.93508e-03	1.69527e+21	1.20788e+07	2.70807e+35	1.39557e+02
7.09682e-03	1.58198e+21	1.20788e+07	2.52715e+35	1.39557e+02
7.26234e-03	1.47626e+21	1.20788e+07	2.35831e+35	1.39557e+02
7.43171e-03	1.37761e+21	1.20788e+07	2.20076e+35	1.39557e+02
7.60504e-03	1.28555e+21	1.20788e+07	2.05374e+35	1.39557e+02
7.78241e-03	1.19964e+21	1.20788e+07	1.91654e+35	1.39557e+02
7.96391e-03	1.11947e+21	1.20788e+07	1.78851e+35	1.39557e+02
8.14965e-03	1.04466e+21	1.20788e+07	1.66904e+35	1.39557e+02
8.33972e-03	9.74851e+20	1.20788e+07	1.55755e+35	1.39557e+02
8.53422e-03	9.09705e+20	1.20788e+07	1.45351e+35	1.39557e+02
8.73326e-03	8.48913e+20	1.20788e+07	1.35642e+35	1.39557e+02
8.93694e-03	7.92183e+20	1.20788e+07	1.26582e+35	1.39557e+02
9.14537e-03	7.39244e+20	1.20788e+07	1.18127e+35	1.39557e+02
9.35867e-03	6.89843e+20	1.20788e+07	1.10238e+35	1.39557e+02
9.57693e-03	6.43744e+20	1.20788e+07	1.02876e+35	1.39557e+02
9.80029e-03	6.00725e+20	1.20788e+07	9.60054e+34	1.39557e+02
1.00289e-02	5.60580e+20	1.20788e+07	8.95942e+34	1.39557e+02
1.02628e-02	5.23119e+20	1.20788e+07	8.36115e+34	1.39557e+02
1.05021e-02	4.88161e+20	1.20788e+07	7.80285e+34	1.39557e+02
1.07470e-02	4.55539e+20	1.20788e+07	7.28187e+34	1.39557e+02
1.09977e-02	4.25097e+20	1.20788e+07	6.79570e+34	1.39557e+02
1.12542e-02	3.96689e+20	1.20788e+07	6.34202e+34	1.39557e+02
1.15167e-02	3.70180e+20	1.20788e+07	5.91866e+34	1.39557e+02
1.17853e-02	3.45442e+20	1.20788e+07	5.52359e+34	1.39557e+02
1.20601e-02	3.22357e+20	1.20788e+07	5.15492e+34	1.39557e+02
1.23414e-02	3.00815e+20	1.20788e+07	4.81089e+34	1.39557e+02
1.26292e-02	2.80713e+20	1.20788e+07	4.48985e+34	1.39557e+02
1.29238e-02	2.61954e+20	1.20788e+07	4.19026e+34	1.39557e+02
1.32252e-02	2.44448e+20	1.20788e+07	3.91069e+34	1.39557e+02
1.35336e-02	2.28113e+20	1.20788e+07	3.64981e+34	1.39557e+02
1.38493e-02	2.12869e+20	1.20788e+07	3.40636e+34	1.39557e+02
1.41723e-02	1.98644e+20	1.20788e+07	3.17918e+34	1.39557e+02
1.45028e-02	1.85369e+20	1.20788e+07	2.96718e+34	1.39557e+02
1.48410e-02	1.72981e+20	1.20788e+07	2.76934e+34	1.39557e+02
1.51872e-02	1.61422e+20	1.20788e+07	2.58473e+34	1.39557e+02
1.55414e-02	1.50634e+20	1.20788e+07	2.41246e+34	1.39557e+02
1.59038e-02	1.40568e+20	1.20788e+07	2.25169e+34	1.39557e+02
1.62748e-02	1.31174e+20	1.20788e+07	2.10167e+34	1.39557e+02
1.66543e-02	1.22409e+20	1.20788e+07	1.96168e+34	1.39557e+02
1.70427e-02	1.14228e+20	1.20788e+07	1.83104e+34	1.39557e+02
1.74402e-02	1.06595e+20	1.20788e+07	1.70913e+34	1.39557e+02
1.78470e-02	9.94716e+19	1.20788e+07	1.59537e+34	1.39557e+02
1.82632e-02	9.28243e+19	1.20788e+07	1.48921e+34	1.39557e+02
1.86891e-02	8.66212e+19	1.20788e+07	1.39014e+34	1.39557e+02
1.91250e-02	8.08326e+19	1.20788e+07	1.29770e+34	1.39557e+02
1.95711e-02	7.54308e+19	1.20788e+07	1.21143e+34	1.39557e+02
2.00275e-02	7.03901e+19	1.20788e+07	1.13093e+34	1.39557e+02
2.04946e-02	6.56862e+19	1.20788e+07	1.05580e+34	1.39557e+02
2.09726e-02	6.12966e+19	1.20788e+07	9.85702e+33	1.39557e+02
2.14617e-02	5.72004e+19	1.20788e+07	9.20284e+33	1.39556e+02
2.19623e-02	5.33779e+19	1.20788e+07	8.59238e+33	1.39556e+02
2.24745e-02	4.98108e+19	1.20788e+07	8.02271e+33	1.39556e+02
