xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	1.17309e+34	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	1.09515e+34	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	1.02242e+34	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	9.54550e+33	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	8.91213e+33	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	8.32110e+33	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	7.76956e+33	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	7.25487e+33	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	6.77459e+33	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	6.32639e+33	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	5.90815e+33	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	5.51786e+33	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	5.15365e+33	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	4.81378e+33	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	4.49662e+33	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	4.20065e+33	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	3.92447e+33	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	3.66674e+33	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	3.42623e+33	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	3.20180e+33	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	2.99236e+33	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	2.79692e+33	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	2.61454e+33	1.39557e+02
1.69937e-03	4.60534e+23	1.20788e+07	2.44435e+33	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	2.28553e+33	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	2.13733e+33	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	1.99903e+33	1.39557e+02
1.86354e-03	3.49230e+23	1.20788e+07	1.86997e+33	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	1.74953e+33	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	1.63715e+33	1.39557e+02
1.99699e-03	2.83791e+23	1.20788e+07	1.53227e+33	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	1.43440e+33	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	1.34307e+33	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	1.25785e+33	1.39557e+02
2.18991e-03	2.15203e+23	1.20788e+07	1.17832e+33	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	1.10411e+33	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	1.03485e+33	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	9.70224e+32	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	9.09916e+32	1.39557e+02
2.45747e-03	1.52286e+23	1.20788e+07	8.53638e+32	1.39557e+02
2.51478e-03	1.42110e+23	1.20788e+07	8.01121e+32	1.39557e+02
2.57343e-03	1.32613e+23	1.20788e+07	7.52114e+32	1.39557e+02
2.63345e-03	1.23751e+23	1.20788e+07	7.06381e+32	1.39557e+02
2.69487e-03	1.15481e+23	1.20788e+07	6.63705e+32	1.39557e+02
2.75772e-03	1.07764e+23	1.20788e+07	6.23880e+32	1.39557e+02
2.82204e-03	1.00563e+23	1.20788e+07	5.86717e+32	1.39557e+02
2.88786e-03	9.38423e+22	1.20788e+07	5.52037e+32	1.39557e+02
2.95521e-03	8.75711e+22	1.20788e+07	5.19675e+32	1.39557e+02
3.02413e-03	8.17191e+22	1.20788e+07	4.89476e+32	1.39557e+02
3.09466e-03	7.62581e+22	1.20788e+07	4.61294e+32	1.39557e+02
3.16684e-03	7.11620e+22	1.20788e+07	4.34996e+32	1.39557e+02
3.24070e-03	6.64065e+22	1.20788e+07	4.10455e+32	1.39557e+02
3.31628e-03	6.19688e+22	1.20788e+07	3.87555e+32	1.39557e+02
3.39362e-03	5.78277e+22	1.20788e+07	3.66184e+32	1.39557e+02
3.47277e-03	5.39633e+22	1.20788e+07	3.46242e+32	1.39557e+02
3.55376e-03	5.03571e+22	1.20788e+07	3.27632e+32	1.39557e+02
3.63664e-03	4.69919e+22	1.20788e+07	3.10266e+32	1.39557e+02
3.72146e-03	4.38516e+22	1.20788e+07	2.94061e+32	1.39557e+02
3.80825e-03	4.09212e+22	1.20788e+07	2.78938e+32	1.39557e+02
3.89707e-03	3.81866e+22	1.20788e+07	2.64826e+32	1.39557e+02
3.98796e-03	3.56347e+22	1.20788e+07	2.51657e+32	1.39557e+02
4.08097e-03	3.32533e+22	1.20788e+07	2.39368e+32	1.39557e+02
4.17615e-03	3.10311e+22	1.20788e+07	2.27901e+32	1.39557e+02
4.27355e-03	2.89574e+22	1.20788e+07	2.17200e+32	1.39557e+02
4.37322e-03	2.70223e+22	1.20788e+07	2.07213e+32	1.39557e+02
4.47521e-03	2.52165e+22	1.20788e+07	1.97894e+32	1.39557e+02
4.57958e-03	2.35314e+22	1.20788e+07	1.89198e+32	1.39557e+02
4.68639e-03	2.19589e+22	1.20788e+07	1.81083e+32	1.39557e+02
4.79569e-03	2.04914e+22	1.20788e+07	1.73511e+32	1.39557e+02
