xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	4.64320e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	4.33292e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	4.04336e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	3.77316e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	3.52101e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	3.28572e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	3.06615e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	2.86125e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	2.67004e+37	1.39557e+02
1.23059e-03	9.10356e+23	1.20788e+07	2.49161e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	2.32511e+37	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	2.16973e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	2.02473e+37	1.39557e+02
1.34947e-03	6.90337e+23	1.20788e+07	1.88943e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	1.76317e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	1.64534e+37	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	1.53539e+37	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	1.43278e+37	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	1.33704e+37	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	1.24769e+37	1.39557e+02
1.58581e-03	4.25401e+23	1.20788e+07	1.16431e+37	1.39557e+02
1.62279e-03	3.96973e+23	1.20788e+07	1.08650e+37	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	1.01390e+37	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	9.46143e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	8.82916e+36	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	8.23914e+36	1.39557e+02
1.82106e-03	2.80914e+23	1.20788e+07	7.68855e+36	1.39557e+02
