xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	5.65447e+23	1.20788e+07	4.19154e+37	1.39557e+02
1.02332e-03	5.27660e+23	1.20788e+07	3.91143e+37	1.39557e+02
1.04719e-03	4.92399e+23	1.20788e+07	3.65005e+37	1.39557e+02
1.07161e-03	4.59493e+23	1.20788e+07	3.40613e+37	1.39557e+02
1.09660e-03	4.28787e+23	1.20788e+07	3.17851e+37	1.39557e+02
1.12218e-03	4.00133e+23	1.20788e+07	2.96610e+37	1.39557e+02
1.14835e-03	3.73393e+23	1.20788e+07	2.76789e+37	1.39557e+02
1.17513e-03	3.48441e+23	1.20788e+07	2.58292e+37	1.39557e+02
1.20254e-03	3.25156e+23	1.20788e+07	2.41031e+37	1.39557e+02
1.23059e-03	3.03427e+23	1.20788e+07	2.24924e+37	1.39557e+02
1.25929e-03	2.83150e+23	1.20788e+07	2.09893e+37	1.39557e+02
1.28866e-03	2.64228e+23	1.20788e+07	1.95867e+37	1.39557e+02
1.31871e-03	2.46571e+23	1.20788e+07	1.82778e+37	1.39557e+02
1.34947e-03	2.30093e+23	1.20788e+07	1.70564e+37	1.39557e+02
1.38094e-03	2.14717e+23	1.20788e+07	1.59165e+37	1.39557e+02
1.41315e-03	2.00368e+23	1.20788e+07	1.48529e+37	1.39557e+02
1.44611e-03	1.86978e+23	1.20788e+07	1.38603e+37	1.39557e+02
1.47983e-03	1.74483e+23	1.20788e+07	1.29341e+37	1.39557e+02
1.51435e-03	1.62823e+23	1.20788e+07	1.20698e+37	1.39557e+02
1.54966e-03	1.51942e+23	1.20788e+07	1.12632e+37	1.39557e+02
1.58581e-03	1.41788e+23	1.20788e+07	1.05105e+37	1.39557e+02
1.62279e-03	1.32313e+23	1.20788e+07	9.80815e+36	1.39557e+02
1.66064e-03	1.23471e+23	1.20788e+07	9.15271e+36	1.39557e+02
1.69937e-03	1.15220e+23	1.20788e+07	8.54107e+36	1.39557e+02
1.73900e-03	1.07520e+23	1.20788e+07	7.97031e+36	1.39557e+02
1.77956e-03	1.00335e+23	1.20788e+07	7.43769e+36	1.39557e+02
1.82106e-03	9.36301e+22	1.20788e+07	6.94066e+36	1.39557e+02
1.86354e-03	8.73732e+22	1.20788e+07	6.47684e+36	1.39557e+02
1.90700e-03	8.15343e+22	1.20788e+07	6.04402e+36	1.39557e+02
1.95147e-03	7.60857e+22	1.20788e+07	5.64013e+36	1.39557e+02
1.99699e-03	7.10012e+22	1.20788e+07	5.26322e+36	1.39557e+02
2.04356e-03	6.62564e+22	1.20788e+07	4.91151e+36	1.39557e+02
2.09122e-03	6.18287e+22	1.20788e+07	4.58329e+36	1.39557e+02
2.14000e-03	5.76969e+22	1.20788e+07	4.27701e+36	1.39557e+02
2.18991e-03	5.38413e+22	1.20788e+07	3.99120e+36	1.39557e+02
2.24098e-03	5.02433e+22	1.20788e+07	3.72449e+36	1.39557e+02
2.29325e-03	4.68857e+22	1.20788e+07	3.47560e+36	1.39557e+02
2.34673e-03	4.37525e+22	1.20788e+07	3.24334e+36	1.39557e+02
2.40146e-03	4.08287e+22	1.20788e+07	3.02660e+36	1.39557e+02
2.45747e-03	3.81002e+22	1.20788e+07	2.82435e+36	1.39557e+02
2.51478e-03	3.55541e+22	1.20788e+07	2.63561e+36	1.39557e+02
2.57343e-03	3.31782e+22	1.20788e+07	2.45949e+36	1.39557e+02
2.63345e-03	3.09610e+22	1.20788e+07	2.29514e+36	1.39557e+02
2.69487e-03	2.88920e+22	1.20788e+07	2.14177e+36	1.39557e+02
2.75772e-03	2.69612e+22	1.20788e+07	1.99864e+36	1.39557e+02
2.82204e-03	2.51595e+22	1.20788e+07	1.86509e+36	1.39557e+02
2.88786e-03	2.34782e+22	1.20788e+07	1.74045e+36	1.39557e+02
2.95521e-03	2.19092e+22	1.20788e+07	1.62415e+36	1.39557e+02
3.02413e-03	2.04451e+22	1.20788e+07	1.51562e+36	1.39557e+02
3.09466e-03	1.90788e+22	1.20788e+07	1.41434e+36	1.39557e+02
3.16684e-03	1.78039e+22	1.20788e+07	1.31983e+36	1.39557e+02
3.24070e-03	1.66141e+22	1.20788e+07	1.23163e+36	1.39557e+02
3.31628e-03	1.55038e+22	1.20788e+07	1.14933e+36	1.39557e+02
3.39362e-03	1.44678e+22	1.20788e+07	1.07253e+36	1.39557e+02
3.47277e-03	1.35010e+22	1.20788e+07	1.00086e+36	1.39557e+02
3.55376e-03	1.25987e+22	1.20788e+07	9.33983e+35	1.39557e+02
3.63664e-03	1.17568e+22	1.20788e+07	8.71573e+35	1.39557e+02
3.72146e-03	1.09711e+22	1.20788e+07	8.13333e+35	1.39557e+02
3.80825e-03	1.02380e+22	1.20788e+07	7.58986e+35	1.39557e+02
3.89707e-03	9.55381e+21	1.20788e+07	7.08270e+35	1.39557e+02
3.98796e-03	8.91536e+21	1.20788e+07	6.60943e+35	1.39557e+02
4.08097e-03	8.31958e+21	1.20788e+07	6.16780e+35	1.39557e+02
4.17615e-03	7.76361e+21	1.20788e+07	5.75567e+35	1.39557e+02
4.27355e-03	7.24480e+21	1.20788e+07	5.37108e+35	1.39557e+02
4.37322e-03	6.76066e+21	1.20788e+07	5.01220e+35	1.39557e+02
4.47521e-03	6.30887e+21	1.20788e+07	4.67730e+35	1.39557e+02
4.57958e-03	5.88727e+21	1.20788e+07	4.36478e+35	1.39557e+02
