xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	3.91868e+36	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	3.65682e+36	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	3.41245e+36	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	3.18441e+36	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	2.97162e+36	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	2.77304e+36	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	2.58773e+36	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	2.41481e+36	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	2.25344e+36	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	2.10285e+36	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	1.96233e+36	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	1.83120e+36	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	1.70883e+36	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	1.59464e+36	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	1.48808e+36	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	1.38864e+36	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	1.29585e+36	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	1.20926e+36	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	1.12845e+36	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	1.05305e+36	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	9.82679e+35	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	9.17015e+35	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	8.55739e+35	1.39557e+02
1.69937e-03	4.60534e+23	1.20788e+07	7.98557e+35	1.39557e+02
