xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	2.41334e+36	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	2.25207e+36	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	2.10158e+36	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	1.96114e+36	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	1.83009e+36	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	1.70780e+36	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	1.59367e+36	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	1.48718e+36	1.39557e+02
1.20254e-03	9.75547e+23	1.20788e+07	1.38780e+36	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	1.29506e+36	1.39557e+02
1.25929e-03	8.49519e+23	1.20788e+07	1.20852e+36	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	1.12777e+36	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	1.05241e+36	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	9.82083e+35	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	9.16459e+35	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	8.55220e+35	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	7.98073e+35	1.39557e+02
1.47983e-03	5.23492e+23	1.20788e+07	7.44745e+35	1.39557e+02
1.51435e-03	4.88509e+23	1.20788e+07	6.94981e+35	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	6.48543e+35	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	6.05207e+35	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	5.64768e+35	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	5.27031e+35	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	4.91816e+35	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	4.58954e+35	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	4.28289e+35	1.39557e+02
1.82106e-03	2.80913e+23	1.20788e+07	3.99672e+35	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	3.72968e+35	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	3.48049e+35	1.39557e+02
1.95147e-03	2.28276e+23	1.20788e+07	3.24794e+35	1.39557e+02
1.99699e-03	2.13021e+23	1.20788e+07	3.03094e+35	1.39557e+02
2.04356e-03	1.98786e+23	1.20788e+07	2.82844e+35	1.39557e+02
2.09122e-03	1.85501e+23	1.20788e+07	2.63947e+35	1.39557e+02
2.14000e-03	1.73105e+23	1.20788e+07	2.46313e+35	1.39557e+02
2.18991e-03	1.61537e+23	1.20788e+07	2.29857e+35	1.39557e+02
2.24098e-03	1.50742e+23	1.20788e+07	2.14501e+35	1.39557e+02
2.29325e-03	1.40669e+23	1.20788e+07	2.00171e+35	1.39557e+02
2.34673e-03	1.31268e+23	1.20788e+07	1.86799e+35	1.39557e+02
2.40146e-03	1.22496e+23	1.20788e+07	1.74321e+35	1.39557e+02
2.45747e-03	1.14310e+23	1.20788e+07	1.62676e+35	1.39557e+02
2.51478e-03	1.06671e+23	1.20788e+07	1.51809e+35	1.39557e+02
2.57343e-03	9.95427e+22	1.20788e+07	1.41669e+35	1.39557e+02
2.63345e-03	9.28906e+22	1.20788e+07	1.32206e+35	1.39557e+02
2.69487e-03	8.66831e+22	1.20788e+07	1.23376e+35	1.39557e+02
2.75772e-03	8.08903e+22	1.20788e+07	1.15136e+35	1.39557e+02
2.82204e-03	7.54847e+22	1.20788e+07	1.07446e+35	1.39557e+02
2.88786e-03	7.04404e+22	1.20788e+07	1.00270e+35	1.39557e+02
2.95521e-03	6.57331e+22	1.20788e+07	9.35743e+34	1.39557e+02
3.02413e-03	6.13404e+22	1.20788e+07	8.73256e+34	1.39557e+02
3.09466e-03	5.72412e+22	1.20788e+07	8.14944e+34	1.39557e+02
3.16684e-03	5.34160e+22	1.20788e+07	7.60530e+34	1.39557e+02
3.24070e-03	4.98464e+22	1.20788e+07	7.09752e+34	1.39557e+02
3.31628e-03	4.65154e+22	1.20788e+07	6.62367e+34	1.39557e+02
3.39362e-03	4.34069e+22	1.20788e+07	6.18149e+34	1.39557e+02
3.47277e-03	4.05062e+22	1.20788e+07	5.76885e+34	1.39557e+02
3.55376e-03	3.77993e+22	1.20788e+07	5.38379e+34	1.39557e+02
3.63664e-03	3.52733e+22	1.20788e+07	5.02447e+34	1.39557e+02
3.72146e-03	3.29161e+22	1.20788e+07	4.68915e+34	1.39557e+02
3.80825e-03	3.07165e+22	1.20788e+07	4.37625e+34	1.39557e+02
3.89707e-03	2.86638e+22	1.20788e+07	4.08425e+34	1.39557e+02
3.98796e-03	2.67483e+22	1.20788e+07	3.81177e+34	1.39557e+02
4.08097e-03	2.49608e+22	1.20788e+07	3.55749e+34	1.39557e+02
4.17615e-03	2.32928e+22	1.20788e+07	3.32021e+34	1.39557e+02
4.27355e-03	2.17362e+22	1.20788e+07	3.09879e+34	1.39557e+02
4.37322e-03	2.02836e+22	1.20788e+07	2.89216e+34	1.39557e+02
4.47521e-03	1.89282e+22	1.20788e+07	2.69934e+34	1.39557e+02
4.57958e-03	1.76633e+22	1.20788e+07	2.51941e+34	1.39557e+02
4.68639e-03	1.64829e+22	1.20788e+07	2.35150e+34	1.39557e+02
4.79569e-03	1.53814e+22	1.20788e+07	2.19481e+34	1.39557e+02
4.90754e-03	1.43535e+22	1.20788e+07	2.04859e+34	1.39557e+02
5.02199e-03	1.33943e+22	1.20788e+07	1.91214e+34	1.39557e+02
5.13912e-03	1.24992e+22	1.20788e+07	1.78481e+34	1.39557e+02
5.25898e-03	1.16639e+22	1.20788e+07	1.66599e+34	1.39557e+02
5.38163e-03	1.08845e+22	1.20788e+07	1.55511e+34	1.39557e+02
5.50714e-03	1.01571e+22	1.20788e+07	1.45164e+34	1.39557e+02
5.63558e-03	9.47835e+21	1.20788e+07	1.35509e+34	1.39557e+02
5.76702e-03	8.84495e+21	1.20788e+07	1.26499e+34	1.39557e+02
5.90152e-03	8.25387e+21	1.20788e+07	1.18090e+34	1.39557e+02
6.03916e-03	7.70229e+21	1.20788e+07	1.10244e+34	1.39557e+02
6.18000e-03	7.18758e+21	1.20788e+07	1.02922e+34	1.39557e+02
6.32414e-03	6.70726e+21	1.20788e+07	9.60896e+33	1.39557e+02
6.47163e-03	6.25904e+21	1.20788e+07	8.97136e+33	1.39557e+02
6.62257e-03	5.84077e+21	1.20788e+07	8.37636e+33	1.39557e+02
6.77702e-03	5.45045e+21	1.20788e+07	7.82113e+33	1.39557e+02
6.93508e-03	5.08622e+21	1.20788e+07	7.30300e+33	1.39557e+02
7.09682e-03	4.74632e+21	1.20788e+07	6.81949e+33	1.39557e+02
7.26234e-03	4.42914e+21	1.20788e+07	6.36830e+33	1.39557e+02
7.43171e-03	4.13316e+21	1.20788e+07	5.94726e+33	1.39557e+02
7.60504e-03	3.85696e+21	1.20788e+07	5.55435e+33	1.39557e+02
7.78241e-03	3.59921e+21	1.20788e+07	5.18770e+33	1.39557e+02
7.96391e-03	3.35869e+21	1.20788e+07	4.84556e+33	1.39557e+02
8.14965e-03	3.13424e+21	1.20788e+07	4.52627e+33	1.39557e+02
8.33972e-03	2.92479e+21	1.20788e+07	4.22833e+33	1.39557e+02
8.53422e-03	2.72934e+21	1.20788e+07	3.95029e+33	1.39557e+02
8.73326e-03	2.54694e+21	1.20788e+07	3.69084e+33	1.39557e+02
8.93694e-03	2.37674e+21	1.20788e+07	3.44872e+33	1.39557e+02
9.14537e-03	2.21791e+21	1.20788e+07	3.22278e+33	1.39557e+02
9.35867e-03	2.06970e+21	1.20788e+07	3.01195e+33	1.39557e+02
9.57693e-03	1.93139e+21	1.20788e+07	2.81520e+33	1.39557e+02
9.80029e-03	1.80232e+21	1.20788e+07	2.63160e+33	1.39557e+02
1.00289e-02	1.68188e+21	1.20788e+07	2.46026e+33	1.39557e+02
1.02628e-02	1.56948e+21	1.20788e+07	2.30038e+33	1.39557e+02
1.05021e-02	1.46460e+21	1.20788e+07	2.15118e+33	1.39557e+02
1.07470e-02	1.36673e+21	1.20788e+07	2.01196e+33	1.39557e+02
1.09977e-02	1.27539e+21	1.20788e+07	1.88203e+33	1.39557e+02
1.12542e-02	1.19016e+21	1.20788e+07	1.76079e+33	1.39557e+02
1.15167e-02	1.11063e+21	1.20788e+07	1.64765e+33	1.39557e+02
1.17853e-02	1.03641e+21	1.20788e+07	1.54208e+33	1.39557e+02
1.20601e-02	9.67150e+20	1.20788e+07	1.44355e+33	1.39557e+02
1.23414e-02	9.02519e+20	1.20788e+07	1.35161e+33	1.39557e+02
1.26292e-02	8.42207e+20	1.20788e+07	1.26582e+33	1.39557e+02
1.29238e-02	7.85925e+20	1.20788e+07	1.18576e+33	1.39557e+02
1.32252e-02	7.33404e+20	1.20788e+07	1.11105e+33	1.39557e+02
1.35336e-02	6.84394e+20	1.20788e+07	1.04133e+33	1.39557e+02
1.38493e-02	6.38658e+20	1.20788e+07	9.76267e+32	1.39557e+02
1.41723e-02	5.95979e+20	1.20788e+07	9.15555e+32	1.39557e+02
1.45028e-02	5.56152e+20	1.20788e+07	8.58901e+32	1.39557e+02
1.48410e-02	5.18986e+20	1.20788e+07	8.06032e+32	1.39557e+02
1.51872e-02	4.84304e+20	1.20788e+07	7.56696e+32	1.39557e+02
1.55414e-02	4.51940e+20	1.20788e+07	7.10657e+32	1.39557e+02
1.59038e-02	4.21738e+20	1.20788e+07	6.67695e+32	1.39557e+02
1.62748e-02	3.93555e+20	1.20788e+07	6.27604e+32	1.39557e+02
1.66543e-02	3.67255e+20	1.20788e+07	5.90192e+32	1.39557e+02
1.70427e-02	3.42713e+20	1.20788e+07	5.55280e+32	1.39557e+02
1.74402e-02	3.19811e+20	1.20788e+07	5.22701e+32	1.39557e+02
1.78470e-02	2.98439e+20	1.20788e+07	4.92299e+32	1.39557e+02
1.82632e-02	2.78495e+20	1.20788e+07	4.63929e+32	1.39557e+02
1.86891e-02	2.59884e+20	1.20788e+07	4.37455e+32	1.39557e+02
1.91250e-02	2.42517e+20	1.20788e+07	4.12750e+32	1.39557e+02
1.95711e-02	2.26311e+20	1.20788e+07	3.89696e+32	1.39557e+02
2.00275e-02	2.11187e+20	1.20788e+07	3.68182e+32	1.39557e+02
2.04946e-02	1.97074e+20	1.20788e+07	3.48106e+32	1.39557e+02
2.09726e-02	1.83905e+20	1.20788e+07	3.29372e+32	1.39557e+02
2.14617e-02	1.71615e+20	1.20788e+07	3.11890e+32	1.39556e+02
2.19623e-02	1.60147e+20	1.20788e+07	2.95576e+32	1.39556e+02
2.24745e-02	1.49444e+20	1.20788e+07	2.80352e+32	1.39556e+02
2.29986e-02	1.39458e+20	1.20788e+07	2.66145e+32	1.39556e+02
2.35350e-02	1.30138e+20	1.20788e+07	2.52888e+32	1.39556e+02
2.40839e-02	1.21442e+20	1.20788e+07	2.40517e+32	1.39556e+02
2.46456e-02	1.13326e+20	1.20788e+07	2.28973e+32	1.39556e+02
2.52204e-02	1.05753e+20	1.20788e+07	2.18200e+32	1.39556e+02
2.58086e-02	9.86858e+19	1.20788e+07	2.08147e+32	1.39556e+02
2.64105e-02	9.20910e+19	1.20788e+07	1.98765e+32	1.39556e+02
2.70265e-02	8.59369e+19	1.20788e+07	1.90011e+32	1.39556e+02
2.76568e-02	8.01940e+19	1.20788e+07	1.81842e+32	1.39556e+02
2.83018e-02	7.48349e+19	1.20787e+07	1.74218e+32	1.39556e+02
2.89619e-02	6.98340e+19	1.20787e+07	1.67104e+32	1.39556e+02
2.96374e-02	6.51672e+19	1.20787e+07	1.60466e+32	1.39556e+02
3.03286e-02	6.08124e+19	1.20787e+07	1.54271e+32	1.39556e+02
3.10359e-02	5.67485e+19	1.20787e+07	1.48490e+32	1.39556e+02
3.17598e-02	5.29562e+19	1.20787e+07	1.43095e+32	1.39556e+02
3.25005e-02	4.94173e+19	1.20787e+07	1.38061e+32	1.39556e+02
3.32585e-02	4.61149e+19	1.20787e+07	1.33363e+32	1.39556e+02
3.40341e-02	4.30332e+19	1.20787e+07	1.28980e+32	1.39556e+02
3.48279e-02	4.01575e+19	1.20787e+07	1.24889e+32	1.39556e+02
3.56402e-02	3.74739e+19	1.20787e+07	1.21071e+32	1.39556e+02
