xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	3.24536e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	3.02848e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	2.82610e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	2.63724e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	2.46101e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	2.29655e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	2.14308e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	1.99986e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	1.86622e+37	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	1.74151e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	1.62513e+37	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	1.51653e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	1.41518e+37	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	1.32061e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	1.23236e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	1.15001e+37	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	1.07316e+37	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	1.00144e+37	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	9.34520e+36	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	8.72070e+36	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	8.13793e+36	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	7.59411e+36	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	7.08663e+36	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	6.61306e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	6.17114e+36	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	5.75875e+36	1.39557e+02
1.82106e-03	2.80914e+23	1.20788e+07	5.37391e+36	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	5.01480e+36	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	4.67968e+36	1.39557e+02
1.95147e-03	2.28276e+23	1.20788e+07	4.36696e+36	1.39557e+02
1.99699e-03	2.13021e+23	1.20788e+07	4.07514e+36	1.39557e+02
2.04356e-03	1.98786e+23	1.20788e+07	3.80282e+36	1.39557e+02
2.09122e-03	1.85501e+23	1.20788e+07	3.54869e+36	1.39557e+02
2.14000e-03	1.73105e+23	1.20788e+07	3.31155e+36	1.39557e+02
2.18991e-03	1.61537e+23	1.20788e+07	3.09026e+36	1.39557e+02
2.24098e-03	1.50742e+23	1.20788e+07	2.88375e+36	1.39557e+02
2.29325e-03	1.40669e+23	1.20788e+07	2.69104e+36	1.39557e+02
2.34673e-03	1.31268e+23	1.20788e+07	2.51122e+36	1.39557e+02
2.40146e-03	1.22496e+23	1.20788e+07	2.34340e+36	1.39557e+02
2.45747e-03	1.14310e+23	1.20788e+07	2.18681e+36	1.39557e+02
2.51478e-03	1.06671e+23	1.20788e+07	2.04068e+36	1.39557e+02
2.57343e-03	9.95427e+22	1.20788e+07	1.90431e+36	1.39557e+02
2.63345e-03	9.28906e+22	1.20788e+07	1.77706e+36	1.39557e+02
2.69487e-03	8.66831e+22	1.20788e+07	1.65831e+36	1.39557e+02
2.75772e-03	8.08904e+22	1.20788e+07	1.54749e+36	1.39557e+02
2.82204e-03	7.54848e+22	1.20788e+07	1.44408e+36	1.39557e+02
2.88786e-03	7.04404e+22	1.20788e+07	1.34759e+36	1.39557e+02
2.95521e-03	6.57331e+22	1.20788e+07	1.25754e+36	1.39557e+02
3.02413e-03	6.13404e+22	1.20788e+07	1.17350e+36	1.39557e+02
3.09466e-03	5.72412e+22	1.20788e+07	1.09509e+36	1.39557e+02
3.16684e-03	5.34160e+22	1.20788e+07	1.02191e+36	1.39557e+02
3.24070e-03	4.98464e+22	1.20788e+07	9.53625e+35	1.39557e+02
3.31628e-03	4.65154e+22	1.20788e+07	8.89902e+35	1.39557e+02
3.39362e-03	4.34069e+22	1.20788e+07	8.30437e+35	1.39557e+02
3.47277e-03	4.05062e+22	1.20788e+07	7.74947e+35	1.39557e+02
3.55376e-03	3.77993e+22	1.20788e+07	7.23165e+35	1.39557e+02
3.63664e-03	3.52733e+22	1.20788e+07	6.74843e+35	1.39557e+02
3.72146e-03	3.29161e+22	1.20788e+07	6.29750e+35	1.39557e+02
3.80825e-03	3.07165e+22	1.20788e+07	5.87670e+35	1.39557e+02
3.89707e-03	2.86638e+22	1.20788e+07	5.48403e+35	1.39557e+02
3.98796e-03	2.67483e+22	1.20788e+07	5.11760e+35	1.39557e+02
4.08097e-03	2.49608e+22	1.20788e+07	4.77565e+35	1.39557e+02
4.17615e-03	2.32928e+22	1.20788e+07	4.45656e+35	1.39557e+02
4.27355e-03	2.17362e+22	1.20788e+07	4.15879e+35	1.39557e+02
4.37322e-03	2.02836e+22	1.20788e+07	3.88092e+35	1.39557e+02
4.47521e-03	1.89282e+22	1.20788e+07	3.62161e+35	1.39557e+02
4.57958e-03	1.76633e+22	1.20788e+07	3.37964e+35	1.39557e+02
4.68639e-03	1.64829e+22	1.20788e+07	3.15384e+35	1.39557e+02
4.79569e-03	1.53814e+22	1.20788e+07	2.94312e+35	1.39557e+02
4.90754e-03	1.43535e+22	1.20788e+07	2.74649e+35	1.39557e+02
5.02199e-03	1.33943e+22	1.20788e+07	2.56300e+35	1.39557e+02
5.13912e-03	1.24992e+22	1.20788e+07	2.39177e+35	1.39557e+02
5.25898e-03	1.16639e+22	1.20788e+07	2.23198e+35	1.39557e+02
5.38163e-03	1.08845e+22	1.20788e+07	2.08287e+35	1.39557e+02
5.50714e-03	1.01571e+22	1.20788e+07	1.94372e+35	1.39557e+02
5.63558e-03	9.47835e+21	1.20788e+07	1.81388e+35	1.39557e+02
5.76702e-03	8.84495e+21	1.20788e+07	1.69271e+35	1.39557e+02
5.90152e-03	8.25387e+21	1.20788e+07	1.57963e+35	1.39557e+02
6.03916e-03	7.70230e+21	1.20788e+07	1.47412e+35	1.39557e+02
6.18000e-03	7.18758e+21	1.20788e+07	1.37565e+35	1.39557e+02
6.32414e-03	6.70726e+21	1.20788e+07	1.28377e+35	1.39557e+02
6.47163e-03	6.25904e+21	1.20788e+07	1.19803e+35	1.39557e+02
6.62257e-03	5.84077e+21	1.20788e+07	1.11801e+35	1.39557e+02
6.77702e-03	5.45045e+21	1.20788e+07	1.04334e+35	1.39557e+02
6.93508e-03	5.08622e+21	1.20788e+07	9.73666e+34	1.39557e+02
7.09682e-03	4.74632e+21	1.20788e+07	9.08645e+34	1.39557e+02
7.26234e-03	4.42914e+21	1.20788e+07	8.47968e+34	1.39557e+02
7.43171e-03	4.13316e+21	1.20788e+07	7.91347e+34	1.39557e+02
7.60504e-03	3.85696e+21	1.20788e+07	7.38509e+34	1.39557e+02
7.78241e-03	3.59921e+21	1.20788e+07	6.89203e+34	1.39557e+02
7.96391e-03	3.35869e+21	1.20788e+07	6.43191e+34	1.39557e+02
8.14965e-03	3.13424e+21	1.20788e+07	6.00254e+34	1.39557e+02
8.33972e-03	2.92479e+21	1.20788e+07	5.60187e+34	1.39557e+02
8.53422e-03	2.72934e+21	1.20788e+07	5.22797e+34	1.39557e+02
8.73326e-03	2.54694e+21	1.20788e+07	4.87905e+34	1.39557e+02
8.93694e-03	2.37674e+21	1.20788e+07	4.55346e+34	1.39557e+02
9.14537e-03	2.21791e+21	1.20788e+07	4.24962e+34	1.39557e+02
9.35867e-03	2.06970e+21	1.20788e+07	3.96609e+34	1.39557e+02
9.57693e-03	1.93139e+21	1.20788e+07	3.70150e+34	1.39557e+02
9.80029e-03	1.80232e+21	1.20788e+07	3.45459e+34	1.39557e+02
1.00289e-02	1.68188e+21	1.20788e+07	3.22419e+34	1.39557e+02
1.02628e-02	1.56948e+21	1.20788e+07	3.00918e+34	1.39557e+02
1.05021e-02	1.46460e+21	1.20788e+07	2.80854e+34	1.39557e+02
1.07470e-02	1.36673e+21	1.20788e+07	2.62131e+34	1.39557e+02
1.09977e-02	1.27539e+21	1.20788e+07	2.44659e+34	1.39557e+02
1.12542e-02	1.19016e+21	1.20788e+07	2.28355e+34	1.39557e+02
1.15167e-02	1.11063e+21	1.20788e+07	2.13140e+34	1.39557e+02
1.17853e-02	1.03641e+21	1.20788e+07	1.98942e+34	1.39557e+02
1.20601e-02	9.67150e+20	1.20788e+07	1.85692e+34	1.39557e+02
1.23414e-02	9.02519e+20	1.20788e+07	1.73329e+34	1.39557e+02
1.26292e-02	8.42207e+20	1.20788e+07	1.61791e+34	1.39557e+02
1.29238e-02	7.85925e+20	1.20788e+07	1.51024e+34	1.39557e+02
1.32252e-02	7.33405e+20	1.20788e+07	1.40977e+34	1.39557e+02
1.35336e-02	6.84394e+20	1.20788e+07	1.31601e+34	1.39557e+02
1.38493e-02	6.38658e+20	1.20788e+07	1.22852e+34	1.39557e+02
1.41723e-02	5.95979e+20	1.20788e+07	1.14688e+34	1.39557e+02
1.45028e-02	5.56152e+20	1.20788e+07	1.07069e+34	1.39557e+02
1.48410e-02	5.18986e+20	1.20788e+07	9.99592e+33	1.39557e+02
1.51872e-02	4.84304e+20	1.20788e+07	9.33246e+33	1.39557e+02
1.55414e-02	4.51940e+20	1.20788e+07	8.71333e+33	1.39557e+02
1.59038e-02	4.21739e+20	1.20788e+07	8.13558e+33	1.39557e+02
1.62748e-02	3.93555e+20	1.20788e+07	7.59644e+33	1.39557e+02
1.66543e-02	3.67255e+20	1.20788e+07	7.09332e+33	1.39557e+02
1.70427e-02	3.42713e+20	1.20788e+07	6.62383e+33	1.39557e+02
1.74402e-02	3.19811e+20	1.20788e+07	6.18571e+33	1.39557e+02
1.78470e-02	2.98439e+20	1.20788e+07	5.77687e+33	1.39557e+02
1.82632e-02	2.78495e+20	1.20788e+07	5.39535e+33	1.39557e+02
1.86891e-02	2.59885e+20	1.20788e+07	5.03933e+33	1.39557e+02
1.91250e-02	2.42517e+20	1.20788e+07	4.70710e+33	1.39557e+02
1.95711e-02	2.26311e+20	1.20788e+07	4.39707e+33	1.39557e+02
2.00275e-02	2.11187e+20	1.20788e+07	4.10776e+33	1.39557e+02
2.04946e-02	1.97074e+20	1.20788e+07	3.83778e+33	1.39557e+02
2.09726e-02	1.83905e+20	1.20788e+07	3.58584e+33	1.39557e+02
2.14617e-02	1.71615e+20	1.20788e+07	3.35074e+33	1.39556e+02
2.19623e-02	1.60147e+20	1.20788e+07	3.13135e+33	1.39556e+02
2.24745e-02	1.49445e+20	1.20788e+07	2.92662e+33	1.39556e+02
2.29986e-02	1.39458e+20	1.20788e+07	2.73558e+33	1.39556e+02
2.35350e-02	1.30138e+20	1.20788e+07	2.55730e+33	1.39556e+02
2.40839e-02	1.21442e+20	1.20788e+07	2.39093e+33	1.39556e+02
2.46456e-02	1.13326e+20	1.20788e+07	2.23568e+33	1.39556e+02
