xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	1.84850e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	1.72497e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	1.60970e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	1.50213e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	1.40174e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	1.30807e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	1.22066e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	1.13909e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	1.06297e+37	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	9.91932e+36	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	9.25646e+36	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	8.63789e+36	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	8.06065e+36	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	7.52199e+36	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	7.01933e+36	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	6.55026e+36	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	6.11253e+36	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	5.70406e+36	1.39557e+02
1.51435e-03	4.88509e+23	1.20788e+07	5.32288e+36	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	4.96718e+36	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	4.63524e+36	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	4.32549e+36	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	4.03644e+36	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	3.76670e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	3.51499e+36	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	3.28010e+36	1.39557e+02
1.82106e-03	2.80913e+23	1.20788e+07	3.06091e+36	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	2.85636e+36	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	2.66549e+36	1.39557e+02
1.95147e-03	2.28276e+23	1.20788e+07	2.48737e+36	1.39557e+02
1.99699e-03	2.13021e+23	1.20788e+07	2.32115e+36	1.39557e+02
2.04356e-03	1.98786e+23	1.20788e+07	2.16604e+36	1.39557e+02
2.09122e-03	1.85501e+23	1.20788e+07	2.02130e+36	1.39557e+02
2.14000e-03	1.73105e+23	1.20788e+07	1.88623e+36	1.39557e+02
2.18991e-03	1.61537e+23	1.20788e+07	1.76018e+36	1.39557e+02
2.24098e-03	1.50742e+23	1.20788e+07	1.64256e+36	1.39557e+02
2.29325e-03	1.40669e+23	1.20788e+07	1.53280e+36	1.39557e+02
2.34673e-03	1.31268e+23	1.20788e+07	1.43037e+36	1.39557e+02
2.40146e-03	1.22496e+23	1.20788e+07	1.33479e+36	1.39557e+02
