xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	2.72420e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	2.54215e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	2.37227e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	2.21374e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	2.06581e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	1.92776e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	1.79893e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	1.67872e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	1.56653e+37	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	1.46185e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	1.36416e+37	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	1.27300e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	1.18793e+37	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	1.10854e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	1.03446e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	9.65335e+36	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	9.00825e+36	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	8.40627e+36	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	7.84451e+36	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	7.32030e+36	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	6.83111e+36	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	6.37462e+36	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	5.94863e+36	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	5.55111e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	5.18015e+36	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	4.83399e+36	1.39557e+02
1.82106e-03	2.80914e+23	1.20788e+07	4.51095e+36	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	4.20951e+36	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	3.92821e+36	1.39557e+02
1.95147e-03	2.28276e+23	1.20788e+07	3.66570e+36	1.39557e+02
1.99699e-03	2.13021e+23	1.20788e+07	3.42074e+36	1.39557e+02
2.04356e-03	1.98786e+23	1.20788e+07	3.19215e+36	1.39557e+02
2.09122e-03	1.85501e+23	1.20788e+07	2.97884e+36	1.39557e+02
2.14000e-03	1.73105e+23	1.20788e+07	2.77977e+36	1.39557e+02
2.18991e-03	1.61537e+23	1.20788e+07	2.59402e+36	1.39557e+02
2.24098e-03	1.50742e+23	1.20788e+07	2.42067e+36	1.39557e+02
2.29325e-03	1.40669e+23	1.20788e+07	2.25891e+36	1.39557e+02
2.34673e-03	1.31268e+23	1.20788e+07	2.10796e+36	1.39557e+02
2.40146e-03	1.22496e+23	1.20788e+07	1.96710e+36	1.39557e+02
2.45747e-03	1.14310e+23	1.20788e+07	1.83565e+36	1.39557e+02
2.51478e-03	1.06671e+23	1.20788e+07	1.71298e+36	1.39557e+02
2.57343e-03	9.95427e+22	1.20788e+07	1.59852e+36	1.39557e+02
2.63345e-03	9.28906e+22	1.20788e+07	1.49170e+36	1.39557e+02
2.69487e-03	8.66831e+22	1.20788e+07	1.39202e+36	1.39557e+02
2.75772e-03	8.08904e+22	1.20788e+07	1.29900e+36	1.39557e+02
2.82204e-03	7.54848e+22	1.20788e+07	1.21220e+36	1.39557e+02
2.88786e-03	7.04404e+22	1.20788e+07	1.13119e+36	1.39557e+02
2.95521e-03	6.57331e+22	1.20788e+07	1.05560e+36	1.39557e+02
3.02413e-03	6.13404e+22	1.20788e+07	9.85067e+35	1.39557e+02
3.09466e-03	5.72412e+22	1.20788e+07	9.19243e+35	1.39557e+02
3.16684e-03	5.34160e+22	1.20788e+07	8.57818e+35	1.39557e+02
3.24070e-03	4.98464e+22	1.20788e+07	8.00497e+35	1.39557e+02
3.31628e-03	4.65154e+22	1.20788e+07	7.47008e+35	1.39557e+02
3.39362e-03	4.34069e+22	1.20788e+07	6.97092e+35	1.39557e+02
3.47277e-03	4.05062e+22	1.20788e+07	6.50513e+35	1.39557e+02
3.55376e-03	3.77993e+22	1.20788e+07	6.07046e+35	1.39557e+02
3.63664e-03	3.52733e+22	1.20788e+07	5.66484e+35	1.39557e+02
3.72146e-03	3.29161e+22	1.20788e+07	5.28632e+35	1.39557e+02
3.80825e-03	3.07165e+22	1.20788e+07	4.93310e+35	1.39557e+02
3.89707e-03	2.86638e+22	1.20788e+07	4.60349e+35	1.39557e+02
3.98796e-03	2.67483e+22	1.20788e+07	4.29590e+35	1.39557e+02
4.08097e-03	2.49608e+22	1.20788e+07	4.00886e+35	1.39557e+02
4.17615e-03	2.32928e+22	1.20788e+07	3.74101e+35	1.39557e+02
4.27355e-03	2.17362e+22	1.20788e+07	3.49106e+35	1.39557e+02
4.37322e-03	2.02836e+22	1.20788e+07	3.25781e+35	1.39557e+02
4.47521e-03	1.89282e+22	1.20788e+07	3.04015e+35	1.39557e+02
4.57958e-03	1.76633e+22	1.20788e+07	2.83703e+35	1.39557e+02
4.68639e-03	1.64829e+22	1.20788e+07	2.64749e+35	1.39557e+02
