R	M	log_10_P0
14468465.84549545	0.15205444224234965	20.0
13232088.53380494	0.20132755876343444	20.416666666666668
12041971.243708579	0.2633402934658751	20.833333333333332
10905759.657554245	0.3400389340214733	21.25
9802173.81463237	0.43089329416130606	21.666666666666668
8778199.50875399	0.5379381419098049	22.083333333333332
7805495.32513139	0.6537347496653066	22.5
6883443.930473001	0.7740895138597448	22.916666666666668
6021940.59840309	0.8927329396919301	23.333333333333332
5218118.086956275	0.9986781597410567	23.75
4484941.003676316	1.0927933418261198	24.166666666666668
3824186.9693916766	1.1724370122944268	24.583333333333336
3238736.6169245816	1.233880821710657	25.0
2718473.1856965707	1.269987670298561	25.416666666666668
2258405.4774698084	1.2983520561033635	25.833333333333336
1865019.9387681496	1.3236395944552972	26.25
1537595.8164352495	1.3368909104185207	26.666666666666668
1258319.8332008745	1.3172499358516943	27.083333333333336
1013876.3448736744	1.302974050981172	27.5
815981.0658657934	1.3097099730609536	27.916666666666668
654013.485700155	1.3119332894135391	28.333333333333336
522315.46894224687	1.3112328511482187	28.75
437251.5785396132	1.2384136517982627	29.166666666666668
354515.75251846306	1.1289982765644764	29.583333333333336
277106.4214724887	1.0544045189299625	30.0
