R	M	log_10_P0
10934241.636361402	0.39469362305840255	21.5
9809371.228817211	0.4795668612613047	21.854166666666668
8804433.889913348	0.5732068303640874	22.208333333333332
7884423.813424186	0.6726286872337229	22.5625
7036686.634046031	0.7748306151346447	22.916666666666668
6252202.865710875	0.8755989571300348	23.270833333333332
5530308.613282956	0.9695415106336719	23.625
4864043.742085236	1.0534000049738974	23.979166666666668
4251943.802990577	1.126953761457801	24.333333333333332
3696552.8195860717	1.1891441993546203	24.6875
3201703.1150996382	1.237076071844495	25.041666666666668
2757039.9939883	1.2690312031516824	25.395833333333332
2356315.717900173	1.2943576884037005	25.75
2002006.7523443466	1.3145947743940516	26.104166666666668
1692523.8328882894	1.3303704021273361	26.458333333333336
1438679.9481003743	1.3292788587053819	26.8125
1210156.8323319769	1.317832390420268	27.166666666666668
1008413.9980641649	1.3099462984652923	27.520833333333336
835584.5293934866	1.3055457505212882	27.875
689896.5279915263	1.3031400505409345	28.229166666666668
568364.2799507232	1.3012898648200597	28.583333333333336
475634.9034756584	1.2880853454743593	28.9375
412805.4928271077	1.2154204829841855	29.291666666666668
346079.1153724891	1.139933435095578	29.645833333333336
283521.61806291976	1.0781942278570513	30.0
