R	M	log_10_P0
17939892.893840894	0.4108949189655307	21.5
13923460.35850321	0.49204563601383916	21.854166666666668
11369448.086789189	0.5831367460931459	22.208333333333332
9550624.314621156	0.6807034266740264	22.5625
8149945.664641572	0.78150468016916	22.916666666666668
7012335.59947308	0.8811841046424927	23.270833333333332
6058038.643126639	0.9742544907496609	23.625
5235363.157185925	1.0573773362281107	23.979166666666668
4515603.833715998	1.130307741146227	24.333333333333332
3884650.465799581	1.1919646308084	24.6875
3337401.8343513957	1.2394528368274487	25.041666666666668
2854774.7854733844	1.27101436216377	25.395833333333332
2426213.9555792273	1.2960001024419607	25.75
2051740.4340873158	1.315948613353518	26.104166666666668
1727859.4287942755	1.3314830514536307	26.458333333333336
1464347.3557018016	1.3302065774268372	26.8125
1228450.54532646	1.3185885632574286	27.166666666666668
1021286.0322860306	1.3105570634389332	27.520833333333336
844385.7708457621	1.3060389101444896	27.875
696013.8371067198	1.3035385635951187	28.229166666666668
572502.387644235	1.3016115597927242	28.583333333333336
478577.9864122559	1.2883535685527627	28.9375
415166.7624697929	1.2156475597069274	29.291666666666668
347849.03924926685	1.140115455813688	29.645833333333336
284774.5861469883	1.07833593417896	30.0
