R	M	log_10_P0
12790525.709247017	0.4038999126087821	21.5
11053413.740542801	0.4880157648821766	21.854166666666668
9658230.134951172	0.5816369282139909	22.208333333333332
8486535.08511347	0.6818100908860775	22.5625
7472309.732974721	0.7799041620610749	22.916666666666668
6564479.617446518	0.8809956250701507	23.270833333333332
5754995.101838943	0.976316557227342	23.625
5030054.798080577	1.062645110020117	23.979166666666668
4383433.172318758	1.1349687963101265	24.333333333333332
3798993.6915238905	1.1934860943775067	24.6875
3272010.7848568894	1.239207878552605	25.041666666666668
2805072.049632679	1.277210648275213	25.395833333333332
2392151.8702127845	1.3072679868439536	25.75
2041190.8652327466	1.3159128032801657	26.104166666666668
1723506.4930667265	1.3149158324310004	26.458333333333336
1444335.4785888244	1.3178724661325192	26.8125
1203504.5730612557	1.3240520982248813	27.166666666666668
1001821.0049261361	1.3318888605923052	27.520833333333336
833317.5429588095	1.3359621967141775	27.875
703943.6822560448	1.2831362172412537	28.229166666666668
581067.3082191782	1.2179034610358905	28.583333333333336
476288.9219060134	1.1673639814947696	28.9375
392179.1080071812	1.14655581407503	29.291666666666668
315813.41707958945	1.146178922337286	29.645833333333336
260467.00531605922	1.1332984218208868	30.0
