R	M	log_10_P0	g_surf_(m/s^2)
14033909.492844284	0.1495710393624789	20.0	50406.553752870816
12937615.349211233	0.19976543420690202	20.416666666666668	79214.11502832617
11840758.115897117	0.2621654950818099	20.833333333333332	124107.66846663645
10764086.417156694	0.3390016921896636	21.25	194185.86704937648
9721066.811228229	0.4310137756399559	21.666666666666668	302703.13460266247
8720411.640105402	0.5374884027674812	22.083333333333332	469058.00698826776
7763012.585698536	0.6531283893050787	22.5	719184.8643756664
6852968.470918301	0.7734130187247624	22.916666666666668	1092747.2071775408
5997414.083917004	0.8916676351584661	23.333333333333332	1644730.164648838
5205964.08520094	0.9991718022579364	23.75	2445693.55284212
4476091.087203367	1.092825321684655	24.166666666666668	3617846.069344683
3815415.898360964	1.1713144447716792	24.583333333333336	5335881.775911297
3230221.095582971	1.2320246482874901	25.0	7828450.41540025
2713650.525648764	1.2701741103554056	25.416666666666668	11433126.398698233
2256100.9820846333	1.2991426058244446	25.833333333333336	16912618.96824211
1860887.051103513	1.3212733975042685	26.25	25272679.244169332
1532606.6219822087	1.3337423913144368	26.666666666666668	37592667.49897868
1257691.9290924908	1.3200692594537142	27.083333333333336	55221728.64129676
1016810.092024433	1.3101364066350583	27.5	83789791.67517412
815301.3648529941	1.3050603554751306	27.916666666666668	129701874.10426983
650645.2585077616	1.302493675292738	28.333333333333336	203011984.8805926
517737.33992976183	1.3001998976096258	28.75	319571276.26327145
435307.00353975483	1.2436044920332323	29.166666666666668	431937301.3093288
357347.6307213075	1.1522823388675092	29.583333333333336	593240526.989515
283220.9057227433	1.0781563349776115	30.0	882124799.5701084
