r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1111.3051663191281	5.109757042394548e-11	17678541.188519813	1.8656635785769074e+23	5.220437689904323	0.8804306232398917	0.6649105113472741	0.9995855615515225
2222.6103326382563	4.0878044326603787e-10	17678530.440244846	1.8656619591965335e+23	5.220434511607761	0.8804300880256786	0.6649103185235827	0.9995855615515225
3333.9154989573844	1.3796331670686745e-09	17678512.526469734	1.8656592602326856e+23	5.220429214451699	0.8804291960028102	0.6649099971507988	0.9995855615515225
4445.220665276513	3.270238803322684e-09	17678487.447220344	1.865655481690635e+23	5.220421798443811	0.8804279471725764	0.6649095472289963	0.9995855615515225
5556.525831595641	6.387178176742642e-09	17678455.20253231	1.8656506235777353e+23	5.22041226359463	0.8804263415367491	0.6649089687582668	0.9995855615515225
6667.830997914769	1.1037029129685577e-08	17678415.792451665	1.865644685903439e+23	5.220400609917787	0.8804243790976207	0.6649082617387326	0.9995855615515225
7779.136164233897	1.7526365776581463e-08	17678369.217034575	1.865637668679296e+23	5.22038683742993	0.8804220598579915	0.6649074261705429	0.9995855615515225
8890.441330553025	2.6161757758377028e-08	17678315.476347327	1.865629571918955e+23	5.220370946150647	0.8804193838211554	0.6649064620538688	0.9995855615515225
10001.746496872154	3.724976949699551e-08	17678254.57046659	1.865620395638166e+23	5.22035293610269	0.8804163509909383	0.6649053693889165	0.9995855615515225
11113.051663191283	5.1096959449814975e-08	17678186.49947925	1.8656101398547782e+23	5.220332807311724	0.8804129613716576	0.6649041481759129	0.9995855615515225
12224.356829510412	6.800987936416788e-08	17678111.26348211	1.8655988045887397e+23	5.22031055980643	0.8804092149681357	0.664902798415111	0.9995855615515225
13335.661995829541	8.829507353186461e-08	17678028.862582557	1.8655863898620994e+23	5.220286193618609	0.8804051117857227	0.6649013201067967	0.9995855615515225
14446.96716214867	1.1225907804374354e-07	17677939.29689792	1.8655728956990044e+23	5.220259708782984	0.8804006518302562	0.6648997132512766	0.9995855615515225
15558.2723284678	1.4020842004425035e-07	17677842.566555906	1.8655583221257016e+23	5.2202311053373665	0.8803958351080964	0.6648979778488884	0.9995855615515225
16669.57749478693	1.7244961698604897e-07	17677738.671694342	1.8655426691705372e+23	5.220200383322566	0.8803906616261064	0.6648961138999949	0.9995855615515225
17780.882661106058	2.0928917588466767e-07	17677627.61246132	1.865525936863957e+23	5.220167542782405	0.8803851313916565	0.6648941214049855	0.9995855615515225
18892.187827425187	2.5103359257318137e-07	17677509.389014933	1.8655081252385064e+23	5.220132583763714	0.8803792444126233	0.6648920003642756	0.9995855615515225
20003.492993744316	2.979893509569348e-07	17677384.00152388	1.865489234328828e+23	5.220095506316424	0.8803730006974028	0.6648897507783118	0.9995855615515225
21114.798160063445	3.504629222683075e-07	17677251.450166754	1.865469264171665e+23	5.220056310493405	0.8803664002548871	0.6648873726475633	0.9995855615515225
22226.103326382574	4.087607643215242e-07	17677111.73513245	1.8654482148058585e+23	5.220014996350575	0.8803594430944816	0.664884865972527	0.9995855615515225
23337.408492701703	4.731893207675131e-07	17676964.85662002	1.865426086272348e+23	5.2199715639468796	0.8803521292260977	0.6648822307537277	0.9995855615515225
24448.713659020832	5.440550203488139e-07	17676810.814838722	1.8654028786141717e+23	5.21992601334426	0.8803444586601545	0.664879466991715	0.9995855615515225
25560.01882533996	6.216642761545402e-07	17676649.610008217	1.8653785918764663e+23	5.219878344607733	0.8803364314075859	0.6648765746870687	0.9995855615515225
26671.32399165909	7.063234848753971e-07	17676481.24235815	1.8653532261064657e+23	5.2198285578053065	0.8803280474798295	0.6648735538403944	0.9995855615515225
27782.62915797822	7.983390260587564e-07	17676305.71212844	1.8653267813535036e+23	5.21977665300799	0.8803193068888279	0.6648704044523224	0.9995855615515225
28893.93432429735	8.980172613637935e-07	17676123.019569106	1.8652992576690092e+23	5.219722630289815	0.8803102096470308	0.6648671265235104	0.9995855615515225
30005.239490616477	1.0056645338166888e-06	17675933.164940663	1.8652706551065112e+23	5.219666489727905	0.8803007557674097	0.6648637200546476	0.9995855615515225
31116.544656935606	1.121587167065895e-06	17675736.148513433	1.8652409737216348e+23	5.219608231402298	0.8802909452634256	0.6648601850464431	0.9995855615515225
32227.849823254735	1.246091464637471e-06	17675531.9705683	1.8652102135721016e+23	5.219547855396106	0.8802807781490555	0.6648565214996365	0.9995855615515225
33339.154989573864	1.3794837091904937e-06	17675320.63139618	1.8651783747177316e+23	5.219485361795518	0.8802702544387946	0.6648527294149974	0.9995855615515225
34450.46015589299	1.5220701617725348e-06	17675102.131298095	1.865145457220441e+23	5.219420750689579	0.8802593741476198	0.6648488087933132	0.9995855615515225
35561.76532221212	1.674157061075225e-06	17674876.470585402	1.8651114611442424e+23	5.219354022170532	0.8802481372910429	0.664844759635408	0.9995855615515225
36673.07048853125	1.8360506226898896e-06	17674643.649579655	1.8650763865552445e+23	5.219285176333543	0.8802365438850704	0.6648405819421273	0.9995855615515225
37784.37565485038	2.008057038363271e-06	17674403.668612633	1.865040233521653e+23	5.219214213276834	0.8802245939462198	0.6648362757143459	0.9995855615515225
38895.68082116951	2.190482475253332e-06	17674156.528026238	1.865003002113768e+23	5.219141133101639	0.8802122874915178	0.6648318409529649	0.9995855615515225
40006.98598748864	2.3836330751851535e-06	17673902.228172377	1.8649646924039862e+23	5.219065935912116	0.8801996245384817	0.6648272776589066	0.9995855615515225
41118.29115380777	2.5878149539069147e-06	17673640.76941367	1.864925304466799e+23	5.218988621815629	0.8801866051051671	0.6648225858331316	0.9995855615515225
42229.5963201269	2.8033342003459718e-06	17673372.15212237	1.8648848383787928e+23	5.218909190922403	0.8801732292101124	0.6648177654766178	0.9995855615515225
43340.901486446026	3.0304968758650284e-06	17673096.376681358	1.864843294218649e+23	5.218827643345764	0.8801594968723763	0.6648128165903749	0.9995855615515225
44452.206652765155	3.2696090135184083e-06	17672813.443483345	1.8648006720671437e+23	5.21874397920197	0.8801454081115113	0.6648077391754348	0.9995855615515225
45563.511819084284	3.5209766173084234e-06	17672523.352931585	1.8647569720071474e+23	5.218658198610411	0.8801309629475966	0.6648025332328626	0.9995855615515225
46674.81698540341	3.784905661441851e-06	17672226.10543923	1.864712194123623e+23	5.218570301693423	0.8801161614012065	0.6647971987637465	0.9995855615515225
47786.12215172254	4.061702089586511e-06	17671921.701429658	1.864666338503628e+23	5.218480288576311	0.8801010034934147	0.6647917357691985	0.9995855615515225
48897.42731804167	4.351671814127962e-06	17671610.141336713	1.8646194052363137e+23	5.218388159387552	0.8800854892458286	0.6647861442503668	0.9995855615515225
50008.7324843608	4.655120715426294e-06	17671291.42560406	1.864571394412923e+23	5.2182939142584495	0.8800696186805308	0.6647804242084152	0.9995855615515225
51120.03765067993	4.972354641073049e-06	17670965.554685805	1.8645223061267918e+23	5.2181975533234715	0.8800533918201366	0.6647745756445435	0.9995855615515225
52231.34281699906	5.303679405148251e-06	17670632.529045988	1.8644721404733487e+23	5.218099076719981	0.8800368086877468	0.6647685985599708	0.9995855615515225
53342.64798331819	5.649400787477556e-06	17670292.349159088	1.8644208975501136e+23	5.217998484588475	0.8800198693069907	0.6647624929559506	0.9995855615515225
54453.95314963732	6.009824532889526e-06	17669945.01550973	1.8643685774566982e+23	5.2178957770723855	0.8800025737019914	0.6647562588337583	0.9995855615515225
55565.258315956446	6.3852563504730255e-06	17669590.5285925	1.864315180294806e+23	5.217790954318155	0.8799849218973766	0.6647498961946962	0.9995855615515225
56676.563482275575	6.776001912834747e-06	17669228.888912458	1.86426070616823e+23	5.217684016475306	0.8799669139182934	0.664743405040097	0.9995855615515225
57787.868648594704	7.182366855356865e-06	17668860.09698453	1.8642051551828542e+23	5.217574963696283	0.87994854979038	0.6647367853713154	0.9995855615515225
58899.17381491383	7.6046567754548235e-06	17668484.153334137	1.864148527446653e+23	5.217463796136633	0.8799298295397961	0.664730037189738	0.9995855615515225
60010.47898123296	8.04317723183526e-06	17668101.05849661	1.8640908230696902e+23	5.2173505139548375	0.8799107531931952	0.6647231604967737	0.9995855615515225
61121.78414755209	8.498233743754062e-06	17667710.81301752	1.864032042164118e+23	5.2172351173123985	0.8798913207777395	0.6647161552938589	0.9995855615515225
62233.08931387122	8.970131790274573e-06	17667313.41745277	1.8639721848441793e+23	5.217117606373914	0.8798715323211096	0.6647090215824616	0.9995855615515225
63344.39448019035	9.45917680952593e-06	17666908.872368194	1.863911251226204e+23	5.216997981306906	0.8798513878514811	0.6647017593640717	0.9995855615515225
64455.69964650948	9.965674197961558e-06	17666497.178339977	1.86384924142861e+23	5.216876242281924	0.8798308873975357	0.6646943686402073	0.9995855615515225
65567.0048128286	1.0489929309617795e-05	17666078.335954323	1.8637861555719036e+23	5.216752389472523	0.879810030988463	0.6646868494124124	0.9995855615515225
66678.30997914773	1.1032247455372713e-05	17665652.345807802	1.863721993778677e+23	5.2166264230553345	0.8797888186539682	0.6646792016822626	0.9995855615515225
67789.61514546686	1.1592933902205022e-05	17665219.20850688	1.8636567561736103e+23	5.216498343209878	0.8797672504242428	0.6646714254513525	0.9995855615515225
68900.92031178599	1.2172293872453183e-05	17664778.924668375	1.8635904428834696e+23	5.21636815011877	0.8797453263299996	0.6646635207213092	0.9995855615515225
70012.22547810512	1.2770632543074683e-05	17664331.494919304	1.8635230540371055e+23	5.2162358439676195	0.8797230464024547	0.6646554874937858	0.9995855615515225
71123.53064442425	1.3388255044905425e-05	17663876.919896565	1.863454589765456e+23	5.216101424945024	0.8797004106733267	0.6646473257704609	0.9995855615515225
72234.83581074337	1.4025466461919333e-05	17663415.200247493	1.863385050201542e+23	5.2159648932425915	0.8796774191748387	0.6646390355530403	0.9995855615515225
73346.1409770625	1.4682571830488093e-05	17662946.33662945	1.8633144354804695e+23	5.215826249054959	0.8796540719397262	0.6646306168432577	0.9995855615515225
74457.44614338163	1.535987613864107e-05	17662470.32971012	1.863242745739429e+23	5.215685492579758	0.8796303690012269	0.6646220696428737	0.9995855615515225
75568.75130970076	1.6057684325325402e-05	17661987.180166956	1.8631699811176932e+23	5.215542624017556	0.8796063103930716	0.6646133939536707	0.9995855615515225
76680.05647601989	1.6776301279666278e-05	17661496.888687965	1.8630961417566185e+23	5.21539764357207	0.8795818961495223	0.6646045897774674	0.9995855615515225
77791.36164233902	1.7516031840227354e-05	17660999.45597115	1.8630212277996434e+23	5.215250551449891	0.8795571263053233	0.6645956571161009	0.9995855615515225
78902.66680865815	1.8277180794271404e-05	17660494.882724456	1.862945239392288e+23	5.215101347860661	0.8795320008957326	0.6645865959714385	0.9995855615515225
80013.97197497728	1.9060052877021115e-05	17659983.169666372	1.8628681766821535e+23	5.214950033017038	0.8795065199565139	0.6645774063453748	0.9995855615515225
81125.2771412964	1.986495277092007e-05	17659464.317525204	1.8627900398189223e+23	5.2147966071346525	0.8794806835239332	0.6645680882398295	0.9995855615515225
82236.58230761554	2.0692185104893938e-05	17658938.327039547	1.862710828954357e+23	5.214641070432176	0.8794544916347664	0.6645586416567516	0.9995855615515225
83347.88747393466	2.154205445361184e-05	17658405.19895803	1.8626305442422996e+23	5.214483423131229	0.8794279443262851	0.6645490665981136	0.9995855615515225
84459.1926402538	2.2414865336747918e-05	17657864.93403947	1.862549185838671e+23	5.214323665456479	0.879401041636275	0.664539363065918	0.9995855615515225
85570.49780657292	2.331092221824307e-05	17657317.533052765	1.8624667539014705e+23	5.214161797635512	0.8793737836030114	0.6645295310621886	0.9995855615515225
86681.80297289205	2.4230529505566933e-05	17656762.99677722	1.8623832485907767e+23	5.213997819899076	0.8793461702653013	0.6645195705889866	0.9995855615515225
87793.10813921118	2.5173991548980012e-05	17656201.326001868	1.8622986700687448e+23	5.21383173248075	0.8793182016624275	0.6645094816483892	0.9995855615515225
88904.41330553031	2.6141612640796085e-05	17655632.521525983	1.862213018499606e+23	5.213663535617165	0.8792898778341889	0.6644992642425042	0.9995855615515225
90015.71847184944	2.7133697014644728e-05	17655056.584159233	1.8621262940496678e+23	5.213493229548005	0.8792611988208932	0.6644889183734691	0.9995855615515225
91127.02363816857	2.8150548844734092e-05	17654473.514721114	1.8620384968873145e+23	5.213320814515896	0.8792321646633463	0.6644784440434455	0.9995855615515225
92238.3288044877	2.919247224511392e-05	17653883.314041205	1.8619496271830043e+23	5.21314629076643	0.8792027754028524	0.6644678412546194	0.9995855615515225
93349.63397080683	3.0259771268938716e-05	17653285.982959405	1.8618596851092703e+23	5.212969658548269	0.8791730310812317	0.6644571100092087	0.9995855615515225
94460.93913712596	3.135274990773118e-05	17652681.52232569	1.861768670840719e+23	5.212790918113015	0.8791429317407977	0.6644462503094543	0.9995855615515225
95572.24430344508	3.247171209064584e-05	17652069.933000017	1.86167658455403e+23	5.21261006971528	0.8791124774243719	0.664435262157625	0.9995855615515225
96683.54946976421	3.361696168373291e-05	17651451.215852622	1.861583426427955e+23	5.2124271136126845	0.8790816681752812	0.6644241455560177	0.9995855615515225
97794.85463608334	3.478880248920239e-05	17650825.37176363	1.861489196643318e+23	5.212242050065795	0.8790505040373485	0.6644129005069528	0.9995855615515225
98906.15980240247	3.5987538244688314e-05	17650192.40162355	1.861393895383015e+23	5.21205487933826	0.8790189850549119	0.6644015270127832	0.9995855615515225
100017.4649687216	3.7213472622513375e-05	17649552.306332793	1.8612975228320104e+23	5.211865601696615	0.8789871112727997	0.6643900250758822	0.9995855615515225
101128.77013504073	3.846690922895363e-05	17648905.086801797	1.86120007917734e+23	5.211674217410422	0.878954882736347	0.6643783946986522	0.9995855615515225
102240.07530135986	3.974815160350355e-05	17648250.743951432	1.8611015646081086e+23	5.211480726752274	0.8789222994913976	0.6643666358835248	0.9995855615515225
103351.38046767899	4.1057503218141205e-05	17647589.27871228	1.8610019793154884e+23	5.211285129997681	0.8788893615842883	0.6643547486329543	0.9995855615515225
104462.68563399812	4.239526747659384e-05	17646920.692025237	1.8609013234927205e+23	5.2110874274251975	0.8788560690618644	0.6643427329494247	0.9995855615515225
105573.99080031725	4.376174771360352e-05	17646244.984841257	1.860799597335112e+23	5.210887619316353	0.878822421971476	0.6643305888354464	0.9995855615515225
106685.29596663637	4.5157247194193115e-05	17645562.158121254	1.860696801040037e+23	5.21068570595561	0.8787884203609634	0.6643183162935534	0.9995855615515225
107796.6011329555	4.6582069112932536e-05	17644872.212836586	1.860592934806936e+23	5.210481687630538	0.8787540642786897	0.6643059153263134	0.9995855615515225
108907.90629927463	4.803651659320524e-05	17644175.149968132	1.8604879988373125e+23	5.210275564631534	0.8787193537734944	0.6642933859363119	0.9995855615515225
110019.21146559376	4.9520892686474864e-05	17643470.97050739	1.8603819933347355e+23	5.210067337252135	0.8786842888947456	0.6642807281261703	0.9995855615515225
111130.51663191289	5.1035500371552286e-05	17642759.675455485	1.8602749185048374e+23	5.209857005788693	0.8786488696922826	0.6642679418985264	0.9995855615515225
112241.82179823202	5.25806425538628e-05	17642041.265824057	1.860166774555313e+23	5.20964457054074	0.8786130962164825	0.6642550272560573	0.9995855615515225
113353.12696455115	5.4156622064713686e-05	17641315.742634393	1.8600575616959183e+23	5.209430031810608	0.8785769685181904	0.6642419842014553	0.9995855615515225
114464.43213087028	5.576374166056188e-05	17640583.106918063	1.859947280138472e+23	5.209213389903679	0.8785404866487662	0.6642288127374439	0.9995855615515225
115575.73729718941	5.7402304022282044e-05	17639843.3597168	1.859835930096852e+23	5.208994645128359	0.8785036506600783	0.6642155128667759	0.9995855615515225
116687.04246350854	5.907261175443489e-05	17639096.502082177	1.8597235117869967e+23	5.20877379779599	0.8784664606044872	0.6642020845922285	0.9995855615515225
117798.34762982767	6.07749673845357e-05	17638342.535076026	1.859610025426903e+23	5.2085508482208835	0.8784289165348556	0.6641885279166049	0.9995855615515225
118909.6527961468	6.25096733623232e-05	17637581.459769994	1.8594954712366245e+23	5.208325796720324	0.878391018504544	0.6641748428427348	0.9995855615515225
120020.95796246592	6.427703205902863e-05	17636813.27724604	1.859379849438274e+23	5.208098643614626	0.8783527665674236	0.6641610293734779	0.9995855615515225
121132.26312878505	6.607734576664521e-05	17636037.988595933	1.85926316025602e+23	5.2078693892269925	0.8783141607778505	0.6641470875117156	0.9995855615515225
122243.56829510418	6.791091669719773e-05	17635255.594921604	1.8591454039160862e+23	5.207638033883659	0.8782752011906907	0.664133017260359	0.9995855615515225
123354.87346142331	6.97780469820126e-05	17634466.097335264	1.8590265806467526e+23	5.207404577913872	0.8782358878613185	0.6641188186223489	0.9995855615515225
124466.17862774244	7.167903867098799e-05	17633669.496958565	1.858906690678351e+23	5.207169021649719	0.878196220845584	0.6641044916006442	0.9995855615515225
125577.48379406157	7.361419373186448e-05	17632865.79492394	1.858785734243268e+23	5.206931365426424	0.8781562001998658	0.6640900361982409	0.9995855615515225
126688.7889603807	7.558381404949583e-05	17632054.992373228	1.858663711575942e+23	5.206691609582051	0.8781158259810199	0.6640754524181537	0.9995855615515225
127800.09412669983	7.758820142512008e-05	17631237.090458583	1.8585406229128624e+23	5.206449754457687	0.8780750982464102	0.6640607402634271	0.9995855615515225
128911.39929301896	7.962765757563099e-05	17630412.090342104	1.8584164684925704e+23	5.206205800397367	0.8780340170538968	0.664045899737131	0.9995855615515225
130022.70445933809	8.17024841328498e-05	17629579.993196215	1.858291248555656e+23	5.205959747748179	0.8779925824618547	0.6640309308423678	0.9995855615515225
131134.0096256572	8.381298264279716e-05	17628740.80020287	1.8581649633447576e+23	5.205711596860033	0.8779507945291305	0.6640158335822567	0.9995855615515225
132245.31479197633	8.595945456496559e-05	17627894.51255426	1.8580376131045627e+23	5.205461348085891	0.8779086533150863	0.6640006079599496	0.9995855615515225
