# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
7.219886265700063177e+02	6.588782332935051216e-11	8.313047568375048041e+07	1.611937574656683673e+24	2.440636992624168755e+01	4.138552243620051918e+00	1.332032860943655361e+00	9.978662944669879353e-01
1.443977253140012635e+03	5.271024131487748289e-10	8.313041907626713812e+07	1.611936062693149361e+24	2.440635327660546494e+01	4.138549426179928936e+00	1.332032469390376228e+00	9.978662948708424407e-01
2.165965879710019180e+03	1.778969447207903479e-09	8.313032473056374490e+07	1.611933542757523706e+24	2.440632552724179760e+01	4.138544730451465092e+00	1.332031816801690693e+00	9.978662955440261717e-01
2.887954506280025271e+03	4.216812455659110247e-09	8.313019264679817855e+07	1.611930014855318225e+24	2.440628667819717990e+01	4.138538156442516325e+00	1.332030903177801484e+00	9.978662964865360196e-01
3.609943132850031361e+03	8.235951738315882374e-09	8.313002282519043982e+07	1.611925478994222520e+24	2.440623672953647016e+01	4.138529704164036538e+00	1.332029728518987710e+00	9.978662976983689870e-01
4.331931759420037451e+03	1.423170328788955243e-08	8.312981526602350175e+07	1.611919935184117701e+24	2.440617568134296533e+01	4.138519373630102471e+00	1.332028292825605309e+00	9.978662991795215209e-01
5.053920385990043542e+03	2.259937771324743882e-08	8.312956996964238584e+07	1.611913383437080140e+24	2.440610353371841157e+01	4.138507164857895049e+00	1.332026596098088822e+00	9.978663009299899578e-01
5.775909012560049632e+03	3.373427916269314771e-08	8.312928693645554781e+07	1.611905823767380942e+24	2.440602028678301139e+01	4.138493077867723358e+00	1.332024638336949396e+00	9.978663029497707448e-01
6.497897639130055722e+03	4.803170424727403167e-08	8.312896616693353653e+07	1.611897256191487010e+24	2.440592594067538812e+01	4.138477112683009551e+00	1.332022419542776781e+00	9.978663052388596633e-01
7.219886265700061813e+03	6.588694096411991996e-08	8.312860766161149740e+07	1.611887680728059441e+24	2.440582049555315791e+01	4.138459269330378554e+00	1.332019939716249990e+00	9.978663077972526052e-01
7.941874892270067903e+03	8.769526761981753161e-08	8.312821142108435929e+07	1.611877097397955133e+24	2.440570395159168626e+01	4.138439547839452004e+00	1.332017198858110207e+00	9.978663106249451298e-01
8.663863518840074903e+03	1.138519517538254023e-07	8.312777744601221383e+07	1.611865506224225980e+24	2.440557630898524266e+01	4.138417948243051647e+00	1.332014196969186548e+00	9.978663137219325741e-01
9.385852145410080993e+03	1.447522490619334094e-07	8.312730573711758852e+07	1.611852907232118606e+24	2.440543756794674835e+01	4.138394470577147821e+00	1.332010934050391171e+00	9.978663170882102751e-01
1.010784077198008708e+04	1.807914023197718218e-07	8.312679629518464208e+07	1.611839300449075703e+24	2.440528772870720786e+01	4.138369114880764421e+00	1.332007410102705292e+00	9.978663207237730148e-01
1.082982939855009317e+04	2.223646403063740246e-07	8.312624912106223404e+07	1.611824685904733084e+24	2.440512679151658304e+01	4.138341881196123673e+00	1.332003625127199831e+00	9.978663246286157973e-01
1.155181802512009926e+04	2.698671767277972247e-07	8.312566421565970778e+07	1.611809063630922630e+24	2.440495475664281955e+01	4.138312769568500471e+00	1.331999579125012767e+00	9.978663288027329603e-01
1.227380665169010535e+04	3.236942091408061286e-07	8.312504157995086908e+07	1.611792433661670146e+24	2.440477162437276348e+01	4.138281780046344949e+00	1.331995272097370231e+00	9.978663332461190638e-01
1.299579527826011144e+04	3.842409178766235100e-07	8.312438121497184038e+07	1.611774796033195627e+24	2.440457739501147927e+01	4.138248912681198100e+00	1.331990704045570961e+00	9.978663379587682236e-01
1.371778390483011754e+04	4.519024649647533294e-07	8.312368312182162702e+07	1.611756150783913530e+24	2.440437206888282162e+01	4.138214167527761944e+00	1.331985874970999850e+00	9.978663429406743335e-01
1.443977253140012363e+04	5.270739930568781563e-07	8.312294730166131258e+07	1.611736497954432771e+24	2.440415564632879608e+01	4.138177544643822259e+00	1.331980784875112622e+00	9.978663481918312872e-01
1.516176115797012972e+04	6.101506243508399164e-07	8.312217375571592152e+07	1.611715837587556187e+24	2.440392812771020914e+01	4.138139044090325847e+00	1.331975433759451377e+00	9.978663537122326455e-01
1.588374978454013581e+04	7.015274595147024853e-07	8.312136248527239263e+07	1.611694169728279736e+24	2.440368951340609627e+01	4.138098665931307707e+00	1.331969821625630601e+00	9.978663595018717469e-01
1.660573841111014190e+04	8.015995766109064478e-07	8.312051349168021977e+07	1.611671494423793298e+24	2.440343980381412337e+01	4.138056410233944327e+00	1.331963948475347159e+00	9.978663655607417082e-01
1.732772703768014981e+04	9.107620300205170861e-07	8.311962677635265887e+07	1.611647811723480137e+24	2.440317899935039136e+01	4.138012277068533251e+00	1.331957814310376520e+00	9.978663718888355350e-01
1.804971566425015772e+04	1.029409849367570251e-06	8.311870234076470137e+07	1.611623121678916905e+24	2.440290710044947176e+01	4.137966266508483315e+00	1.331951419132571202e+00	9.978663784861458996e-01
1.877170429082016562e+04	1.157938038443521785e-06	8.311774018645487726e+07	1.611597424343872835e+24	2.440262410756452027e+01	4.137918378630354610e+00	1.331944762943866545e+00	9.978663853526654748e-01
1.949369291739017353e+04	1.296741574131803881e-06	8.311674031502379477e+07	1.611570719774310008e+24	2.440233002116703531e+01	4.137868613513790095e+00	1.331937845746272053e+00	9.978663924883865999e-01
2.021568154396018144e+04	1.446215405332495475e-06	8.311570272813464701e+07	1.611543008028382818e+24	2.440202484174698938e+01	4.137816971241571551e+00	1.331930667541877167e+00	9.978663998933013923e-01
2.093767017053018935e+04	1.606754451887106140e-06	8.311462742751426995e+07	1.611514289166438510e+24	2.440170856981298186e+01	4.137763451899616030e+00	1.331923228332853704e+00	9.978664075674017475e-01
2.165965879710019726e+04	1.778753603503482058e-06	8.311351441495209932e+07	1.611484563251015295e+24	2.440138120589208270e+01	4.137708055576962529e+00	1.331915528121450976e+00	9.978664155106794498e-01
2.238164742367020517e+04	1.962607718680836087e-06	8.311236369229906797e+07	1.611453830346843701e+24	2.440104275052959082e+01	4.137650782365730251e+00	1.331907566909992902e+00	9.978664237231261724e-01
2.310363605024021308e+04	2.158711623634912283e-06	8.311117526147003472e+07	1.611422090520846297e+24	2.440069320428940003e+01	4.137591632361181659e+00	1.331899344700884447e+00	9.978664322047330337e-01
2.382562467681022099e+04	2.367460111223276645e-06	8.310994912444217503e+07	1.611389343842135817e+24	2.440033256775410564e+01	4.137530605661735805e+00	1.331890861496614731e+00	9.978664409554913739e-01
2.454761330338022890e+04	2.589247939870757562e-06	8.310868528325499594e+07	1.611355590382016503e+24	2.439996084152435429e+01	4.137467702368860856e+00	1.331882117299742596e+00	9.978664499753919781e-01
2.526960192995023681e+04	2.824469832495015013e-06	8.310738374001196027e+07	1.611320830213983299e+24	2.439957802621966820e+01	4.137402922587217979e+00	1.331873112112914148e+00	9.978664592644257425e-01
2.599159055652024472e+04	3.073520475432272397e-06	8.310604449687755108e+07	1.611285063413720240e+24	2.439918412247779500e+01	4.137336266424544995e+00	1.331863845938850544e+00	9.978664688225830082e-01
2.671357918309025263e+04	3.336794517363192359e-06	8.310466755607983470e+07	1.611248290059103135e+24	2.439877913095491380e+01	4.137267733991695451e+00	1.331854318780349544e+00	9.978664786498542272e-01
