# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
7.218770188853994796e+02	6.589601885155164290e-11	8.317938452265873551e+07	1.613184049150125213e+24	2.442075521182183451e+01	4.140986510387325126e+00	1.332371063199022654e+00	9.978658951618436523e-01
1.443754037770798959e+03	5.271679772946078350e-10	8.317932787854249775e+07	1.613182535874698510e+24	2.442073855139314276e+01	4.140983691124330512e+00	1.332370671622732594e+00	9.978658955658123997e-01
2.165631056656198325e+03	1.779190725980827300e-09	8.317923347178459167e+07	1.613180013752588488e+24	2.442071078404218198e+01	4.140978992357771560e+00	1.332370018995698180e+00	9.978658962391887544e-01
2.887508075541597918e+03	4.217336967571261426e-09	8.317910130254358053e+07	1.613176482789312302e+24	2.442067190981569524e+01	4.140972414095545950e+00	1.332369105318127911e+00	9.978658971819696077e-01
3.609385094426997512e+03	8.236976173796425579e-09	8.317893137103873491e+07	1.613171942992565997e+24	2.442062192877814653e+01	4.140963956348541863e+00	1.332367930590289795e+00	9.978658983941517402e-01
4.331262113312396650e+03	1.423347350849585083e-08	8.317872367755305767e+07	1.613166394372240613e+24	2.442056084101302460e+01	4.140953619130867125e+00	1.332366494812543767e+00	9.978658998757315990e-01
5.053139132197796243e+03	2.260218875067889950e-08	8.317847822243216634e+07	1.613159836940423263e+24	2.442048864662207563e+01	4.140941402459708875e+00	1.332364797985322147e+00	9.978659016267057424e-01
5.775016151083195837e+03	3.373847521760803491e-08	8.317819500608521700e+07	1.613152270711397934e+24	2.442040534572588584e+01	4.140927306355435711e+00	1.332362840109143631e+00	9.978659036470700627e-01
6.496893169968595430e+03	4.803767868790898012e-08	8.317787402898266912e+07	1.613143695701646831e+24	2.442031093846295420e+01	4.140911330841446691e+00	1.332360621184592198e+00	9.978659059368205630e-01
7.218770188853995023e+03	6.589513632471217057e-08	8.317751529165913165e+07	1.613134111929849036e+24	2.442020542499077607e+01	4.140893475944348978e+00	1.332358141212341973e+00	9.978659084959530245e-01
7.940647207739394617e+03	8.770617559883012944e-08	8.317711879471170902e+07	1.613123519416880236e+24	2.442008880548527117e+01	4.140873741693859245e+00	1.332355400193144357e+00	9.978659113244628953e-01
8.662524226624793300e+03	1.138661132119751384e-07	8.317668453879998624e+07	1.613111918185814071e+24	2.441996108014071254e+01	4.140852128122798348e+00	1.332352398127825355e+00	9.978659144223456234e-01
9.384401245510192894e+03	1.447702540200217283e-07	8.317621252464687824e+07	1.613099308261920517e+24	2.441982224917002142e+01	4.140828635267133961e+00	1.332349135017293351e+00	9.978659177895962129e-01
1.010627826439559249e+04	1.808138899563184497e-07	8.317570275303745270e+07	1.613085689672667232e+24	2.441967231280441553e+01	4.140803263165929060e+00	1.332345610862531338e+00	9.978659214262096677e-01
1.082815528328099208e+04	2.223922989550533314e-07	8.317515522482039034e+07	1.613071062447717676e+24	2.441951127129395616e+01	4.140776011861428962e+00	1.332341825664608237e+00	9.978659253321806588e-01
1.155003230216639167e+04	2.699007438746775583e-07	8.317456994090656936e+07	1.613055426618933528e+24	2.441933912490694425e+01	4.140746881398952972e+00	1.332337779424666024e+00	9.978659295075037461e-01
1.227190932105179127e+04	3.237344714213921880e-07	8.317394690226978064e+07	1.613038782220371461e+24	2.441915587393025433e+01	4.140715871826967209e+00	1.332333472143926834e+00	9.978659339521731564e-01
1.299378633993719086e+04	3.842887110727013587e-07	8.317328610994714499e+07	1.613021129288285833e+24	2.441896151866930964e+01	4.140682983197069511e+00	1.332328903823693400e+00	9.978659386661830055e-01
1.371566335882259045e+04	4.519586740010385014e-07	8.317258756503830850e+07	1.613002467861126531e+24	2.441875605944805017e+01	4.140648215563979662e+00	1.332324074465346841e+00	9.978659436495272983e-01
1.443754037770799005e+04	5.271395519974668522e-07	8.317185126870529354e+07	1.612982797979540053e+24	2.441853949660869816e+01	4.140611568985518076e+00	1.332318984070342882e+00	9.978659489021997064e-01
1.515941739659338964e+04	6.102265163954620477e-07	8.317107722217358649e+07	1.612962119686368430e+24	2.441831183051239051e+01	4.140573043522688401e+00	1.332313632640225398e+00	9.978659544241937907e-01
1.588129441547878923e+04	7.016147169947793178e-07	8.317026542673161626e+07	1.612940433026649762e+24	2.441807306153849311e+01	4.140532639239576262e+00	1.332308020176610430e+00	9.978659602155026676e-01
1.660317143436418701e+04	8.016992809854100937e-07	8.316941588372901082e+07	1.612917738047617683e+24	2.441782319008465763e+01	4.140490356203362587e+00	1.332302146681188404e+00	9.978659662761196758e-01
1.732504845324958660e+04	9.108753118716335885e-07	8.316852859458023310e+07	1.612894034798700824e+24	2.441756221656742554e+01	4.140446194484408871e+00	1.332296012155737674e+00	9.978659726060374879e-01
