# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
7.218677540121549328e+02	6.589655144794641870e-11	8.318325959541414678e+07	1.613287574548702938e+24	2.442189496614033573e+01	4.141179378594800120e+00	1.332397850637049741e+00	9.978659320626360740e-01
1.443735508024309866e+03	5.271722380637844268e-10	8.318320294846987724e+07	1.613286061171099767e+24	2.442187830487845090e+01	4.141176559191085182e+00	1.332397459059452283e+00	9.978659324917913409e-01
2.165603262036464912e+03	1.779205106063113112e-09	8.318310853699831665e+07	1.613283538878695635e+24	2.442185053613868462e+01	4.141171860189963638e+00	1.332396806430235392e+00	9.978659332405956928e-01
2.887471016048619731e+03	4.217371053646381515e-09	8.318297636115726829e+07	1.613280007677008499e+24	2.442181165996763070e+01	4.141165281599311854e+00	1.332395892749604016e+00	9.978659343088656097e-01
3.609338770060774550e+03	8.237042748046580692e-09	8.318280642116713524e+07	1.613275467573734672e+24	2.442176167643018658e+01	4.141156823430094391e+00	1.332394718017836599e+00	9.978659356964177940e-01
4.331206524072929824e+03	1.423358854855648444e-08	8.318259871731074154e+07	1.613269918578765466e+24	2.442170058560959234e+01	4.141146485696368451e+00	1.332393282235286192e+00	9.978659374030689477e-01
5.053074278085085098e+03	2.260237142957715183e-08	8.318235324993386865e+07	1.613263360704189869e+24	2.442162838760780019e+01	4.141134268415356701e+00	1.332391585402390222e+00	9.978659394286356621e-01
5.774942032097240372e+03	3.373874790368892040e-08	8.318207001944518089e+07	1.613255793964292407e+24	2.442154508254508016e+01	4.141120171607385991e+00	1.332389627519660502e+00	9.978659417729349723e-01
6.496809786109395645e+03	4.803806694474921340e-08	8.318174902631554008e+07	1.613247218375556359e+24	2.442145067056013374e+01	4.141104195295875812e+00	1.332387408587684563e+00	9.978659444357834696e-01
7.218677540121550919e+03	6.589566891102174351e-08	8.318139027107958496e+07	1.613237633956661879e+24	2.442134515181056997e+01	4.141086339507459080e+00	1.332384928607140084e+00	9.978659474169980781e-01
7.940545294133706193e+03	8.770688446834157157e-08	8.318099375433437526e+07	1.613227040728486536e+24	2.442122852647219489e+01	4.141066604271832929e+00	1.332382187578774690e+00	9.978659507163956111e-01
8.662413048145861467e+03	1.138670335133203993e-07	8.318055947673928738e+07	1.613215438714105577e+24	2.442110079473920337e+01	4.141044989621804007e+00	1.332379185503412833e+00	9.978659543337931037e-01
9.384280802158016741e+03	1.447714240965968509e-07	8.318008743901671469e+07	1.613202827938790323e+24	2.442096195682445980e+01	4.141021495593333768e+00	1.332375922381961120e+00	9.978659582690073693e-01
1.010614855617017201e+04	1.808153513461357498e-07	8.317957764195345342e+07	1.613189208430010847e+24	2.442081201295957271e+01	4.140996122225546472e+00	1.332372398215411202e+00	9.978659625218555540e-01
1.082801631018232729e+04	2.223940963905816922e-07	8.317903008639675379e+07	1.613174580217433024e+24	2.442065096339424457e+01	4.140968869560624377e+00	1.332368613004823565e+00	9.978659670921546931e-01
