# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
7.479421956323579934e+02	6.367494877748469820e-11	7.226211580088688433e+07	1.351013925268864153e+24	2.147028991525887420e+01	3.636533358612837219e+00	1.261108726833253035e+00	9.979591933310917318e-01
1.495884391264715987e+03	5.093994275083875103e-10	7.226206804640901089e+07	1.351012699230441889e+24	2.147027577784985297e+01	3.636530955836423828e+00	1.261108366357141852e+00	9.979591937079722586e-01
2.243826586897073867e+03	1.719221945024571466e-09	7.226198845569692552e+07	1.351010655835902639e+24	2.147025221552638286e+01	3.636526951213306269e+00	1.261107765563730609e+00	9.979591943363328443e-01
2.991768782529431974e+03	4.075188995940862564e-09	7.226187702887988091e+07	1.351007795089584050e+24	2.147021922832670171e+01	3.636521344750011320e+00	1.261106924453202938e+00	9.979591952161679380e-01
3.739710978161790081e+03	7.959344045159567345e-09	7.226173376613855362e+07	1.351004116997538000e+24	2.147017681630396879e+01	3.636514136455591739e+00	1.261105843025806861e+00	9.979591963474713223e-01
4.487653173794147733e+03	1.375372651798092702e-08	7.226155866770608723e+07	1.350999621567540527e+24	2.147012497952710675e+01	3.636505326341795463e+00	1.261104521281875224e+00	9.979591977302370021e-01
5.235595369426505385e+03	2.184037079023333435e-08	7.226135173386499286e+07	1.350994308809094783e+24	2.147006371807953684e+01	3.636494914422840896e+00	1.261102959221794828e+00	9.979591993644587600e-01
5.983537565058863038e+03	3.260130517842390684e-08	7.226111296495173872e+07	1.350988178733432377e+24	2.146999303206050769e+01	3.636482900715646061e+00	1.261101156846039295e+00	9.979592012501300458e-01
6.731479760691220690e+03	4.641855092991360817e-08	7.226084236135254800e+07	1.350981231353511492e+24	2.146991292158404363e+01	3.636469285239642968e+00	1.261099114155142420e+00	9.979592033872441981e-01
7.479421956323578343e+03	6.367412121312127872e-08	7.226053992350620031e+07	1.350973466684018771e+24	2.146982338677972990e+01	3.636454068016918839e+00	1.261096831149718378e+00	9.979592057757944445e-01
8.227364151955936904e+03	8.475002010776004205e-08	7.226020565190316737e+07	1.350964884741367966e+24	2.146972442779219747e+01	3.636437249072118405e+00	1.261094307830448402e+00	9.979592084157739018e-01
8.975306347588295466e+03	1.100282415951105637e-07	7.225983954708434641e+07	1.350955485543699677e+24	2.146961604478122609e+01	3.636418828432484318e+00	1.261091544198083891e+00	9.979592113071753534e-01
9.723248543220654028e+03	1.398907685483357489e-07	7.225944160964405537e+07	1.350945269110882961e+24	2.146949823792216350e+01	3.636398806127890904e+00	1.261088540253456625e+00	9.979592144499914719e-01
1.047119073885301259e+04	1.747195717228394126e-07	7.225901184022687376e+07	1.350934235464513719e+24	2.146937100740532856e+01	3.636377182190784652e+00	1.261085295997463884e+00	9.979592178442148187e-01
1.121913293448537115e+04	2.148966087466754804e-07	7.225855023952876031e+07	1.350922384627914963e+24	2.146923435343606812e+01	3.636353956656158015e+00	1.261081811431069566e+00	9.979592214898377334e-01
1.196707513011772971e+04	2.608038231110087007e-07	7.225805680829824507e+07	1.350909716626137361e+24	2.146908827623542493e+01	3.636329129561684415e+00	1.261078086555321276e+00	9.979592253868525553e-01
1.271501732575008828e+04	3.128231431606340651e-07	7.225753154733523726e+07	1.350896231485958422e+24	2.146893277603940575e+01	3.636302700947592559e+00	1.261074121371331902e+00	9.979592295352509579e-01
1.346295952138244684e+04	3.713364810845567929e-07	7.225697445748995245e+07	1.350881929235882234e+24	2.146876785309911639e+01	3.636274670856678437e+00	1.261069915880283165e+00	9.979592339350251695e-01
1.421090171701480540e+04	4.367257319066383839e-07	7.225638553966635466e+07	1.350866809906140535e+24	2.146859350768126973e+01	3.636245039334398133e+00	1.261065470083438722e+00	9.979592385861666415e-01
1.495884391264716396e+04	5.093727724763111484e-07	7.225576479481774569e+07	1.350850873528691370e+24	2.146840974006724423e+01	3.636213806428706619e+00	1.261060783982118849e+00	9.979592434886669361e-01
1.570678610827952252e+04	5.896594604593675143e-07	7.225511222395078838e+07	1.350834120137219364e+24	2.146821655055426348e+01	3.636180972190266480e+00	1.261055857577732864e+00	9.979592486425172826e-01
1.645472830391188108e+04	6.779676333288267847e-07	7.225442782812272012e+07	1.350816549767135179e+24	2.146801393945428771e+01	3.636146536672244078e+00	1.261050690871748703e+00	9.979592540477090212e-01
1.720267049954423783e+04	7.746791073558820465e-07	7.225371160844258964e+07	1.350798162455576323e+24	2.146780190709480607e+01	3.636110499930455653e+00	1.261045283865714017e+00	9.979592597042331592e-01
1.795061269517659457e+04	8.801756766009371815e-07	7.225296356607079506e+07	1.350778958241407152e+24	2.146758045381820423e+01	3.636072862023256302e+00	1.261039636561240851e+00	9.979592656120803706e-01
