# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
7.231456427906227873e+02	6.580660623356957648e-11	8.263011297463054955e+07	1.599083459821969252e+24	2.425920742191858182e+01	4.113646548995784968e+00	1.328629919808184789e+00	9.978706104365109297e-01
1.446291285581245575e+03	5.264526769298799926e-10	8.263005681616914272e+07	1.599081961215588615e+24	2.425919090529603750e+01	4.113643753641529344e+00	1.328629538542483335e+00	9.978706108644856965e-01
2.169436928371868362e+03	1.776776591246307082e-09	8.262996321883501112e+07	1.599079463541846560e+24	2.425916337762160424e+01	4.113639094722802092e+00	1.328628903099758674e+00	9.978706116114319791e-01
2.892582571162491149e+03	4.211614587518741546e-09	8.262983218278360367e+07	1.599075966806196354e+24	2.425912483894119731e+01	4.113632572247364116e+00	1.328628013480205539e+00	9.978706126771662577e-01
3.615728213953113936e+03	8.225799683936075758e-09	8.262966370823359489e+07	1.599071471016243846e+24	2.425907528931915280e+01	4.113624186226086721e+00	1.328626869684097489e+00	9.978706140615052345e-01
4.338873856743736724e+03	1.421416060517415767e-08	8.262945779546365142e+07	1.599065976181764919e+24	2.425901472883753840e+01	4.113613936672845028e+00	1.328625471711772033e+00	9.978706157642653896e-01
5.062019499534359056e+03	2.257152070905083123e-08	8.262921444481500983e+07	1.599059482314706025e+24	2.425894315759695274e+01	4.113601823604627228e+00	1.328623819563647279e+00	9.978706177852634251e-01
5.785165142324982298e+03	3.369269691320340434e-08	8.262893365669265389e+07	1.599051989429184721e+24	2.425886057571654320e+01	4.113587847041570988e+00	1.328621913240223940e+00	9.978706201243160434e-01
6.508310785115605540e+03	4.797249862179263355e-08	8.262861543156138062e+07	1.599043497541491013e+24	2.425876698333336279e+01	4.113572007006833786e+00	1.328619752742070226e+00	9.978706227812399465e-01
7.231456427906228782e+03	6.580572665223807958e-08	8.262825976994982362e+07	1.599034006670085475e+24	2.425866238060295998e+01	4.113554303526702149e+00	1.328617338069834952e+00	9.978706257558518367e-01
7.954602070696852024e+03	8.758717216198883470e-08	8.262786667244745791e+07	1.599023516835601399e+24	2.425854676769900919e+01	4.113534736630524158e+00	1.328614669224239098e+00	9.978706290479685270e-01
8.677747713487475266e+03	1.137116155753345554e-07	8.262743613970647752e+07	1.599012028060842913e+24	2.425842014481367315e+01	4.113513306350769838e+00	1.328611746206085131e+00	9.978706326574069418e-01
