# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
5.899746255923559197e-06	4.194847620693412635e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
5.995706156172144972e-06	4.402883665903098914e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.093226852776416608e-06	4.621236890667291690e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.192333732228610759e-06	4.850418957250315918e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.293052593934568955e-06	5.090966902901235598e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.395409656929734790e-06	5.343444398281128121e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.499431566704521694e-06	5.608443068300159983e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.605145402140625924e-06	5.886583878459070365e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.712578682560160115e-06	6.178518589943804934e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.821759374889514899e-06	6.484931286883189740e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
6.932715900939596072e-06	6.806539979347859997e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.045477144804617585e-06	7.144098285847458896e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.160072460381169810e-06	7.498397199268141227e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.276531679009577354e-06	7.870266940388573798e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.394885117239629254e-06	8.260578903318069055e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.515163584722462029e-06	8.670247697414763426e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.637398392230954566e-06	9.100233290469603988e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.761621359810508484e-06	9.551543258177530938e-31	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
7.887864825062390850e-06	1.002523514516716149e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.016161651561893198e-06	1.052241894312189707e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.146545237413247405e-06	1.104425969179841437e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.279049523943853074e-06	1.159198020903872446e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.413709004539834068e-06	1.216686395617200597e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.550558733625306026e-06	1.277025804552097160e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.689634335787777407e-06	1.340357639706057083e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.830972015051806700e-06	1.406830305162483139e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
8.974608564303661898e-06	1.476599564842708778e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.120581374869201450e-06	1.549828907504133640e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.268928446247517801e-06	1.626689929839784369e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.419688396003009974e-06	1.707362738577077975e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.572900469818158625e-06	1.792036372517859861e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.728604551709995306e-06	1.880909245508869271e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
9.886841174412659634e-06	1.974189611380495641e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.004765152992882604e-05	2.072096051943348189e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.021107748025276310e-05	2.174857989186157334e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.037716156826787318e-05	2.282716222875271552e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.054594702882130435e-05	2.395923494815333802e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.071747779997887524e-05	2.514745081093588037e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.089179853446297257e-05	2.639459413695433775e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.106895461127648428e-05	2.770358732947901925e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.124899214751590383e-05	2.907749772319990773e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.143195801037635021e-05	3.051954477184292816e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.161789982935208988e-05	3.203310759224513160e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.180686600863536442e-05	3.362173288256388748e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.199890573971691023e-05	3.528914323317584362e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.219406901419152971e-05	3.703924584974109624e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.239240663677170722e-05	3.887614170887021734e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.259397023851314597e-05	4.080413516785259415e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.279881229025528353e-05	4.282774405096104433e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.300698611628042484e-05	4.495171023596889165e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.321854590819517231e-05	4.718101076568797790e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.343354673903737833e-05	4.952086951056101820e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.365204457761279968e-05	5.197676940964222351e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.387409630306482650e-05	5.455446531864648911e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.409975971968117223e-05	5.725999749517468407e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.432909357194153920e-05	6.009970575271648705e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.456215755980976010e-05	6.308024431659264384e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.479901235427494671e-05	6.620859741665482857e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.503971961314526961e-05	6.949209565327594758e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.528434199709862779e-05	7.293843317498288334e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.553294318599454990e-05	7.655568570798581275e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.578558789545106615e-05	8.035232947984523981e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.604234189369155999e-05	8.433726108162996924e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.630327201866544536e-05	8.851981831510076780e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.656844619544732108e-05	9.290980207377350390e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.683793345391930210e-05	9.751749930913753251e-30	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.711180394674060657e-05	1.023537071358375608e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.739012896760974884e-05	1.074297581323145560e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.767298096982363782e-05	1.127575468961852177e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.796043358513848331e-05	1.183495579165872494e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.825256164293771453e-05	1.242188948288090304e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
1.854944118971125106e-05	1.303793111197425128e-29	9.699790702680703125e+11	4.424185553847941656e+29	2.748823248898525489e+05	4.758103131595602463e+04	3.918503092004254285e+01	9.999999683317986054e-01
