r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
133.3521432163324	2.389271730421711e-10	47842263471448.484	7.498942093324558e+27	13042.314529556303	14224.631006189993	13.868483961417262	0.9958557051448462
266.7042864326648	1.911415821711386e-09	47842182550885.32	7.498924905078273e+27	13042.29212208707	14224.606991228155	13.86847578157842	0.9958557051448462
400.0564296489972	6.45101761499682e-09	47842047683648.64	7.498896258102463e+27	13042.25477640851	14224.566966401044	13.868462148520226	0.9958557051448462
533.4085728653296	1.529126487801328e-08	47841858870307.96	7.498856152552357e+27	13042.202492680124	14224.510931877297	13.868443062254078	0.9958557051448462
666.7607160816619	2.986566083952871e-08	47841616111655.445	7.498804588644496e+27	13042.135271124213	14224.438887891793	13.868418522795542	0.9958557051448462
800.1128592979943	5.160766993366245e-08	47841319408709.695	7.498741566657163e+27	13042.053112026328	14224.350834746245	13.86838853016453	0.9958557051448462
933.4650025143267	8.195070810198397e-08	47840968762715.08	7.498667086930441e+27	13041.95601573553	14224.246772809553	13.86835308438542	0.9958557051448462
1066.8171457306591	1.2232813309612142e-07	47840564175142.84	7.498581149866228e+27	13041.843982664263	14224.12670251753	13.868312185486987	0.9958557051448462
1200.1692889469916	1.7417323478098027e-07	47840105647690.1	7.498483755928234e+27	13041.71701328855	14223.99062437317	13.868265833502472	0.9958557051448462
1333.521432163324	2.3891922543867383e-07	47839593182279.85	7.49837490564198e+27	13041.575108147576	14223.83853894625	13.868214028469456	0.9958557051448462
1466.8735753796566	3.1799923007326817e-07	47839026781061.96	7.498254599594792e+27	13041.418267844265	14223.670446873899	13.868156770430055	0.9958557051448462
1600.225718595989	4.1284627671644126e-07	47838406446412.1	7.4981228384358e+27	13041.246493044766	14223.486348860037	13.868094059430728	0.9958557051448462
1733.5778618123215	5.248932867341598e-07	47837732180932.01	7.497979622875922e+27	13041.059784478692	14223.28624567567	13.868025895522393	0.9958557051448462
1866.930005028654	6.555730651344732e-07	47837003987449.97	7.497824953687868e+27	13040.858142939218	14223.0701381589	13.867952278760413	0.9958557051448462
2000.2821482449865	8.063182908765288e-07	47836221869020.08	7.497658831706124e+27	13040.641569282734	14222.838027214735	13.867873209204538	0.9958557051448462
