r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
3666.0020908247698	3.644264148310507e-11	351218.91539607884	4.7756936325738385e+20	0.10203478644238916	0.013127321521024065	0.07417142491346232	0.999961575616208
7332.0041816495395	2.915410044694054e-10	351218.59787450527	4.7756866798848003e+20	0.10203469347065355	0.013127309654265007	0.0741713832163359	0.999961575616208
10998.00627247431	9.839500109770644e-10	351218.0686724925	4.77567509209171e+20	0.10203453851794166	0.013127289876356116	0.07417131372112187	0.999961575616208
14664.008363299079	2.332323005998565e-09	351217.3277910006	4.7756588692282284e+20	0.10203432158453585	0.013127262187333167	0.07417121642782021	0.999961575616208
18330.010454123847	4.555310962417185e-09	351216.3752313503	4.775638011341317e+20	0.10203404267082641	0.013127226587245562	0.07417109133642866	0.999961575616208
21996.012544948615	7.871561690319802e-09	351215.21099525254	4.775612518491323e+20	0.10203370177731814	0.013127183076157239	0.07417093844694567	0.999961575616208
25662.014635773383	1.2499719046324185e-08	351213.83508478425	4.7755823907519994e+20	0.10203329890462441	0.013127131654145837	0.0741707577593677	0.999961575616208
29328.01672659815	1.865842214292399e-08	351212.24750241183	4.775547628210503e+20	0.10203283405347212	0.013127072321303406	0.07417054927369149	0.999961575616208
32994.01881742292	2.656630455785501e-08	351210.4482509753	4.7755082309673976e+20	0.10203230722470076	0.013127005077736247	0.07417031298991364	0.999961575616208
36660.02090824769	3.644199354348629e-08	351208.4373336931	4.7754641991366535e+20	0.10203171841925941	0.013126929923564528	0.07417004890802921	0.999961575616208
40326.022999072455	4.8504109236239375e-08	351206.2147541642	4.775415532845647e+20	0.10203106763821032	0.013126846858922738	0.07416975702803338	0.999961575616208
43992.02508989722	6.297126386603955e-08	351203.7805163634	4.7753622322351604e+20	0.10203035488272678	0.013126755883959456	0.07416943734992051	0.999961575616208
47658.02718072199	8.006206096580233e-08	351201.1346246497	4.77530429745938e+20	0.10202958015409534	0.013126656998837584	0.07416908987368506	0.999961575616208
51324.02927154676	9.999509458095893e-08	351198.2770837552	4.775241728685896e+20	0.10202874345371238	0.013126550203733916	0.07416871459932009	0.999961575616208
54990.03136237153	1.229889484790242e-07	351195.20789879275	4.775174526095704e+20	0.10202784478308678	0.013126435498839501	0.07416831152681855	0.999961575616208
58656.033453196294	1.492621953592103e-07	351191.9270752525	4.7751026898832006e+20	0.10202688414383916	0.013126312884359564	0.07416788065617279	0.999961575616208
62322.03554402106	1.7903339606209023e-07	351188.43461900594	4.7750262202561836e+20	0.10202586153770267	0.01312618236051353	0.07416742198737501	0.999961575616208
65988.03763484584	2.1252109877931426e-07	351184.7305363038	4.774945117435853e+20	0.10202477696652129	0.013126043927534903	0.07416693552041645	0.999961575616208
69654.0397256706	2.4994383826338264e-07	351180.814833771	4.774859381656806e+20	0.10202363043225081	0.013125897585671306	0.07416642125528793	0.999961575616208
73320.04181649537	2.915201350374792e-07	351176.68751841394	4.774769013167039e+20	0.10202242193695903	0.013125743335184573	0.0741658791919798	0.999961575616208
76986.04390732014	3.3746849460536773e-07	351172.3485976166	4.7746740122279464e+20	0.10202115148282538	0.013125581176350659	0.07416530933048188	0.999961575616208
