R	M	log_10_P0	g_surf_(m/s^2)
15340090.43722929	0.1510542946002318	20.0	42606.426921085236
13759152.856954547	0.201020477976026	20.416666666666668	70477.205761263
12362824.609678207	0.26324409821963424	20.833333333333332	114315.84193612283
11098250.473311786	0.33994036146860784	21.25	183174.45155871246
9936916.094481183	0.4318369906864863	21.666666666666668	290249.4116944348
8860436.091061598	0.5382158303939858	22.083333333333332	454965.89753310964
7855530.55157453	0.6537705903404808	22.5	703036.8034559473
6913919.390027701	0.773976593912524	22.916666666666668	1074350.6982332203
6038291.60806048	0.8921574842139148	23.333333333333332	1623432.627495965
5233744.660641705	0.9995942893079123	23.75	2420829.0016544303
4495265.90622809	1.0931842139779262	24.166666666666668	3588235.843431665
3828363.669882492	1.171615638934462	24.583333333333336	5301228.076365146
3239091.4303138154	1.232275909320064	25.0	7787242.384151122
2719980.2669615103	1.2703800861730246	25.416666666666668	11381855.167210525
2260197.862769389	1.2993093873625046	25.833333333333336	16853573.942947302
1863714.816347738	1.3214062731270415	26.25	25198655.20619496
1534639.2567593735	1.3338501065373185	26.666666666666668	37496298.44188864
1259104.7133363541	1.320154960321649	27.083333333333336	55101632.797366075
1017743.557026947	1.3102036989679202	27.5	83640732.22102201
815867.7823636602	1.3051134213710658	27.916666666666668	129527513.96268101
651030.1987583209	1.30253558588892	28.333333333333336	202779181.66077217
517982.59684114496	1.3002322387615044	28.75	319277735.6403736
435445.90175403043	1.2436312131838312	29.166666666666668	431672155.26384866
357465.625646426	1.1523026089593797	29.583333333333336	592861159.8491073
283321.1431694688	1.0781716218719124	30.0	881516631.8677104
