R	M	log_10_P0
12456444.813856237	0.39855921203954336	21.5
10795216.238109188	0.482696921498323	21.854166666666668
9460642.46890208	0.5758091847233026	22.208333333333332
8329462.579455351	0.6748266176128568	22.5625
7342800.163022948	0.7767056893587294	22.916666666666668
6465573.457644125	0.8772091878607696	23.270833333333332
5680414.292612376	0.9709276584697281	23.625
4970707.850526687	1.054588606623098	23.979166666666668
4328929.806794124	1.1279684292832022	24.333333333333332
3751535.2084792512	1.190006276253026	24.6875
3242019.401254146	1.2378076857467846	25.041666666666668
2785859.2273749276	1.2696451984484851	25.395833333333332
2376894.894475732	1.2948685819623225	25.75
2016776.1487407435	1.3150175914368316	26.104166666666668
1703278.1446857634	1.3307189784446092	26.458333333333336
1446293.1622194417	1.3295704216769753	26.8125
1215700.3817242444	1.318070413269494	27.166666666666668
1012338.398741563	1.3101389852404357	27.520833333333336
838251.5722578125	1.3057024820412546	27.875
691822.3475277909	1.303265503606247	28.229166666666668
569615.3357650407	1.3013908125646327	28.583333333333336
476534.1788173965	1.28817000941898	28.9375
413499.9838984857	1.215492243207985	29.291666666666668
346669.0899980817	1.1399908702106984	29.645833333333336
283922.5678498217	1.078238922203416	30.0
