R	M	log_10_P0	g_surf_(m/s^2)
14681976.192173768	0.1503394501499119	20.0	46291.50497470572
13351584.898567604	0.2004461722834677	20.416666666666668	74631.70678607498
12105416.82455003	0.2627693283880144	20.833333333333332	119013.94091661368
10935018.26154939	0.3395386784180614	21.25	188460.74398043117
9832261.896540357	0.43149151770248895	21.666666666666668	296223.5558804424
8792646.475916138	0.5379143652481212	22.083333333333332	461748.96854305785
7811159.690389104	0.6535068749885669	22.5	710758.8710401524
6884245.916250756	0.7737465096695961	22.916666666666668	1083308.7276429448
6019215.430126858	0.8919581581976459	23.333333333333332	1633371.8310058117
5220433.134909672	0.9994229036165266	23.75	2432769.9837195864
4485924.327728866	1.0930393060448655	24.166666666666668	3602713.1576922294
3822516.2891953504	1.17149438770681	24.583333333333336	5316902.105403343
3234833.66964301	1.2321748530431078	25.0	7807104.223959246
2716966.104431631	1.2702970225586385	25.416666666666668	11406360.598271187
2258405.4774698084	1.2992420812180847	25.833333333333336	16879440.53683989
1862409.6939273265	1.321352953424066	26.25	25232931.36137455
1533715.3318606622	1.3338064859728285	26.666666666666668	37540205.549645245
1258476.8092279704	1.3201204327519296	27.083333333333336	55155107.71075376
1017210.1484540818	1.3101770952627754	27.5	83726613.6949581
815641.2153593937	1.305092402134227	27.916666666666668	129597235.43587214
650837.7286330413	1.302518764931285	28.333333333333336	202896172.44807103
517900.8445373506	1.30021937509137	28.75	319375028.86324954
435376.45264689263	1.243620469244901	29.166666666666668	431805597.8681535
357406.62818386673	1.1522944540426412	29.583333333333336	593051806.4100009
283271.02444610605	1.0781654552690283	30.0	881821830.1720886
