R	M	log_10_P0
14511167.914831113	0.15224501242514807	20.0
13259828.76133913	0.2014992134349124	20.416666666666668
12061911.283401607	0.2634955826804593	20.833333333333332
10918079.069762727	0.34017915059599757	21.25
9811331.056952192	0.43101898995658566	21.666666666666668
8784867.339751905	0.5380519902077714	22.083333333333332
7810215.6295128185	0.6538360280491573	22.5
6886651.873584022	0.7741797604571881	22.916666666666668
6023984.4746102635	0.8928118612225026	23.333333333333332
5219275.610932973	0.99874630278555	23.75
4485924.327728866	1.092852107435743	24.166666666666668
3825022.3094898397	1.1724870291775582	24.583333333333336
3239446.243703049	1.2339227333149243	25.0
2718774.6019495586	1.2700217809450436	25.416666666666668
2258661.5325126057	1.2983800312448084	25.833333333333336
1865237.4591715515	1.3236622478090707	26.25
1537780.6014149918	1.3369090540259296	26.666666666666668
1258476.8092279704	1.3172644648691119	27.083333333333336
1013876.3448736744	1.3029858513668169	27.5
816094.3493679266	1.3097193074285984	27.916666666666668
654013.485700155	1.3119407261144616	28.333333333333336
522315.46894224687	1.3112384431939639	28.75
437251.5785396132	1.238418455254177	29.166666666666668
354515.75251846306	1.1290017107473571	29.583333333333336
277156.54019585147	1.0544069264725071	30.0
