# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
4.176700490817181861e-05	2.391623019670633844e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.244634897668089958e-05	2.510231331493526563e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.313674263719288575e-05	2.634721812670774630e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.383836561230936485e-05	2.765386178983334005e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.455140054783638195e-05	2.902530613340193303e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.527603306033007934e-05	3.046476483249891318e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.601245178541655157e-05	3.197561093873925030e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.676084842689723207e-05	3.356138478426436674e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.752141780665291671e-05	3.522580227772360356e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.829435791536000377e-05	3.697276361168133856e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.907986996403063958e-05	3.880636240185034116e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
4.987815843639217204e-05	4.073089527957147536e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.068943114211806885e-05	4.275087196001433402e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.151389927092459150e-05	4.487102580969237369e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.235177744754792949e-05	4.709632493805667947e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.320328378761448674e-05	4.943198383915498570e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.406863995442092884e-05	5.188347561064083742e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.494807121663725227e-05	5.445654477876157892e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.584180650694841355e-05	5.715722075937887222e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.675007848165026635e-05	5.999183198656632618e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.767312358121379960e-05	6.296702074188663333e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
5.861118209183550486e-05	6.608975871910380486e-32	1.558615169344700873e+08	3.831186849557308491e+24	4.593279081220674698e+01	5.824119062958541981e+00	1.734206775555268143e+00	9.999999997461890278e-01
